file,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_greenery,vertical_greenery_rounds,vertical_greenery_path,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,vertical_hardscape,vertical_hardscape_rounds,vertical_hardscape_path,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,green_eye_level,green_eye_level_rounds,green_eye_level_path,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,sky_openness,sky_openness_rounds,sky_openness_path,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,walkable_ground,walkable_ground_rounds,walkable_ground_path,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,green_softening,green_softening_rounds,green_softening_path,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,signage_detail,signage_detail_rounds,signage_detail_path,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,facade_variation,facade_variation_rounds,facade_variation_path,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,ground_floor_activity,ground_floor_activity_rounds,ground_floor_activity_path,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7,resting_affordance,resting_affordance_rounds,resting_affordance_path
copthall_avenue/north_to_south/005_n00450_S_R.jpg,0.9232,0.0406,0.0192,0.0038,0.0048,0.0029,0.0055,1,2,"1,2,3,4,5,6,7|1",0.0029,0.009,0.0586,0.0664,0.2628,0.2628,0.3374,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.3103,0.4515,0.1293,0.0371,0.0289,0.0255,0.0175,1,3,"1,2,3,4,5,6,7|1,2|1",0.1868,0.308,0.2117,0.1455,0.0882,0.0535,0.0064,2,3,"1,2,3,4,5,6,7|1,2,3,4|2",0.0092,0.0194,0.0598,0.0768,0.2086,0.3898,0.2364,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.4804,0.3301,0.0835,0.0211,0.0271,0.0271,0.0307,1,3,"1,2,3,4,5,6,7|1,2|1",0.0246,0.0858,0.1816,0.1603,0.2643,0.2643,0.0191,6,4,"1,2,3,4,5,6,7|3,4,5,6|5,6|6",0.0047,0.0306,0.1209,0.176,0.3287,0.256,0.0831,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0209,0.0643,0.1362,0.1202,0.1748,0.4194,0.0643,6,3,"1,2,3,4,5,6,7|5,6|6",0.4256,0.2925,0.1566,0.0449,0.0396,0.0308,0.01,1,3,"1,2,3,4,5,6,7|1,2,3|1"
copthall_avenue/north_to_south/006_n00449_S_F.jpg,0.1248,0.2057,0.3843,0.1815,0.0668,0.0278,0.009,3,4,"1,2,3,4,5,6,7|2,3,4|2,3|3",0.0087,0.0185,0.0828,0.0828,0.225,0.2549,0.3273,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0234,0.0927,0.3236,0.252,0.1732,0.119,0.0161,4,3,"1,2,3,4,5,6,7|3,4,5|4",0.0183,0.0818,0.1732,0.2855,0.252,0.1732,0.0161,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0036,0.0112,0.039,0.0728,0.2242,0.4746,0.1746,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0382,0.1509,0.2489,0.2196,0.171,0.1332,0.0382,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.0058,0.0296,0.1033,0.1503,0.2186,0.4628,0.0296,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.003,0.0174,0.078,0.1651,0.2402,0.3961,0.1001,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.003,0.0117,0.0465,0.0676,0.1431,0.566,0.1622,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.1218,0.1772,0.3752,0.1218,0.1075,0.0837,0.0128,3,3,"1,2,3,4,5,6,7|2,3|3"
copthall_avenue/north_to_south/007_n00448_S_F.jpg,0.2644,0.2334,0.3396,0.0973,0.046,0.0132,0.0062,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0068,0.0185,0.0647,0.083,0.1992,0.2557,0.3721,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0999,0.2716,0.3952,0.1283,0.0687,0.0324,0.0039,3,3,"1,2,3,4,5,6,7|2,3|3",0.1906,0.2447,0.2159,0.131,0.1156,0.09,0.0122,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0089,0.0243,0.0747,0.1087,0.2302,0.43,0.1232,5,3,"1,2,3,4,5,6,7|5,6|5",0.0556,0.1511,0.2822,0.1511,0.1712,0.1333,0.0556,3,3,"1,2,3,4,5,6,7|2,3,4,5|3",0.0215,0.0851,0.1802,0.2314,0.2314,0.2314,0.019,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0024,0.0154,0.0782,0.2125,0.2408,0.397,0.0537,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0093,0.0417,0.1286,0.1651,0.212,0.396,0.0473,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.4873,0.3349,0.1087,0.0275,0.0214,0.0147,0.0054,1,3,"1,2,3,4,5,6,7|1,2|1"
copthall_avenue/north_to_south/008_n00447_S_F.jpg,0.0532,0.1277,0.5052,0.2386,0.0603,0.0105,0.0044,3,3,"1,2,3,4,5,6,7|3,4|3",0.0047,0.0112,0.0502,0.0569,0.1753,0.2251,0.4766,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0331,0.1155,0.4568,0.2445,0.1019,0.0425,0.0057,3,3,"1,2,3,4,5,6,7|3,4|3",0.0593,0.1256,0.1828,0.2659,0.2071,0.1423,0.017,3,4,"1,2,3,4,5,6,7|3,4,5|3,4|3",0.0049,0.0172,0.068,0.127,0.3046,0.3911,0.0873,5,3,"1,2,3,4,5,6,7|5,6|5",0.0289,0.1008,0.3105,0.2418,0.1883,0.1008,0.0289,3,4,"1,2,3,4,5,6,7|3,4,5|3,4|3",0.0023,0.0116,0.0589,0.1101,0.2332,0.5593,0.0246,6,3,"1,2,3,4,5,6,7|5,6|6",0.0009,0.0047,0.0304,0.0729,0.1543,0.5387,0.1982,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0017,0.0069,0.031,0.0511,0.1082,0.6226,0.1784,7,3,"1,2,3,4,5,6,7|6,7|7",0.222,0.2851,0.2516,0.0925,0.0817,0.0561,0.0111,1,3,"1,2,3,4,5,6,7|1,2,3|1"
copthall_avenue/north_to_south/009_n00446_E_F.jpg,0.8165,0.0861,0.0522,0.0132,0.015,0.008,0.0091,1,2,"1,2,3,4,5,6,7|1",0.0073,0.0136,0.0539,0.0539,0.1465,0.2132,0.5115,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2365,0.3441,0.2365,0.0768,0.0528,0.0363,0.0171,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.092,0.1718,0.1947,0.1947,0.1718,0.1516,0.0233,3,4,"1,2,3,4,5,6,7|2,3,4,5,6|3,4|3",0.0115,0.0243,0.066,0.0847,0.2304,0.3798,0.2033,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.3619,0.2487,0.1508,0.0555,0.0713,0.0629,0.049,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0055,0.0279,0.1105,0.1607,0.2064,0.4369,0.0522,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0024,0.012,0.0612,0.1295,0.2135,0.452,0.1295,6,3,"1,2,3,4,5,6,7|5,6|6",0.0062,0.0246,0.0758,0.0973,0.1604,0.5599,0.0758,6,3,"1,2,3,4,5,6,7|5,6|6",0.5122,0.2742,0.1143,0.0327,0.0327,0.0255,0.0083,1,3,"1,2,3,4,5,6,7|1,2|1"
copthall_avenue/north_to_south/010_n00445_E_F.jpg,0.0815,0.1343,0.3222,0.2843,0.1185,0.0494,0.0097,3,3,"1,2,3,4,5,6,7|3,4|3",0.0068,0.0113,0.0445,0.0393,0.1069,0.1762,0.615,7,3,"1,2,3,4,5,6,7|6,7|7",0.0062,0.0313,0.1591,0.2622,0.2622,0.2622,0.0168,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0294,0.1025,0.1915,0.3157,0.217,0.1316,0.0122,4,3,"1,2,3,4,5,6,7|3,4,5|4",0.0034,0.0091,0.0318,0.0674,0.2075,0.4977,0.1831,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0169,0.0591,0.1605,0.2061,0.2336,0.2647,0.0591,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0014,0.0073,0.0474,0.146,0.2728,0.5097,0.0154,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0013,0.0069,0.0394,0.1072,0.227,0.4805,0.1377,6,3,"1,2,3,4,5,6,7|5,6|6",0.001,0.0031,0.0159,0.0297,0.0807,0.6759,0.1936,7,3,"1,2,3,4,5,6,7|6,7|7",0.0312,0.0749,0.2613,0.1796,0.2035,0.2306,0.0189,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5"
copthall_avenue/north_to_south/011_n00444_E_F.jpg,0.7714,0.1044,0.0633,0.0181,0.0206,0.0125,0.0097,1,2,"1,2,3,4,5,6,7|1",0.0154,0.0197,0.0537,0.0608,0.1287,0.2725,0.4492,7,3,"1,2,3,4,5,6,7|6,7|7",0.236,0.389,0.236,0.0676,0.0362,0.0219,0.0133,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0404,0.1409,0.2323,0.2983,0.181,0.0969,0.0102,4,3,"1,2,3,4,5,6,7|3,4,5|4",0.0069,0.0188,0.0579,0.1225,0.2593,0.3773,0.1573,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.4465,0.3069,0.1129,0.0323,0.0367,0.0323,0.0323,1,3,"1,2,3,4,5,6,7|1,2|1",0.0537,0.146,0.1874,0.1654,0.146,0.2727,0.0287,3,4,"1,2,3,4,5,6,7|2,3,4,5,6|3,6|3",0.0023,0.0152,0.0683,0.1637,0.27,0.3928,0.0876,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0344,0.0826,0.1543,0.1543,0.1748,0.3267,0.0729,5,3,"1,2,3,4,5,6,7|3,4,5,6|5",0.5381,0.288,0.106,0.0268,0.0209,0.0143,0.006,1,3,"1,2,3,4,5,6,7|1,2|1"
copthall_avenue/north_to_south/012_n00443_E_F.jpg,0.5605,0.1606,0.182,0.046,0.0316,0.0103,0.0091,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0161,0.0234,0.0719,0.0635,0.1344,0.2216,0.4691,7,3,"1,2,3,4,5,6,7|6,7|7",0.1263,0.2673,0.389,0.1263,0.0526,0.0282,0.0104,2,3,"1,2,3,4,5,6,7|2,3|2",0.0091,0.041,0.1431,0.303,0.303,0.1838,0.0171,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0062,0.0169,0.052,0.0971,0.2328,0.435,0.16,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1865,0.2714,0.2113,0.0998,0.0998,0.0777,0.0534,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0358,0.0974,0.2061,0.2061,0.2061,0.2336,0.0149,6,3,"1,2,3,4,5,6,7|3,4,5,6|6",0.0019,0.011,0.0631,0.1336,0.2202,0.4662,0.104,6,3,"1,2,3,4,5,6,7|5,6|6",0.0207,0.0563,0.135,0.135,0.1734,0.4159,0.0638,6,3,"1,2,3,4,5,6,7|5,6|6",0.3501,0.309,0.1874,0.0537,0.0474,0.0418,0.0106,1,3,"1,2,3,4,5,6,7|1,2,3|1"
copthall_avenue/north_to_south/013_n00442_E_F.jpg,0.0201,0.0795,0.3145,0.3564,0.1683,0.0547,0.0065,3,4,"1,2,3,4,5,6,7|3,4,5|3,4|3",0.0111,0.0234,0.0926,0.105,0.3234,0.2223,0.2223,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0131,0.0586,0.2627,0.2046,0.2319,0.2046,0.0244,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0331,0.0899,0.168,0.2157,0.2157,0.2444,0.0331,4,4,"1,2,3,4,5,6,7|3,4,5,6|3,4,5|4",0.0106,0.0254,0.0783,0.1005,0.2412,0.3977,0.1463,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0154,0.0691,0.213,0.1659,0.2414,0.2414,0.0539,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0649,0.1374,0.2265,0.1764,0.1999,0.1764,0.0186,6,4,"1,2,3,4,5,6,7|3,4,5,6|5,6|6",0.0024,0.012,0.0693,0.1467,0.1883,0.4518,0.1294,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0403,0.0853,0.1406,0.1406,0.1806,0.3373,0.0753,5,3,"1,2,3,4,5,6,7|5,6|5",0.3195,0.2488,0.2196,0.0713,0.0713,0.0555,0.014,1,3,"1,2,3,4,5,6,7|1,2,3|1"
copthall_avenue/south_to_north/001_n00442_W_F.jpg,0.8359,0.0881,0.0367,0.0093,0.0135,0.0072,0.0093,1,2,"1,2,3,4,5,6,7|1",0.009,0.0149,0.0589,0.0589,0.16,0.2055,0.4929,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.251,0.4138,0.1522,0.056,0.0436,0.0494,0.034,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.1134,0.272,0.2119,0.187,0.1285,0.0779,0.0093,3,4,"1,2,3,4,5,6,7|2,3,4|3,4|3",0.0106,0.0255,0.0612,0.101,0.2137,0.3993,0.1886,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.3521,0.2742,0.1143,0.0421,0.0693,0.0693,0.0786,1,3,"1,2,3,4,5,6,7|1,2|1",0.0931,0.1971,0.2233,0.1535,0.1355,0.1739,0.0235,6,3,"1,2,3,4,5,6,7|2,3,4,6|6",0.0047,0.027,0.1068,0.1555,0.2262,0.3729,0.1068,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0428,0.1028,0.1694,0.132,0.132,0.3587,0.0623,3,3,"1,2,3,4,5,6,7|3,6|3",0.4798,0.3298,0.1071,0.0307,0.0239,0.0211,0.0078,1,3,"1,2,3,4,5,6,7|1,2|1"
copthall_avenue/south_to_north/002_n00443_W_F.jpg,0.7979,0.108,0.051,0.0129,0.0146,0.0078,0.0078,1,2,"1,2,3,4,5,6,7|1",0.0083,0.0136,0.0539,0.0539,0.1464,0.213,0.511,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.3021,0.4395,0.1427,0.0463,0.0281,0.0281,0.0133,1,3,"1,2,3,4,5,6,7|1,2|1",0.024,0.1217,0.2006,0.2575,0.2273,0.1562,0.0128,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0053,0.0145,0.0447,0.0836,0.2004,0.4243,0.2271,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.4289,0.334,0.0957,0.0311,0.0352,0.0399,0.0352,1,3,"1,2,3,4,5,6,7|1,2|1",0.141,0.2324,0.2324,0.141,0.1098,0.1244,0.0191,2,3,"1,2,3,4,5,6,7|2,3|2",0.0033,0.0188,0.0844,0.1392,0.2026,0.4288,0.1229,6,3,"1,2,3,4,5,6,7|5,6|6",0.0428,0.1028,0.1694,0.132,0.132,0.3587,0.0623,3,3,"1,2,3,4,5,6,7|3,6|3",0.4271,0.3326,0.1387,0.0397,0.0309,0.0241,0.0069,1,3,"1,2,3,4,5,6,7|1,2|1"
copthall_avenue/south_to_north/003_n00444_W_F.jpg,0.6584,0.1469,0.101,0.0328,0.0328,0.0175,0.0106,1,3,"1,2,3,4,5,6,7|1,2|1",0.0188,0.0188,0.0511,0.0451,0.1225,0.2593,0.4845,7,3,"1,2,3,4,5,6,7|6,7|7",0.1605,0.2646,0.3398,0.125,0.0669,0.0316,0.0116,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0401,0.1399,0.2036,0.2614,0.2036,0.1399,0.0115,4,3,"1,2,3,4,5,6,7|3,4,5|4",0.0058,0.0139,0.0485,0.0906,0.2174,0.4062,0.2174,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2925,0.2582,0.2011,0.0838,0.074,0.0508,0.0396,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0562,0.105,0.1731,0.1731,0.1731,0.2854,0.0341,6,3,"1,2,3,4,5,6,7|3,4,5,6|6",0.0048,0.0216,0.0754,0.1242,0.1808,0.4337,0.1595,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0446,0.0834,0.1558,0.1214,0.1375,0.3738,0.0834,3,3,"1,2,3,4,5,6,7|3,6|3",0.5895,0.2169,0.1024,0.0333,0.0293,0.0202,0.0084,1,3,"1,2,3,4,5,6,7|1,2|1"
copthall_avenue/south_to_north/004_n00445_W_F.jpg,0.047,0.1128,0.2705,0.3473,0.1448,0.0684,0.0093,3,4,"1,2,3,4,5,6,7|3,4,5|3,4|3",0.0145,0.0186,0.065,0.0573,0.1376,0.2268,0.4802,7,3,"1,2,3,4,5,6,7|6,7|7",0.0081,0.0363,0.1628,0.3041,0.2368,0.2368,0.0151,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0068,0.039,0.136,0.2879,0.2879,0.2242,0.0184,5,3,"1,2,3,4,5,6,7|4,5,6|5",0.0054,0.013,0.0452,0.0746,0.2028,0.4293,0.2298,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0194,0.0678,0.1843,0.2366,0.2088,0.2366,0.0466,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0178,0.0703,0.2166,0.2781,0.2166,0.1911,0.0095,6,4,"1,2,3,4,5,6,7|3,4,5,6|4,5,6|6",0.0028,0.0163,0.0732,0.1549,0.2253,0.421,0.1064,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0061,0.0189,0.0659,0.0846,0.1792,0.4871,0.1581,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0417,0.0882,0.2718,0.1649,0.1649,0.2399,0.0286,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5"
copthall_avenue/south_to_north/005_n00446_W_F.jpg,0.3355,0.296,0.296,0.0514,0.0147,0.0037,0.0026,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.007,0.013,0.0455,0.0401,0.1091,0.231,0.5542,7,3,"1,2,3,4,5,6,7|6,7|7",0.2036,0.431,0.2962,0.0515,0.0115,0.0048,0.0016,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0717,0.1719,0.2207,0.2834,0.1517,0.092,0.0086,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.0174,0.0536,0.1651,0.1871,0.2722,0.2722,0.0325,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.256,0.3724,0.1993,0.0647,0.0445,0.0393,0.0238,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0024,0.0124,0.063,0.0917,0.1512,0.5982,0.081,6,3,"1,2,3,4,5,6,7|5,6|6",0.0021,0.0105,0.0602,0.1275,0.2102,0.445,0.1445,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0021,0.0095,0.0425,0.0619,0.1484,0.5871,0.1484,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.3606,0.3606,0.1703,0.0488,0.0335,0.0203,0.0058,1,3,"1,2,3,4,5,6,7|1,2,3|1"
copthall_avenue/south_to_north/006_n00447_N_F.jpg,0.25,0.25,0.3638,0.092,0.0299,0.0097,0.0046,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0061,0.0101,0.0353,0.0353,0.1087,0.1792,0.6254,7,3,"1,2,3,4,5,6,7|6,7|7",0.1812,0.2988,0.3386,0.097,0.0458,0.0315,0.007,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0903,0.2167,0.1912,0.2167,0.1688,0.1024,0.0139,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.0167,0.0401,0.1091,0.1401,0.2617,0.336,0.0963,5,3,"1,2,3,4,5,6,7|5,6|5",0.1716,0.3207,0.283,0.0919,0.0631,0.0492,0.0205,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0024,0.0123,0.0625,0.0803,0.1324,0.5933,0.1168,6,2,"1,2,3,4,5,6,7|6",0.003,0.015,0.0672,0.1109,0.1828,0.4384,0.1828,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0031,0.0121,0.048,0.0544,0.0897,0.5163,0.2763,7,3,"1,2,3,4,5,6,7|6,7|7",0.3835,0.3384,0.1599,0.0519,0.0357,0.0245,0.0062,1,3,"1,2,3,4,5,6,7|1,2,3|1"
copthall_avenue/south_to_north/007_n00448_N_F.jpg,0.2893,0.1989,0.3279,0.1064,0.0503,0.0185,0.0087,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0128,0.0239,0.0945,0.0945,0.2266,0.291,0.2568,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0611,0.1293,0.3982,0.2415,0.1007,0.0611,0.0083,3,3,"1,2,3,4,5,6,7|3,4|3",0.0863,0.207,0.2345,0.2345,0.1423,0.0863,0.0091,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0066,0.0202,0.0705,0.1162,0.2787,0.4055,0.1025,5,3,"1,2,3,4,5,6,7|5,6|5",0.0826,0.1748,0.2544,0.1748,0.1543,0.1201,0.039,3,3,"1,2,3,4,5,6,7|2,3,4,5|3",0.0029,0.0167,0.0846,0.1394,0.2299,0.4866,0.0399,6,3,"1,2,3,4,5,6,7|5,6|6",0.0023,0.0148,0.0751,0.159,0.2314,0.4323,0.0851,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.003,0.0119,0.0533,0.0685,0.145,0.6498,0.0685,6,3,"1,2,3,4,5,6,7|5,6|6",0.3011,0.3011,0.2345,0.0672,0.0462,0.0408,0.0091,1,3,"1,2,3,4,5,6,7|1,2,3|1"
copthall_avenue/south_to_north/008_n00449_N_F.jpg,0.6843,0.173,0.0817,0.0207,0.0207,0.0111,0.0086,1,3,"1,2,3,4,5,6,7|1,2|1",0.0097,0.0205,0.1178,0.1178,0.3201,0.22,0.1942,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1786,0.4285,0.2599,0.0657,0.0352,0.0242,0.0078,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0392,0.1369,0.1992,0.2558,0.1992,0.1552,0.0144,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0267,0.0823,0.2238,0.1975,0.2536,0.1975,0.0184,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.2173,0.4059,0.1692,0.0549,0.0549,0.0549,0.0428,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0177,0.0701,0.1906,0.2773,0.216,0.216,0.0122,5,4,"1,2,3,4,5,6,7|3,4,5,6|5,6|5",0.0049,0.0248,0.1112,0.1833,0.2353,0.3424,0.0981,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0334,0.1029,0.1923,0.1697,0.1923,0.2798,0.0295,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.6145,0.2903,0.0648,0.0128,0.0088,0.0053,0.0037,1,3,"1,2,3,4,5,6,7|1,2|1"
copthall_avenue/south_to_north/009_n00450_N_L.jpg,0.7765,0.1051,0.0722,0.0183,0.0161,0.0059,0.0059,1,2,"1,2,3,4,5,6,7|1",0.0014,0.0021,0.0119,0.0153,0.0685,0.1643,0.7365,7,3,"1,2,3,4,5,6,7|6,7|7",0.202,0.4276,0.2289,0.0656,0.0398,0.0273,0.0089,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.2377,0.392,0.1634,0.0991,0.0601,0.0413,0.0063,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0067,0.0206,0.0635,0.0923,0.251,0.4138,0.1522,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2222,0.3663,0.2222,0.0637,0.0637,0.0386,0.0234,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0851,0.1589,0.1801,0.1402,0.1801,0.2312,0.0244,6,3,"1,2,3,4,5,6,7|2,3,5,6|6",0.0056,0.0324,0.1132,0.1647,0.3077,0.3077,0.0687,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0169,0.0589,0.1246,0.1246,0.1813,0.4349,0.0589,6,3,"1,2,3,4,5,6,7|5,6|6",0.5318,0.2847,0.1047,0.0265,0.0265,0.0182,0.0076,1,3,"1,2,3,4,5,6,7|1,2|1"
copthall_avenue/south_to_north/009_n00450_N_R.jpg,0.9429,0.0285,0.0134,0.0026,0.0039,0.0023,0.0064,1,2,"1,2,3,4,5,6,7|1",0.0035,0.0083,0.0423,0.0543,0.2147,0.2757,0.4012,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.456,0.3134,0.1018,0.0292,0.033,0.0374,0.0292,1,3,"1,2,3,4,5,6,7|1,2|1",0.3027,0.3887,0.143,0.0867,0.0464,0.0282,0.0043,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0168,0.0277,0.0753,0.0753,0.2047,0.3374,0.2628,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.7188,0.1604,0.046,0.0116,0.0169,0.0217,0.0246,1,3,"1,2,3,4,5,6,7|1,2|1",0.113,0.1864,0.2112,0.1451,0.1645,0.1645,0.0153,2,4,"1,2,3,4,5,6,7|2,3,4,5,6|2,3|2",0.0055,0.0356,0.1409,0.2049,0.2982,0.2631,0.0518,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0176,0.0695,0.1667,0.1667,0.214,0.3114,0.0541,3,4,"1,2,3,4,5,6,7|3,4,5,6|3,4,5|3",0.3671,0.2523,0.1965,0.0563,0.0638,0.0497,0.0142,1,3,"1,2,3,4,5,6,7|1,2,3|1"
copthall_avenue/south_to_north/010_n00451_N_L.jpg,0.9205,0.0404,0.0191,0.0043,0.0062,0.0033,0.0062,1,2,"1,2,3,4,5,6,7|1",0.0031,0.0084,0.055,0.0624,0.2177,0.2467,0.4067,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.4686,0.3649,0.0814,0.0233,0.0206,0.0206,0.0206,1,3,"1,2,3,4,5,6,7|1,2|1",0.2407,0.2727,0.2124,0.1288,0.0781,0.0609,0.0064,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0281,0.0463,0.1111,0.1111,0.2352,0.3422,0.1259,5,3,"1,2,3,4,5,6,7|5,6|5",0.6809,0.2211,0.0435,0.0097,0.0125,0.0141,0.0181,1,3,"1,2,3,4,5,6,7|1,2|1",0.0223,0.0883,0.165,0.1869,0.2118,0.3082,0.0174,6,4,"1,2,3,4,5,6,7|3,4,5,6|4,5,6|6",0.006,0.0343,0.1198,0.1539,0.3258,0.2875,0.0727,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0083,0.0328,0.0892,0.101,0.1666,0.513,0.0892,6,3,"1,2,3,4,5,6,7|5,6|6",0.4781,0.29,0.1209,0.0346,0.0346,0.0306,0.0112,1,3,"1,2,3,4,5,6,7|1,2|1"
