file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity,resting_affordance,vertical_greenery_ev,vertical_hardscape_ev,green_eye_level_ev,sky_openness_ev,walkable_ground_ev,green_softening_ev,signage_detail_ev,facade_variation_ev,ground_floor_activity_ev,resting_affordance_ev,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,resting_affordance_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7
laurence_pountney_lane/north_to_south/007_n00874_S_R.jpg,laurence_pountney_lane,north_to_south,7,n00874,S,R,2,6,2,4,6,2,4,5,5,1,1.5435161171481013,6.164863199926913,2.293924193829298,3.5113418037071824,5.670596547424793,2.415829721838236,3.8589081782847643,5.172230069292709,4.815778747200966,1.4175095725804567,1,7,2,2,6,2,6,6,6,1,0.7086,0.1581,0.0747,0.0214,0.0214,0.0089,0.0069,0.0042,0.0069,0.0348,0.0447,0.1377,0.2271,0.5447,0.2556,0.4776,0.1368,0.0444,0.0346,0.0346,0.0163,0.0933,0.2238,0.1975,0.1975,0.1538,0.1198,0.0143,0.0144,0.0209,0.0502,0.0568,0.1984,0.3707,0.2887,0.3228,0.3658,0.1346,0.0437,0.0495,0.0495,0.034,0.0912,0.1703,0.193,0.1503,0.1503,0.2187,0.0261,0.0039,0.0224,0.0888,0.1464,0.2734,0.3511,0.114,0.0242,0.0658,0.1392,0.1392,0.1787,0.3784,0.0745,0.7484,0.167,0.0478,0.0121,0.0107,0.0083,0.0057
laurence_pountney_lane/south_to_north/001_n00874_N_L.jpg,laurence_pountney_lane,south_to_north,1,n00874,N,L,4,5,5,3,5,5,3,5,4,3,4.468997358344495,4.9310083370655775,4.6349870674312115,3.3226980455219746,5.288433720823377,4.916473989374936,3.215134520083666,4.520782488398254,4.1364284083247185,2.707177288364619,4,6,5,2,6,6,3,5,6,3,0.0051,0.0295,0.1497,0.3169,0.3169,0.1696,0.0123,0.0205,0.0383,0.1336,0.1336,0.2496,0.3205,0.104,0.007,0.0403,0.1805,0.1805,0.2976,0.2627,0.0314,0.1081,0.2289,0.2289,0.202,0.1389,0.0842,0.0089,0.0046,0.0162,0.0639,0.1194,0.2864,0.4166,0.093,0.0073,0.0422,0.1473,0.1473,0.2428,0.3118,0.1012,0.1373,0.2264,0.2565,0.1556,0.1212,0.0944,0.0088,0.006,0.0446,0.2,0.2266,0.2568,0.2266,0.0394,0.0687,0.1283,0.1867,0.1647,0.1647,0.2397,0.0472,0.2031,0.2608,0.3348,0.0847,0.0659,0.0453,0.0054
laurence_pountney_lane/south_to_north/001_n00874_N_R.jpg,laurence_pountney_lane,south_to_north,1,n00874,N,R,1,7,3,3,5,3,4,5,5,2,1.2468550205230713,6.512409568647854,2.8105052141472697,2.5526223736815155,5.131189699284732,2.960274752229452,4.298663955181837,4.6901552472263575,5.076717425137758,2.1083169914782047,1,7,3,2,6,2,6,5,6,1,0.8759,0.0635,0.034,0.0076,0.0086,0.0046,0.0059,0.0012,0.002,0.0127,0.0185,0.0941,0.1759,0.6956,0.163,0.2687,0.345,0.112,0.0529,0.0467,0.0118,0.209,0.3905,0.1844,0.1119,0.0679,0.0321,0.0043,0.0061,0.0212,0.074,0.1566,0.2926,0.3756,0.074,0.1476,0.3125,0.2433,0.1303,0.079,0.0697,0.0176,0.0369,0.0886,0.1876,0.2126,0.1876,0.273,0.0136,0.0082,0.0471,0.145,0.211,0.2709,0.2709,0.0471,0.0104,0.0362,0.1114,0.1262,0.208,0.4404,0.0675,0.3784,0.3339,0.1787,0.0512,0.0311,0.0213,0.0054
laurence_pountney_lane/south_to_north/002_n00875_N_L.jpg,laurence_pountney_lane,south_to_north,2,n00875,N,L,3,5,4,3,6,4,3,5,5,3,2.969855256844312,5.1410361980088055,4.058429921045899,2.501419390551746,5.550439156591892,4.142511514946818,3.2154883351176977,4.527094283141196,5.1627361392602324,3.296428043395281,3,5,3,1,6,3,2,5,6,3,0.1445,0.1637,0.3928,0.2102,0.0602,0.0222,0.0063,0.0074,0.0201,0.0902,0.1313,0.3569,0.2453,0.1488,0.0178,0.0704,0.2786,0.2786,0.1915,0.1491,0.0139,0.2999,0.2999,0.1819,0.0974,0.0669,0.046,0.008,0.0117,0.0219,0.0595,0.0764,0.2076,0.3878,0.2352,0.0203,0.0908,0.2468,0.2468,0.1922,0.1696,0.0334,0.1845,0.209,0.209,0.1437,0.1268,0.1119,0.0151,0.0051,0.0426,0.1685,0.2451,0.3147,0.1909,0.0332,0.0094,0.0327,0.1007,0.1293,0.1881,0.4511,0.0888,0.1361,0.1748,0.3265,0.1201,0.1201,0.106,0.0163
laurence_pountney_lane/south_to_north/002_n00875_N_R.jpg,laurence_pountney_lane,south_to_north,2,n00875,N,R,1,6,2,2,5,2,3,4,4,1,1.1241575523745269,6.064777625259012,1.8444709107279778,1.6567625422030687,5.334755279123783,1.723732796497643,2.554990220349282,4.124803714454174,3.5229949662461877,1.4618206666782498,1,7,1,1,6,1,2,5,3,1,0.9473,0.0252,0.0119,0.0027,0.0039,0.0027,0.0064,0.0055,0.0116,0.0404,0.0458,0.141,0.2635,0.4922,0.4833,0.3764,0.0654,0.0187,0.0187,0.0187,0.0187,0.6192,0.2278,0.0838,0.0349,0.0187,0.0113,0.0042,0.0346,0.0392,0.083,0.083,0.1758,0.3285,0.2558,0.6197,0.2583,0.0449,0.0129,0.0146,0.0187,0.0309,0.255,0.371,0.1546,0.0828,0.0645,0.0645,0.0077,0.0293,0.1314,0.1912,0.1489,0.3572,0.116,0.0259,0.05,0.1977,0.2877,0.2241,0.1359,0.0934,0.0112,0.7091,0.2032,0.0514,0.0115,0.0101,0.0079,0.007
laurence_pountney_lane/south_to_north/003_n00876_N_L.jpg,laurence_pountney_lane,south_to_north,3,n00876,N,L,1,5,2,2,5,2,4,5,5,3,1.4502169769257307,4.941100065596402,2.2149657662957907,2.384980358183384,5.140391580760479,1.8497204966843128,4.018073567189276,4.788512747269124,5.106658294796944,2.532461612485349,1,5,1,2,6,1,6,5,6,1,0.7789,0.1054,0.0639,0.0162,0.0183,0.0087,0.0087,0.0152,0.0322,0.1273,0.1273,0.3053,0.3053,0.0875,0.3647,0.3647,0.1342,0.0436,0.0339,0.0384,0.0206,0.2834,0.3638,0.1719,0.092,0.0492,0.0338,0.0059,0.0362,0.0465,0.0985,0.0985,0.2085,0.3033,0.2085,0.557,0.2981,0.0518,0.0148,0.0191,0.0277,0.0314,0.0543,0.1475,0.1894,0.1894,0.1894,0.2146,0.0155,0.0059,0.0387,0.1191,0.1733,0.3669,0.2522,0.0438,0.0097,0.0435,0.1181,0.1042,0.1517,0.5294,0.0435,0.3129,0.2437,0.2437,0.0698,0.0698,0.048,0.0121
laurence_pountney_lane/south_to_north/003_n00876_N_R.jpg,laurence_pountney_lane,south_to_north,3,n00876,N,R,1,6,2,2,5,2,3,4,5,2,1.1380732697434723,6.39729577023536,1.7682392373681068,1.91140810912475,5.4217245150357485,1.5873099006712437,2.823780929669738,4.214233625680208,4.985144947655499,1.9258287195116282,1,7,1,1,6,1,1,5,6,1,0.9444,0.0252,0.0119,0.003,0.005,0.0034,0.0072,0.003,0.0056,0.0221,0.0283,0.0872,0.2093,0.6446,0.5877,0.2776,0.0482,0.0177,0.0228,0.0258,0.0201,0.4697,0.3228,0.1048,0.0561,0.0265,0.0161,0.0041,0.0226,0.0329,0.0696,0.0894,0.1892,0.3535,0.2429,0.7141,0.1805,0.0356,0.0115,0.0148,0.019,0.0244,0.3149,0.2453,0.1313,0.0796,0.0902,0.1159,0.0228,0.0264,0.1182,0.1949,0.1949,0.2502,0.172,0.0435,0.0089,0.0399,0.1228,0.1391,0.2599,0.3338,0.0956,0.5396,0.2549,0.0938,0.0304,0.0304,0.0345,0.0163
laurence_pountney_lane/south_to_north/004_n00877_N_L.jpg,laurence_pountney_lane,south_to_north,4,n00877,N,L,3,5,4,2,5,5,2,4,3,3,3.338896570727229,5.094106148928404,4.25017162412405,2.490585206542164,5.428199764341116,5.061976885423064,1.9038781626150012,3.905644815415144,3.3986721262335777,2.97435962036252,3,6,3,2,7,6,1,3,1,1,0.1594,0.1594,0.2628,0.1594,0.1407,0.0967,0.0216,0.0205,0.0298,0.104,0.104,0.2201,0.466,0.0557,0.0407,0.0977,0.2655,0.1421,0.161,0.2068,0.0862,0.2694,0.3459,0.1634,0.1123,0.0681,0.0365,0.0044,0.053,0.0413,0.068,0.06,0.1632,0.269,0.3455,0.0277,0.0587,0.1408,0.0968,0.1808,0.2631,0.2321,0.5454,0.2576,0.0836,0.0349,0.0308,0.0349,0.0128,0.0486,0.1498,0.2469,0.1923,0.1697,0.1498,0.0429,0.3024,0.1428,0.1261,0.0765,0.0982,0.1428,0.1112,0.3148,0.1685,0.1909,0.0702,0.1022,0.1158,0.0376
laurence_pountney_lane/south_to_north/004_n00877_N_R.jpg,laurence_pountney_lane,south_to_north,4,n00877,N,R,1,6,2,3,4,2,4,5,4,2,1.1642026836052537,6.045178678818047,2.1108029186725616,2.700152207631618,4.235637471079826,1.7917503211647272,3.5628261137753725,4.878490981645882,4.401402411982417,1.95935776270926,1,7,2,2,6,1,2,5,6,1,0.9177,0.0457,0.019,0.0038,0.0055,0.0029,0.0055,0.0024,0.0058,0.0377,0.0484,0.1688,0.2783,0.4588,0.363,0.4113,0.1178,0.0338,0.0263,0.0298,0.0181,0.2243,0.3264,0.1747,0.1361,0.0825,0.0501,0.006,0.0674,0.0981,0.1833,0.1618,0.2077,0.2354,0.0463,0.5953,0.2482,0.0711,0.0159,0.0204,0.0231,0.0262,0.1224,0.2017,0.2017,0.1387,0.1571,0.1571,0.0213,0.0064,0.0325,0.1135,0.1651,0.3495,0.2722,0.0607,0.0244,0.0851,0.2041,0.1801,0.2041,0.2621,0.0402,0.4677,0.2837,0.1518,0.0435,0.0299,0.0181,0.0052
laurence_pountney_lane/south_to_north/005_n00878_N_L.jpg,laurence_pountney_lane,south_to_north,5,n00878,N,L,1,5,2,2,5,2,3,4,4,2,1.258605232462287,5.193911973387003,2.321273301495239,1.9348096121102571,5.006894525140524,2.0439713951200247,3.2759145982563496,4.27011152356863,4.1762829683721066,2.4846242144703865,1,5,2,1,6,2,2,5,3,1,0.8478,0.0894,0.0422,0.0083,0.0057,0.0027,0.0039,0.0076,0.0206,0.0925,0.1188,0.3229,0.285,0.1525,0.1753,0.4764,0.255,0.0569,0.0209,0.0127,0.0028,0.5408,0.2254,0.1065,0.057,0.0346,0.0269,0.0087,0.0528,0.0528,0.0987,0.0987,0.2089,0.3039,0.1843,0.2423,0.5812,0.1144,0.0328,0.0155,0.0094,0.0044,0.1641,0.2388,0.186,0.1278,0.1449,0.1278,0.0105,0.0132,0.076,0.2065,0.234,0.3005,0.1419,0.0279,0.0497,0.1052,0.2226,0.1734,0.1965,0.1965,0.0563,0.3793,0.2301,0.1792,0.0582,0.0659,0.0659,0.0214
laurence_pountney_lane/south_to_north/005_n00878_N_R.jpg,laurence_pountney_lane,south_to_north,5,n00878,N,R,1,6,2,2,6,2,5,5,5,2,1.2574078710749745,6.088065458461642,2.027769612148404,2.436860915273428,5.513048178050667,1.8378820102661848,5.32644403539598,4.626910077407956,5.421966193243861,2.2395436000078917,1,7,2,1,6,1,6,5,6,1,0.8676,0.0712,0.0336,0.0075,0.0096,0.0046,0.0058,0.0041,0.0099,0.0347,0.0445,0.1372,0.2905,0.479,0.3797,0.4303,0.096,0.0275,0.0243,0.0275,0.0147,0.3333,0.2941,0.1574,0.0955,0.0656,0.0451,0.0089,0.0075,0.0181,0.0557,0.0919,0.2204,0.4118,0.1945,0.5256,0.3188,0.0711,0.0204,0.0231,0.0231,0.018,0.0106,0.0328,0.0892,0.101,0.1666,0.4528,0.147,0.0079,0.0515,0.1586,0.2036,0.2962,0.2307,0.0515,0.0044,0.0222,0.0774,0.0994,0.1639,0.505,0.1277,0.4458,0.2386,0.1447,0.0532,0.0532,0.047,0.0173
laurence_pountney_lane/south_to_north/006_n00879_N_L.jpg,laurence_pountney_lane,south_to_north,6,n00879,N,L,1,5,2,2,6,1,3,4,3,1,1.088202188257128,5.4332313016057014,1.589251086115837,1.5671112979762256,5.6386518850922585,1.2306429138407111,2.822546166367829,4.081677790731192,3.406486365944147,1.3476307895034552,1,6,1,1,7,1,2,5,2,1,0.9659,0.0156,0.0065,0.0016,0.0027,0.0019,0.0057,0.0113,0.021,0.0832,0.0734,0.2562,0.3289,0.2261,0.6942,0.1989,0.0392,0.0144,0.0163,0.0185,0.0185,0.6888,0.1742,0.0726,0.0303,0.0184,0.0111,0.0046,0.038,0.0296,0.0553,0.0488,0.1502,0.318,0.3603,0.9038,0.051,0.0146,0.0047,0.0061,0.0069,0.0129,0.1877,0.3507,0.1877,0.1005,0.0783,0.0887,0.0064,0.0361,0.1429,0.1835,0.1261,0.3884,0.0982,0.0248,0.1332,0.2195,0.2195,0.1332,0.1509,0.1175,0.0262,0.8061,0.1236,0.0354,0.0101,0.009,0.0079,0.0079
laurence_pountney_lane/south_to_north/006_n00879_N_R.jpg,laurence_pountney_lane,south_to_north,6,n00879,N,R,4,5,4,3,6,5,3,4,5,3,3.767341434955597,5.406899008434266,4.342720121145248,2.6593461423180997,5.705692771123722,4.571616871282458,2.867034927010536,4.488623601384461,4.78892888687551,2.5741063514724374,4,5,6,2,6,6,1,5,6,1,0.0258,0.1155,0.277,0.3139,0.1904,0.07,0.0074,0.0057,0.0137,0.0791,0.1015,0.3128,0.2436,0.2436,0.0208,0.0824,0.2239,0.1744,0.2239,0.2537,0.0208,0.2435,0.3127,0.1897,0.115,0.0791,0.0543,0.0057,0.0037,0.01,0.035,0.0654,0.2014,0.4831,0.2014,0.0185,0.0733,0.1992,0.1552,0.1992,0.2899,0.0647,0.2567,0.2567,0.1764,0.107,0.0944,0.0944,0.0145,0.0095,0.062,0.1686,0.2164,0.3149,0.191,0.0376,0.0139,0.0549,0.1493,0.1493,0.2461,0.316,0.0705,0.3171,0.247,0.218,0.0708,0.0708,0.0624,0.0139
laurence_pountney_lane/south_to_north/007_n00880_N_L.jpg,laurence_pountney_lane,south_to_north,7,n00880,N,L,1,6,2,2,5,2,2,4,5,2,1.1614295039325953,6.303874229546636,1.939517803490162,2.480795471230522,5.258654000237584,1.8152254447340965,2.377522364258766,4.124849453568459,4.564492125064135,1.644760224968195,1,7,1,2,6,1,1,5,6,1,0.9351,0.0282,0.0151,0.0034,0.0063,0.0038,0.0081,0.0041,0.0076,0.0302,0.0343,0.0931,0.2234,0.6073,0.4926,0.3386,0.0667,0.0216,0.0245,0.0315,0.0245,0.1935,0.4643,0.1507,0.0914,0.0628,0.0336,0.0035,0.0256,0.0373,0.0789,0.1013,0.2144,0.3534,0.1892,0.5849,0.2763,0.048,0.0121,0.02,0.0257,0.033,0.3802,0.2961,0.1234,0.0661,0.0515,0.0661,0.0167,0.0311,0.1228,0.2025,0.1787,0.2947,0.1392,0.0311,0.0208,0.0724,0.1737,0.1737,0.2231,0.2865,0.0498,0.6513,0.2114,0.0686,0.0197,0.0197,0.0174,0.0119
laurence_pountney_lane/south_to_north/007_n00880_N_R.jpg,laurence_pountney_lane,south_to_north,7,n00880,N,R,1,6,2,2,5,1,2,4,4,1,1.2287909192964435,5.704479726031423,1.618154738098383,1.834765611216426,4.810213729739189,1.339791332371533,1.8421565042808652,4.123990286141634,3.587796650826931,1.2502622292377055,1,6,1,1,6,1,1,5,1,1,0.916,0.0355,0.0168,0.0037,0.0062,0.007,0.0148,0.008,0.0132,0.0407,0.0523,0.1826,0.4963,0.2069,0.7227,0.1613,0.036,0.0132,0.017,0.0218,0.028,0.4218,0.4218,0.0941,0.0346,0.0185,0.0077,0.0013,0.1005,0.0691,0.1005,0.0783,0.1657,0.2732,0.2128,0.8816,0.0497,0.0183,0.0059,0.0098,0.0111,0.0235,0.5879,0.2451,0.062,0.0228,0.0201,0.0483,0.0138,0.0742,0.1385,0.157,0.1223,0.2933,0.157,0.0578,0.1968,0.1533,0.1737,0.1194,0.1194,0.1737,0.0639,0.8594,0.0906,0.026,0.0066,0.0058,0.0051,0.0066
lawrence_lane/north_to_south/001_n00885_S_L.jpg,lawrence_lane,north_to_south,1,n00885,S,L,1,6,2,2,6,1,2,4,4,1,1.1475456240586936,6.103236241731793,1.765057085081935,2.3185717267915606,5.877508928067982,1.4484612420201302,2.315834957174957,3.9883315544575453,3.6651927400380373,1.3450277019292116,1,7,1,1,7,1,2,5,3,1,0.9387,0.0283,0.0134,0.0034,0.0056,0.0034,0.0072,0.0049,0.0105,0.0414,0.0414,0.1275,0.2699,0.5043,0.5673,0.3037,0.0528,0.0151,0.0171,0.022,0.022,0.4333,0.2319,0.1242,0.0853,0.0586,0.0518,0.0148,0.0131,0.0169,0.0405,0.0459,0.1602,0.3391,0.3843,0.8062,0.1091,0.0276,0.0079,0.0101,0.0148,0.0243,0.3336,0.378,0.1227,0.0512,0.0451,0.058,0.0114,0.0374,0.148,0.2153,0.148,0.3133,0.1153,0.0227,0.0445,0.1759,0.2899,0.1993,0.1552,0.1209,0.0144,0.793,0.1378,0.0395,0.0088,0.0088,0.0061,0.0061
lawrence_lane/north_to_south/001_n00885_S_R.jpg,lawrence_lane,north_to_south,1,n00885,S,R,1,6,2,2,5,2,3,5,5,2,1.1638611191883683,6.453379204496741,1.6410049982368946,2.146974320523441,4.951615368016064,1.6199605539441109,3.0281382463872433,4.826504359487444,4.588727505877614,1.6243006424047053,1,7,1,1,6,1,2,5,6,1,0.9281,0.036,0.015,0.0038,0.0063,0.0038,0.0071,0.0028,0.0053,0.0236,0.0236,0.0822,0.1741,0.6885,0.6265,0.2612,0.0514,0.0147,0.0147,0.0147,0.0167,0.4206,0.289,0.1365,0.0731,0.0443,0.0305,0.006,0.0137,0.0423,0.1149,0.1302,0.2755,0.3538,0.0697,0.7003,0.1771,0.0507,0.0128,0.0165,0.0187,0.024,0.189,0.3117,0.1668,0.1012,0.0893,0.1299,0.0121,0.0057,0.0374,0.1152,0.1479,0.402,0.2438,0.048,0.0206,0.0718,0.1721,0.1519,0.2505,0.2838,0.0493,0.6329,0.2328,0.0756,0.0217,0.0169,0.0131,0.007
lawrence_lane/north_to_south/002_n00884_S_L.jpg,lawrence_lane,north_to_south,2,n00884,S,L,1,6,2,2,6,2,3,5,4,1,1.1626705448143184,5.8680148920975626,1.8226166814565659,2.180934304371476,5.671975323930383,1.6326636206358671,3.2573224809020758,4.588373171631247,4.176549397408962,1.4458420830778778,1,7,1,2,6,1,2,5,6,1,0.927,0.0359,0.017,0.0038,0.0062,0.0038,0.0062,0.0059,0.0124,0.0555,0.0629,0.171,0.282,0.4103,0.5476,0.2931,0.0741,0.0212,0.0212,0.0241,0.0187,0.338,0.383,0.1409,0.0666,0.0457,0.0216,0.0043,0.0154,0.0224,0.0538,0.0609,0.1876,0.3505,0.3093,0.683,0.1957,0.0495,0.0142,0.0161,0.0182,0.0234,0.1918,0.2463,0.1693,0.1027,0.1027,0.1693,0.0178,0.0075,0.049,0.151,0.2196,0.3196,0.2196,0.0337,0.0445,0.1068,0.1996,0.1996,0.1996,0.2261,0.0238,0.74,0.1651,0.0536,0.0136,0.012,0.0093,0.0064
lawrence_lane/north_to_south/002_n00884_S_R.jpg,lawrence_lane,north_to_south,2,n00884,S,R,1,6,1,2,4,1,2,4,4,1,1.0825915965251625,5.634506454691291,1.368013437371701,1.7476401475723833,4.107341345399618,1.2655367995612323,2.204984124749899,4.357720602303743,3.647872744128108,1.3638609659392387,1,6,1,1,5,1,1,5,3,1,0.9651,0.0177,0.0065,0.0016,0.0027,0.0019,0.0045,0.0216,0.0277,0.0754,0.0587,0.1408,0.3379,0.3379,0.772,0.1723,0.0233,0.0076,0.0076,0.0076,0.0097,0.5467,0.2926,0.0838,0.0396,0.0212,0.0129,0.0033,0.0611,0.1141,0.1881,0.1881,0.2131,0.2131,0.0225,0.8522,0.1018,0.02,0.0051,0.0057,0.0057,0.0095,0.3659,0.3659,0.1188,0.0561,0.0386,0.0495,0.0052,0.0288,0.1005,0.1657,0.1657,0.3096,0.1878,0.0419,0.0855,0.1811,0.2325,0.1811,0.1598,0.141,0.0191,0.7471,0.1889,0.0421,0.0083,0.0057,0.0044,0.0035
lawrence_lane/north_to_south/003_n00883_S_L.jpg,lawrence_lane,north_to_south,3,n00883,S,L,1,6,2,3,5,2,3,5,4,2,1.099419731181115,5.812825947068632,1.7275915332138538,2.907700512558222,5.424233416095376,1.5346185276284814,2.751064288429916,4.7076566480100155,3.6927374098449945,1.7037769630551338,1,7,1,2,6,1,2,5,3,1,0.958,0.0199,0.0094,0.0021,0.0035,0.0021,0.005,0.008,0.015,0.0594,0.0673,0.1614,0.3016,0.3872,0.5873,0.2774,0.0619,0.0201,0.0177,0.0177,0.0177,0.1859,0.3064,0.1859,0.1447,0.0995,0.0684,0.0093,0.0199,0.0289,0.0786,0.0891,0.1887,0.3525,0.2423,0.7051,0.202,0.0398,0.0101,0.0114,0.0129,0.0188,0.2576,0.2919,0.1771,0.0948,0.0836,0.0836,0.0113,0.0096,0.049,0.1332,0.171,0.362,0.2196,0.0555,0.0646,0.1757,0.2897,0.155,0.1208,0.1757,0.0185,0.6314,0.205,0.0854,0.0245,0.0245,0.0191,0.0102
lawrence_lane/north_to_south/003_n00883_S_R.jpg,lawrence_lane,north_to_south,3,n00883,S,R,1,6,2,3,5,2,5,5,5,2,1.1501110279932618,6.4849860889371485,1.9165399372577667,2.76626380905509,4.867771283723414,1.926458640024066,4.543238416314125,5.039519274607301,4.79209048487246,1.8301025056280196,1,7,1,1,6,1,6,5,6,1,0.926,0.0407,0.017,0.0033,0.0049,0.0026,0.0055,0.0017,0.0036,0.0185,0.0237,0.0829,0.1755,0.694,0.442,0.3901,0.087,0.0249,0.0194,0.0194,0.0171,0.2925,0.2278,0.1774,0.1219,0.095,0.074,0.0113,0.0147,0.0452,0.1228,0.1577,0.26,0.3339,0.0657,0.531,0.2842,0.0814,0.0206,0.0264,0.0264,0.03,0.0166,0.0746,0.1579,0.1789,0.2603,0.295,0.0166,0.0032,0.0206,0.0814,0.1342,0.4133,0.284,0.0634,0.0096,0.0488,0.1502,0.1502,0.2476,0.3602,0.0335,0.5243,0.2806,0.117,0.0296,0.023,0.0179,0.0075
lawrence_lane/north_to_south/004_n00882_S_L.jpg,lawrence_lane,north_to_south,4,n00882,S,L,1,7,2,2,6,2,3,4,5,1,1.1478151311166584,6.524236085824668,1.8281774874776602,1.7901804819703102,5.856364304199815,1.5298601929098368,2.701437048614025,4.364439856261015,4.851478710770607,1.4976651649922132,1,7,1,1,7,1,1,5,6,1,0.943,0.0251,0.0119,0.003,0.0044,0.0034,0.0092,0.0038,0.0056,0.0194,0.022,0.0597,0.1623,0.7273,0.5746,0.2714,0.0606,0.0174,0.0223,0.0286,0.0252,0.6192,0.201,0.074,0.0349,0.0308,0.0272,0.0129,0.0239,0.0211,0.0394,0.0447,0.1559,0.2913,0.4238,0.7802,0.1197,0.0303,0.0087,0.0126,0.0183,0.0303,0.3437,0.2362,0.1433,0.0767,0.0767,0.0985,0.0249,0.0303,0.1057,0.1743,0.1743,0.2536,0.1975,0.0641,0.0249,0.0676,0.1431,0.1262,0.1837,0.3432,0.1114,0.7447,0.1466,0.0539,0.0136,0.0155,0.0136,0.012
lawrence_lane/north_to_south/004_n00882_S_R.jpg,lawrence_lane,north_to_south,4,n00882,S,R,1,6,2,1,6,1,3,4,4,1,1.1174024150241166,5.823692722246051,1.5212773280218244,1.4822063986212015,5.634148746728897,1.2370271487161517,2.6313821552321315,4.138702047988772,3.6700156703591347,1.2279532216489315,1,6,1,1,6,1,2,5,3,1,0.9526,0.0224,0.0093,0.0024,0.0039,0.003,0.0064,0.0095,0.0157,0.0549,0.0549,0.1492,0.3579,0.3579,0.6691,0.2461,0.0428,0.0108,0.0095,0.0108,0.0108,0.7274,0.1623,0.0597,0.022,0.0133,0.0104,0.0049,0.018,0.0231,0.0555,0.0712,0.1936,0.3193,0.3193,0.891,0.0645,0.0163,0.0041,0.0053,0.006,0.0127,0.1897,0.4017,0.1897,0.0896,0.0698,0.0544,0.0051,0.0294,0.1161,0.1915,0.169,0.3577,0.1161,0.0202,0.061,0.1657,0.2732,0.2128,0.1291,0.1462,0.012,0.8454,0.1144,0.0255,0.005,0.0039,0.0027,0.003
lawrence_lane/north_to_south/005_n00881_E_L.jpg,lawrence_lane,north_to_south,5,n00881,E,L,1,6,2,2,5,2,5,5,6,2,1.1386277889832854,6.205823228927329,1.9524643924087286,2.17194373998791,4.974900379776955,1.8663304299116135,5.386153674684465,5.119109912775457,5.559086846653372,1.5242759278044105,1,7,1,1,6,1,6,5,6,1,0.9369,0.0321,0.0151,0.0026,0.0043,0.0026,0.0063,0.0021,0.0056,0.0323,0.0366,0.1642,0.1861,0.5731,0.4676,0.3641,0.0717,0.0205,0.0233,0.0264,0.0264,0.4485,0.2401,0.1456,0.0779,0.0417,0.0368,0.0093,0.0204,0.0432,0.1175,0.1332,0.2488,0.3194,0.1175,0.6066,0.2231,0.0639,0.0143,0.0267,0.0267,0.0388,0.0036,0.0181,0.0633,0.0921,0.221,0.5301,0.0717,0.0029,0.0213,0.0844,0.1392,0.3339,0.3339,0.0844,0.0032,0.0162,0.064,0.0725,0.1972,0.473,0.174,0.6753,0.2192,0.0628,0.014,0.0124,0.0096,0.0066
