file,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_greenery,vertical_greenery_rounds,vertical_greenery_path,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,vertical_hardscape,vertical_hardscape_rounds,vertical_hardscape_path,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,green_eye_level,green_eye_level_rounds,green_eye_level_path,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,sky_openness,sky_openness_rounds,sky_openness_path,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,walkable_ground,walkable_ground_rounds,walkable_ground_path,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,green_softening,green_softening_rounds,green_softening_path,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,signage_detail,signage_detail_rounds,signage_detail_path,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,facade_variation,facade_variation_rounds,facade_variation_path,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,ground_floor_activity,ground_floor_activity_rounds,ground_floor_activity_path,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7,resting_affordance,resting_affordance_rounds,resting_affordance_path
madison_avenue/north_to_south/032_n00725_S_L.jpg,0.0879,0.1642,0.3475,0.2389,0.1128,0.0415,0.0072,2,3,"1,2,3,4,5,6,7|2,3,4|2",0.0051,0.018,0.1034,0.1034,0.3185,0.2811,0.1705,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1244,0.2051,0.3381,0.141,0.0755,0.0969,0.0191,2,3,"1,2,3,4,5,6,7|2,3|2",0.1143,0.2741,0.2135,0.1884,0.1143,0.089,0.0064,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0294,0.0706,0.1694,0.1495,0.2465,0.2794,0.055,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.1275,0.2102,0.2699,0.1125,0.0993,0.1275,0.0531,2,3,"1,2,3,4,5,6,7|2,3|2",0.0059,0.0337,0.1177,0.1713,0.2824,0.3627,0.0263,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0026,0.0149,0.0758,0.1102,0.2059,0.3847,0.2059,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0061,0.0242,0.0846,0.0959,0.1791,0.4869,0.1231,5,3,"1,2,3,4,5,6,7|5,6|5",0.4161,0.286,0.1531,0.0497,0.0439,0.0387,0.0126,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/north_to_south/032_n00725_S_R.jpg,0.5306,0.2212,0.152,0.0384,0.0339,0.0141,0.0097,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0018,0.0033,0.0167,0.0243,0.0849,0.1585,0.7105,7,3,"1,2,3,4,5,6,7|6,7|7",0.1949,0.4126,0.2208,0.0717,0.0435,0.0384,0.0181,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.1275,0.2382,0.2102,0.1855,0.1275,0.0993,0.0119,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0047,0.0212,0.0838,0.1566,0.2926,0.3757,0.0653,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.3046,0.3911,0.127,0.0412,0.0529,0.0467,0.0364,1,3,"1,2,3,4,5,6,7|1,2|1",0.0043,0.022,0.0769,0.1267,0.2368,0.5012,0.032,6,3,"1,2,3,4,5,6,7|5,6|6",0.0027,0.0178,0.0905,0.1162,0.2459,0.3578,0.169,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0022,0.0085,0.0433,0.063,0.1335,0.5982,0.1512,6,3,"1,2,3,4,5,6,7|6,7|6",0.2421,0.3109,0.2743,0.0786,0.054,0.0328,0.0073,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/north_to_south/033_n00724_S_L.jpg,0.3456,0.2096,0.2375,0.099,0.0681,0.0284,0.0118,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0013,0.0031,0.0203,0.0335,0.1701,0.2476,0.5241,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1396,0.3349,0.2956,0.096,0.0659,0.0514,0.0167,2,3,"1,2,3,4,5,6,7|2,3|2",0.0527,0.1432,0.2084,0.2361,0.1839,0.1623,0.0133,3,4,"1,2,3,4,5,6,7|2,3,4,5,6|3,4|3",0.005,0.0224,0.1004,0.1655,0.3091,0.3503,0.0474,5,3,"1,2,3,4,5,6,7|4,5,6|5",0.1962,0.3235,0.1962,0.0818,0.0818,0.0818,0.0386,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0006,0.0024,0.0154,0.037,0.1006,0.7434,0.1006,6,2,"1,2,3,4,5,6,7|6",0.0015,0.0074,0.0425,0.0794,0.168,0.4568,0.2445,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0004,0.0012,0.0062,0.0131,0.0519,0.4346,0.4925,7,3,"1,2,3,4,5,6,7|6,7|7",0.1735,0.286,0.286,0.1052,0.0819,0.0563,0.0111,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/north_to_south/033_n00724_S_R.jpg,0.0239,0.107,0.4796,0.2909,0.0833,0.0128,0.0025,3,3,"1,2,3,4,5,6,7|3,4|3",0.0014,0.0048,0.0315,0.0519,0.3834,0.2635,0.2635,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0184,0.0824,0.3691,0.2537,0.1744,0.0933,0.0087,3,4,"1,2,3,4,5,6,7|3,4,5|3,4|3",0.0751,0.1801,0.204,0.204,0.1589,0.1589,0.019,3,4,"1,2,3,4,5,6,7|2,3,4,5,6|3,4|3",0.0061,0.0243,0.0848,0.1235,0.2961,0.3803,0.0848,5,3,"1,2,3,4,5,6,7|5,6|5",0.0363,0.1269,0.3043,0.1846,0.1629,0.1438,0.0412,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0009,0.0044,0.0284,0.0682,0.21,0.6468,0.0414,6,3,"1,2,3,4,5,6,7|5,6|6",0.0017,0.0077,0.0389,0.0726,0.1357,0.4179,0.3255,7,3,"1,2,3,4,5,6,7|6,7|7",0.002,0.0078,0.035,0.0577,0.1221,0.5473,0.2281,6,3,"1,2,3,4,5,6,7|6,7|6",0.269,0.3048,0.2374,0.0771,0.06,0.0413,0.0104,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/north_to_south/034_n00723_S_L.jpg,0.3384,0.2326,0.2635,0.0856,0.0519,0.0191,0.009,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0013,0.0035,0.0229,0.0333,0.1317,0.2171,0.5902,7,3,"1,2,3,4,5,6,7|6,7|7",0.0651,0.2005,0.3746,0.1561,0.1073,0.0836,0.0128,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.1548,0.2552,0.2252,0.1548,0.1064,0.0939,0.0099,1,4,"1,2,3,4,5,6,7|1,2,3,4|1,2|1",0.0036,0.0162,0.0643,0.136,0.288,0.419,0.0728,5,3,"1,2,3,4,5,6,7|5,6|5",0.0384,0.1721,0.2837,0.221,0.1721,0.0921,0.0206,3,3,"1,2,3,4,5,6,7|2,3,4,5|3",0.0006,0.0024,0.0155,0.0422,0.13,0.7479,0.0614,6,2,"1,2,3,4,5,6,7|6",0.001,0.0039,0.029,0.0614,0.1474,0.5143,0.243,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0007,0.0018,0.0102,0.0217,0.0668,0.5595,0.3393,7,3,"1,2,3,4,5,6,7|6,7|7",0.1976,0.2876,0.2876,0.0934,0.0727,0.05,0.0112,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/north_to_south/034_n00723_S_R.jpg,0.1799,0.2311,0.381,0.1237,0.0584,0.019,0.007,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0013,0.004,0.0332,0.0547,0.3146,0.2777,0.3146,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0859,0.2999,0.3851,0.125,0.0591,0.0358,0.0091,2,3,"1,2,3,4,5,6,7|2,3|2",0.124,0.2317,0.2317,0.1804,0.124,0.0966,0.0115,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0048,0.0216,0.0854,0.1408,0.2981,0.3828,0.0665,5,3,"1,2,3,4,5,6,7|5,6|5",0.1436,0.4422,0.2089,0.0768,0.0598,0.0466,0.022,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0005,0.0021,0.0152,0.0364,0.1271,0.7314,0.0874,6,2,"1,2,3,4,5,6,7|6",0.0014,0.0073,0.0477,0.0891,0.1885,0.4523,0.2137,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0008,0.0023,0.0119,0.0252,0.0777,0.5745,0.3075,7,3,"1,2,3,4,5,6,7|6,7|7",0.1976,0.2876,0.2876,0.0934,0.0727,0.05,0.0112,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/south_to_north/001_n00723_N_L.jpg,0.6913,0.1748,0.0826,0.0184,0.0184,0.0077,0.0068,1,3,"1,2,3,4,5,6,7|1,2|1",0.0013,0.0035,0.0262,0.0381,0.219,0.2482,0.4637,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2393,0.5066,0.1281,0.0416,0.0324,0.0324,0.0196,1,3,"1,2,3,4,5,6,7|1,2|1",0.1343,0.2509,0.1954,0.1725,0.1185,0.1185,0.0097,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0144,0.0445,0.1369,0.1552,0.2558,0.3285,0.0647,5,3,"1,2,3,4,5,6,7|4,5,6|5",0.379,0.379,0.0958,0.0311,0.0399,0.0399,0.0352,1,3,"1,2,3,4,5,6,7|1,2|1",0.0026,0.0133,0.0596,0.0983,0.2081,0.5655,0.0526,6,3,"1,2,3,4,5,6,7|5,6|6",0.0022,0.0127,0.0643,0.106,0.1979,0.419,0.1979,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0031,0.0109,0.043,0.0626,0.1169,0.5935,0.1701,6,3,"1,2,3,4,5,6,7|6,7|6",0.3191,0.3191,0.1936,0.0555,0.0555,0.0432,0.014,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/south_to_north/001_n00723_N_R.jpg,0.7407,0.1458,0.0608,0.0154,0.0197,0.0093,0.0082,1,3,"1,2,3,4,5,6,7|1,2|1",0.0028,0.0098,0.0566,0.0934,0.3258,0.2876,0.224,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2795,0.4609,0.132,0.0429,0.0334,0.0334,0.0179,1,3,"1,2,3,4,5,6,7|1,2|1",0.075,0.2038,0.2038,0.2038,0.1587,0.1401,0.0148,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.0156,0.0619,0.1906,0.2159,0.2773,0.2159,0.0228,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.4073,0.3594,0.103,0.0295,0.0334,0.0379,0.0295,1,3,"1,2,3,4,5,6,7|1,2|1",0.0027,0.0139,0.0622,0.1163,0.2461,0.521,0.0377,6,3,"1,2,3,4,5,6,7|5,6|6",0.0021,0.0108,0.0547,0.0901,0.1684,0.4577,0.2162,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0046,0.0181,0.0632,0.0812,0.1517,0.6,0.0812,6,3,"1,2,3,4,5,6,7|5,6|6",0.4026,0.3553,0.1481,0.0374,0.0292,0.02,0.0074,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/south_to_north/002_n00724_N_L.jpg,0.8176,0.0977,0.0461,0.0103,0.015,0.0062,0.0071,1,2,"1,2,3,4,5,6,7|1",0.0005,0.0012,0.0086,0.0141,0.0716,0.1338,0.7702,7,2,"1,2,3,4,5,6,7|7",0.2362,0.4413,0.184,0.0527,0.0362,0.0362,0.0133,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.1312,0.2777,0.1909,0.1684,0.1158,0.1022,0.0138,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0062,0.0313,0.1239,0.2042,0.2971,0.2971,0.0402,5,3,"1,2,3,4,5,6,7|4,5,6|5",0.4003,0.4003,0.0893,0.0256,0.029,0.0329,0.0226,1,3,"1,2,3,4,5,6,7|1,2|1",0.0023,0.0115,0.0515,0.1234,0.2306,0.5532,0.0275,6,3,"1,2,3,4,5,6,7|5,6|6",0.0029,0.0169,0.086,0.1418,0.2063,0.3854,0.1607,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0029,0.0149,0.0669,0.0973,0.1819,0.5602,0.0758,6,3,"1,2,3,4,5,6,7|5,6|6",0.3609,0.3609,0.1705,0.038,0.038,0.0231,0.0085,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/south_to_north/002_n00724_N_R.jpg,0.5245,0.193,0.1326,0.0488,0.0553,0.0335,0.0123,1,3,"1,2,3,4,5,6,7|1,2|1",0.0015,0.0047,0.035,0.045,0.2284,0.2588,0.4266,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2612,0.4306,0.1584,0.0454,0.0401,0.0401,0.0243,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.2098,0.3052,0.1851,0.1272,0.0874,0.0772,0.0081,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0275,0.0847,0.2301,0.2031,0.2301,0.2031,0.0214,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.3671,0.3239,0.1192,0.0341,0.0497,0.0563,0.0497,1,3,"1,2,3,4,5,6,7|1,2|1",0.0018,0.0094,0.0475,0.0887,0.2129,0.5787,0.061,6,3,"1,2,3,4,5,6,7|5,6|6",0.002,0.0104,0.0528,0.0987,0.209,0.4425,0.1845,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0023,0.0092,0.0466,0.0678,0.1436,0.6434,0.0871,6,3,"1,2,3,4,5,6,7|5,6|6",0.4603,0.3164,0.1319,0.0333,0.0294,0.0202,0.0084,1,3,"1,2,3,4,5,6,7|1,2|1"
madison_avenue/south_to_north/003_n00725_N_L.jpg,0.7274,0.1432,0.0767,0.0171,0.0194,0.0081,0.0081,1,3,"1,2,3,4,5,6,7|1,2|1",0.0009,0.0017,0.0109,0.0159,0.0713,0.1331,0.7662,7,2,"1,2,3,4,5,6,7|7",0.2413,0.3979,0.1879,0.061,0.0475,0.0419,0.0224,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.1338,0.2833,0.1947,0.1517,0.1181,0.1042,0.0141,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0025,0.0099,0.0503,0.1206,0.2893,0.421,0.1064,5,3,"1,2,3,4,5,6,7|5,6|5",0.3079,0.3953,0.1283,0.0417,0.0472,0.0472,0.0324,1,3,"1,2,3,4,5,6,7|1,2|1",0.0049,0.0284,0.0993,0.1854,0.2698,0.3926,0.0195,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0031,0.0179,0.0908,0.1322,0.2469,0.3593,0.1498,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0024,0.0108,0.055,0.0907,0.1695,0.5915,0.0801,6,3,"1,2,3,4,5,6,7|5,6|6",0.3426,0.3023,0.2078,0.0525,0.0525,0.0319,0.0103,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/south_to_north/003_n00725_N_R.jpg,0.1549,0.2554,0.3279,0.1367,0.0829,0.0346,0.0077,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0023,0.0091,0.0759,0.086,0.4367,0.2649,0.1251,6,3,"1,2,3,4,5,6,7|5,6|6",0.1105,0.3003,0.3003,0.0975,0.0861,0.0861,0.0192,2,3,"1,2,3,4,5,6,7|2,3|2",0.1493,0.316,0.2461,0.1493,0.0799,0.0549,0.0045,1,4,"1,2,3,4,5,6,7|1,2,3,4|1,2|1",0.0394,0.107,0.2266,0.1765,0.2266,0.2,0.0239,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.1292,0.2736,0.2414,0.1006,0.1006,0.1006,0.0539,2,3,"1,2,3,4,5,6,7|2,3|2",0.0084,0.0485,0.2174,0.2463,0.2791,0.1918,0.0084,6,5,"1,2,3,4,5,6,7|3,4,5,6|4,5,6|5,6|6",0.0022,0.0128,0.0652,0.1379,0.2007,0.4249,0.1563,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0114,0.051,0.1571,0.1571,0.2017,0.3768,0.045,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.3632,0.3632,0.1716,0.0383,0.0338,0.0232,0.0067,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/south_to_north/004_n00726_N_L.jpg,0.5206,0.1915,0.169,0.0549,0.0377,0.0178,0.0084,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0021,0.0044,0.0285,0.0323,0.0994,0.1856,0.6479,7,3,"1,2,3,4,5,6,7|6,7|7",0.2013,0.4262,0.2013,0.0654,0.0449,0.0396,0.0212,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0654,0.2013,0.2013,0.2013,0.1777,0.1384,0.0146,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.0056,0.0196,0.0685,0.128,0.271,0.3943,0.113,5,3,"1,2,3,4,5,6,7|5,6|5",0.3283,0.4216,0.1066,0.0346,0.0392,0.0392,0.0305,1,3,"1,2,3,4,5,6,7|1,2|1",0.0015,0.0097,0.0494,0.1186,0.251,0.5313,0.0385,6,3,"1,2,3,4,5,6,7|5,6|6",0.0023,0.0171,0.0868,0.143,0.2358,0.3888,0.1262,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0015,0.0058,0.0293,0.0484,0.116,0.6676,0.1315,6,2,"1,2,3,4,5,6,7|6",0.3245,0.3245,0.223,0.0498,0.0439,0.0266,0.0076,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/south_to_north/004_n00726_N_R.jpg,0.3301,0.2269,0.2571,0.0946,0.0574,0.0239,0.01,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0053,0.0186,0.0946,0.1559,0.374,0.257,0.0946,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.1365,0.2889,0.2889,0.1063,0.0828,0.073,0.0237,3,3,"1,2,3,4,5,6,7|2,3|3",0.1764,0.3295,0.1998,0.1373,0.0833,0.0649,0.0088,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.013,0.04,0.1396,0.1582,0.2955,0.2955,0.0582,5,3,"1,2,3,4,5,6,7|4,5,6|5",0.1949,0.2836,0.172,0.0813,0.0921,0.1043,0.0717,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0007,0.003,0.0219,0.0464,0.1261,0.7255,0.0765,6,2,"1,2,3,4,5,6,7|6",0.0013,0.0067,0.0435,0.092,0.1947,0.4671,0.1947,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0021,0.0081,0.0364,0.053,0.1272,0.646,0.1272,6,2,"1,2,3,4,5,6,7|6",0.154,0.1978,0.3695,0.12,0.0934,0.0567,0.0087,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1"
madison_avenue/south_to_north/005_n00727_N_L.jpg,0.5973,0.1939,0.1176,0.0337,0.0337,0.014,0.0097,1,3,"1,2,3,4,5,6,7|1,2|1",0.001,0.003,0.0194,0.0319,0.1431,0.2359,0.5658,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1416,0.3848,0.2645,0.0859,0.0521,0.0521,0.0192,2,3,"1,2,3,4,5,6,7|2,3|2",0.1164,0.2174,0.2174,0.1693,0.1319,0.1319,0.0157,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0042,0.0189,0.0749,0.14,0.2964,0.3806,0.0849,5,3,"1,2,3,4,5,6,7|5,6|5",0.2154,0.4024,0.148,0.0545,0.0617,0.0699,0.0481,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0007,0.0032,0.0237,0.0645,0.1753,0.6934,0.0391,6,3,"1,2,3,4,5,6,7|5,6|6",0.002,0.0112,0.0571,0.1066,0.1758,0.4217,0.2257,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0011,0.0033,0.0168,0.0314,0.0853,0.6303,0.2319,6,3,"1,2,3,4,5,6,7|6,7|6",0.3428,0.3025,0.2079,0.0526,0.0464,0.0361,0.0117,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/south_to_north/005_n00727_N_R.jpg,0.0407,0.1253,0.4375,0.2654,0.0976,0.028,0.0055,3,3,"1,2,3,4,5,6,7|3,4|3",0.0131,0.0356,0.1244,0.181,0.3381,0.2324,0.0754,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.022,0.1117,0.39,0.2366,0.1435,0.087,0.0092,3,4,"1,2,3,4,5,6,7|3,4,5|3,4|3",0.0383,0.1336,0.1944,0.2496,0.1944,0.1716,0.0181,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0032,0.0142,0.0638,0.153,0.2859,0.416,0.0638,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.0149,0.0858,0.2643,0.2332,0.2058,0.1603,0.0358,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0051,0.0335,0.1327,0.2187,0.2808,0.3182,0.0109,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0025,0.011,0.0559,0.0814,0.152,0.4132,0.284,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0047,0.0187,0.0651,0.0947,0.177,0.5451,0.0947,6,3,"1,2,3,4,5,6,7|5,6|6",0.2093,0.3046,0.2688,0.0873,0.068,0.0529,0.0092,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/south_to_north/006_n00728_N_L.jpg,0.7978,0.108,0.051,0.0129,0.0166,0.0069,0.0069,1,2,"1,2,3,4,5,6,7|1",0.0057,0.0175,0.089,0.1143,0.3107,0.2742,0.1885,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2254,0.4211,0.1989,0.0646,0.0392,0.0346,0.0163,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.1409,0.2324,0.2051,0.1597,0.1244,0.1244,0.0131,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0133,0.0466,0.1434,0.1841,0.2679,0.3036,0.0411,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.3872,0.3872,0.0979,0.0281,0.0318,0.036,0.0318,1,3,"1,2,3,4,5,6,7|1,2|1",0.001,0.0045,0.0259,0.0705,0.1493,0.6689,0.0799,6,3,"1,2,3,4,5,6,7|5,6|6",0.0044,0.0286,0.1133,0.1455,0.2718,0.308,0.1284,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0009,0.0024,0.0105,0.0223,0.0606,0.7385,0.1648,7,3,"1,2,3,4,5,6,7|6,7|7",0.2774,0.3143,0.2448,0.0619,0.0546,0.0375,0.0095,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/south_to_north/006_n00728_N_R.jpg,0.0121,0.0788,0.3533,0.4004,0.1147,0.0372,0.0035,3,3,"1,2,3,4,5,6,7|3,4|3",0.0041,0.0161,0.0723,0.1193,0.4718,0.2525,0.0638,5,3,"1,2,3,4,5,6,7|5,6|5",0.0112,0.0642,0.2876,0.2538,0.1977,0.1744,0.0112,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.1315,0.2785,0.2169,0.1689,0.1161,0.0798,0.0084,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0029,0.0129,0.0579,0.1389,0.294,0.4278,0.0656,5,3,"1,2,3,4,5,6,7|5,6|5",0.0227,0.1155,0.277,0.2157,0.168,0.168,0.0331,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0036,0.0232,0.1039,0.2199,0.3199,0.3199,0.0097,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0017,0.0113,0.0576,0.1076,0.2581,0.4255,0.1381,6,3,"1,2,3,4,5,6,7|5,6|6",0.0028,0.0125,0.056,0.0815,0.1726,0.6025,0.072,6,3,"1,2,3,4,5,6,7|5,6|6",0.1209,0.2258,0.3724,0.137,0.0941,0.0445,0.0053,2,3,"1,2,3,4,5,6,7|2,3|2"
madison_avenue/south_to_north/007_n00729_N_L.jpg,0.7274,0.1432,0.0767,0.0171,0.0194,0.0081,0.0081,1,3,"1,2,3,4,5,6,7|1,2|1",0.0047,0.0146,0.0949,0.1076,0.2924,0.2581,0.2277,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2648,0.4365,0.182,0.046,0.0279,0.0279,0.0149,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.1126,0.2701,0.2104,0.1857,0.1126,0.0994,0.0092,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0198,0.0783,0.2413,0.2413,0.2413,0.1659,0.012,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.3772,0.4274,0.0954,0.0241,0.0273,0.0273,0.0213,1,3,"1,2,3,4,5,6,7|1,2|1",0.0023,0.0131,0.0751,0.1404,0.2042,0.4899,0.0751,6,3,"1,2,3,4,5,6,7|5,6|6",0.0033,0.0215,0.0965,0.1592,0.3369,0.2973,0.0852,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0014,0.0048,0.0242,0.0452,0.1085,0.7075,0.1085,6,2,"1,2,3,4,5,6,7|6",0.297,0.3365,0.2313,0.0585,0.0402,0.0276,0.009,1,3,"1,2,3,4,5,6,7|1,2,3|1"
madison_avenue/south_to_north/007_n00729_N_R.jpg,0.0085,0.0488,0.2189,0.4634,0.1932,0.0627,0.0045,3,4,"1,2,3,4,5,6,7|3,4,5|3,4|3",0.0037,0.0164,0.0946,0.1768,0.4241,0.227,0.0574,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.0136,0.061,0.2128,0.2412,0.2128,0.2412,0.0175,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.1253,0.2653,0.2066,0.1823,0.1253,0.0861,0.0091,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0059,0.0265,0.1049,0.1729,0.323,0.323,0.0437,5,3,"1,2,3,4,5,6,7|4,5,6|5",0.0226,0.1014,0.2147,0.2147,0.1895,0.2147,0.0423,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0037,0.0212,0.0948,0.2007,0.292,0.3749,0.0128,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0017,0.0108,0.0704,0.1315,0.2783,0.405,0.1024,6,3,"1,2,3,4,5,6,7|5,6|6",0.0032,0.0126,0.0566,0.0824,0.1539,0.6088,0.0824,6,3,"1,2,3,4,5,6,7|5,6|6",0.0897,0.1677,0.4022,0.148,0.1152,0.0699,0.0074,3,3,"1,2,3,4,5,6,7|2,3,4|3"
