file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity,vertical_greenery_ev,vertical_hardscape_ev,green_eye_level_ev,sky_openness_ev,walkable_ground_ev,green_softening_ev,signage_detail_ev,facade_variation_ev,ground_floor_activity_ev,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7
east_36th_street/east_to_west/016_n00392_W_L.jpg,east_36th_street,east_to_west,16,n00392,W,L,2,5,3,4,4,4,5,5,5,2.295161321759224,5.186969426460564,3.414784832857549,3.781197584234178,4.266280463896692,3.971163336187601,4.742173853330314,5.491740766097792,5.242812714539468,2,5,3,4,4,3,6,6,6,0.2687,0.3191,0.3093,0.0679,0.0242,0.0073,0.0034,0.0045,0.0134,0.0689,0.1118,0.422,0.2641,0.1154,0.0684,0.1591,0.3816,0.1889,0.0965,0.0935,0.0121,0.0336,0.1707,0.2191,0.2643,0.1904,0.1137,0.0082,0.0101,0.0497,0.1934,0.3448,0.2407,0.135,0.0262,0.0193,0.1092,0.3062,0.154,0.2922,0.0963,0.0229,0.017,0.0611,0.1255,0.1715,0.2237,0.3865,0.0148,0.0018,0.0101,0.0563,0.1137,0.2157,0.4495,0.1529,0.0148,0.0443,0.1029,0.0998,0.1545,0.4267,0.157
east_36th_street/east_to_west/016_n00392_W_R.jpg,east_36th_street,east_to_west,16,n00392,W,R,3,5,3,2,4,4,5,5,5,3.198389558587224,5.247541923075914,3.0720664113759995,2.2981895743869245,3.9113998226821423,3.728016283363104,4.618783513084054,4.89670871431008,4.552527790889144,3,5,3,2,4,3,5,6,6,0.1225,0.1755,0.3032,0.2399,0.1032,0.0503,0.0055,0.0053,0.0165,0.0761,0.0992,0.363,0.3105,0.1294,0.111,0.2386,0.3526,0.1447,0.0812,0.0622,0.0097,0.2751,0.4195,0.1496,0.0788,0.0456,0.0272,0.004,0.0254,0.0873,0.273,0.3093,0.1936,0.0929,0.0186,0.0386,0.1577,0.3186,0.1414,0.2295,0.0942,0.0201,0.0058,0.0436,0.1453,0.2358,0.28,0.28,0.0096,0.0065,0.0391,0.1261,0.1806,0.2507,0.3219,0.0753,0.0247,0.0786,0.1772,0.1613,0.1857,0.3416,0.0308
east_36th_street/east_to_west/017_n00391_W_L.jpg,east_36th_street,east_to_west,17,n00391,W,L,4,5,4,4,4,5,4,5,5,3.565418171230704,4.7870267098769546,3.982304283417761,3.892639453522861,4.068345822393894,4.714411688502878,4.412001377902925,5.365561379585415,4.8716444708406925,3,5,3,4,4,5,6,6,6,0.0267,0.1071,0.3512,0.3457,0.1312,0.0348,0.0033,0.0123,0.0299,0.1298,0.1802,0.3474,0.2351,0.0653,0.0271,0.096,0.2957,0.2197,0.185,0.1633,0.0132,0.0287,0.1503,0.2153,0.2638,0.1991,0.1327,0.0101,0.0175,0.076,0.2341,0.325,0.2098,0.1159,0.0218,0.0033,0.0253,0.141,0.1325,0.5079,0.1623,0.0278,0.0243,0.0785,0.1854,0.1883,0.2344,0.274,0.015,0.0018,0.01,0.0631,0.1491,0.2038,0.4665,0.1057,0.0279,0.0658,0.1437,0.121,0.1578,0.3786,0.1051
east_36th_street/east_to_west/017_n00391_W_R.jpg,east_36th_street,east_to_west,17,n00391,W,R,4,5,3,3,4,4,3,5,4,3.637595296371728,4.982947804033756,3.269214030355215,2.573161516804248,4.08051591552794,3.8447438944131136,3.304123304784298,4.888973474968225,4.125056969001889,4,5,3,2,4,3,2,6,6,0.0386,0.1169,0.2986,0.3279,0.1549,0.0588,0.0044,0.0081,0.0264,0.1079,0.1429,0.3482,0.2798,0.0867,0.0942,0.209,0.334,0.1628,0.1067,0.0831,0.0102,0.2305,0.3626,0.1852,0.1023,0.0692,0.0447,0.0055,0.0396,0.0949,0.2276,0.2423,0.1978,0.1745,0.0233,0.0327,0.1419,0.3003,0.1464,0.2529,0.1038,0.0221,0.1293,0.2378,0.2341,0.142,0.1234,0.1215,0.0118,0.0057,0.0344,0.1221,0.1951,0.2545,0.3217,0.0664,0.0571,0.119,0.2121,0.1758,0.1551,0.2518,0.0292
east_36th_street/east_to_west/018_n00390_W_L.jpg,east_36th_street,east_to_west,18,n00390,W,L,2,5,3,3,4,4,4,5,5,1.7566608600318432,4.629570115357637,2.604901760816574,3.45859897043556,4.052876751869917,4.048196654766798,3.950567286461592,5.132562729064375,4.7294493727386,1,5,2,2,4,5,6,6,6,0.5901,0.2071,0.1256,0.0333,0.0272,0.0103,0.0064,0.0245,0.0458,0.1599,0.1784,0.2896,0.2401,0.0617,0.1857,0.3751,0.2538,0.0837,0.0508,0.0377,0.0132,0.0966,0.2246,0.1982,0.211,0.1544,0.1044,0.0108,0.0329,0.0908,0.2319,0.2754,0.2079,0.1261,0.035,0.0356,0.1169,0.2553,0.1264,0.3227,0.1081,0.0351,0.0652,0.1516,0.2072,0.1691,0.1718,0.2206,0.0145,0.0048,0.027,0.105,0.1601,0.2155,0.3723,0.1153,0.038,0.0768,0.1436,0.1349,0.1413,0.3964,0.0689
east_36th_street/east_to_west/018_n00390_W_R.jpg,east_36th_street,east_to_west,18,n00390,W,R,3,5,3,3,4,4,4,5,4,3.471876154653728,5.03934732824564,3.065056902356446,3.494806144852191,3.759933945722878,3.55808063223958,4.007882362231612,4.779839363880456,4.214759459719062,3,5,3,4,4,3,4,6,6,0.1095,0.1363,0.2669,0.2507,0.1429,0.084,0.0097,0.01,0.0271,0.1089,0.1254,0.3355,0.2825,0.1106,0.1148,0.247,0.3429,0.1364,0.084,0.0624,0.0125,0.0489,0.2225,0.2406,0.2482,0.1578,0.0769,0.0052,0.0282,0.1064,0.3032,0.3079,0.1623,0.0779,0.0142,0.0606,0.181,0.3278,0.1244,0.2052,0.0779,0.023,0.0291,0.1135,0.2329,0.2598,0.1842,0.1704,0.0101,0.0067,0.0411,0.1369,0.2121,0.2479,0.2944,0.0608,0.0416,0.1095,0.211,0.1833,0.1618,0.2709,0.0219
east_36th_street/east_to_west/019_n00389_W_L.jpg,east_36th_street,east_to_west,19,n00389,W,L,3,5,4,3,4,4,4,5,5,3.328879157314077,4.938558185007423,3.7627363223582506,2.888753327075392,4.220484965480864,4.329112085513771,3.52669814042747,4.810784274246544,4.904625157825649,3,5,3,2,4,5,3,6,6,0.0268,0.1301,0.4471,0.2978,0.0814,0.0148,0.0019,0.0061,0.02,0.1016,0.1411,0.4347,0.2255,0.071,0.0258,0.1071,0.3566,0.2267,0.1658,0.1088,0.0092,0.1668,0.3216,0.2076,0.1427,0.0893,0.0653,0.0067,0.0092,0.0453,0.1877,0.3733,0.2566,0.1139,0.014,0.0062,0.0523,0.231,0.1638,0.4248,0.1074,0.0145,0.0831,0.209,0.2406,0.1845,0.1414,0.1308,0.0106,0.0063,0.0394,0.1377,0.1911,0.2738,0.2825,0.0692,0.0112,0.0449,0.1384,0.1405,0.2045,0.4196,0.0409
east_36th_street/east_to_west/019_n00389_W_R.jpg,east_36th_street,east_to_west,19,n00389,W,R,3,5,3,2,4,3,3,5,4,2.992665795609355,4.687306737527251,2.8033213997259736,2.36111568659544,4.133158219978213,3.4062653481960297,3.006654196418822,4.723615165334195,4.210935790091753,3,5,2,2,4,3,2,5,6,0.1818,0.1876,0.3093,0.1682,0.0929,0.0505,0.0096,0.011,0.0344,0.1425,0.1801,0.3754,0.2139,0.0428,0.115,0.395,0.2715,0.0881,0.0655,0.0502,0.0146,0.2505,0.4131,0.1722,0.0852,0.0501,0.0256,0.0033,0.0137,0.0646,0.2325,0.3178,0.2289,0.1206,0.022,0.0681,0.2416,0.3054,0.1089,0.1768,0.0748,0.0243,0.1528,0.3086,0.2223,0.119,0.1002,0.0871,0.0101,0.0077,0.046,0.1417,0.1819,0.3193,0.2487,0.0546,0.035,0.1097,0.2114,0.1955,0.1698,0.259,0.0197
east_36th_street/east_to_west/020_n00388_W_L.jpg,east_36th_street,east_to_west,20,n00388,W,L,2,5,3,3,4,4,4,5,4,2.1992025575600564,5.050332854967564,2.841259437613189,2.654346210882068,3.916718448512256,3.6853375993669033,3.845683660358191,4.789720480330288,4.479227893054485,1,5,3,2,4,3,3,5,6,0.3573,0.2697,0.2573,0.0671,0.0338,0.0108,0.0041,0.0063,0.0196,0.0879,0.1202,0.4195,0.2625,0.0839,0.1337,0.3013,0.3309,0.1198,0.0622,0.0427,0.0094,0.2483,0.3289,0.1654,0.1137,0.0734,0.0618,0.0085,0.0221,0.0849,0.2697,0.3253,0.1883,0.0947,0.015,0.0451,0.1626,0.3085,0.1369,0.2558,0.0744,0.0166,0.0448,0.1541,0.2386,0.2139,0.1773,0.164,0.0072,0.0062,0.0379,0.1366,0.1927,0.2892,0.2803,0.057,0.0349,0.0934,0.1829,0.1493,0.164,0.3365,0.0389
east_36th_street/east_to_west/020_n00388_W_R.jpg,east_36th_street,east_to_west,20,n00388,W,R,2,5,2,2,4,3,4,5,4,2.247513118200004,4.883461171761155,2.1871210280805826,2.0723034364636987,3.884619390591979,3.1998222395777702,3.879087627865374,4.827402208931744,4.4234420042485,1,5,2,2,4,3,3,5,6,0.446,0.201,0.172,0.0763,0.0604,0.0339,0.0105,0.0108,0.0311,0.1271,0.1353,0.3564,0.2691,0.0702,0.3255,0.4246,0.1315,0.0377,0.0333,0.0312,0.0162,0.3514,0.4173,0.1196,0.0565,0.0332,0.0189,0.0032,0.0314,0.0968,0.2715,0.2936,0.1896,0.0968,0.0203,0.1487,0.2377,0.261,0.0975,0.1583,0.066,0.0307,0.0402,0.1517,0.2462,0.2041,0.1774,0.1692,0.0112,0.006,0.0417,0.1266,0.1677,0.3232,0.2722,0.0627,0.0261,0.0882,0.1957,0.1754,0.181,0.3079,0.0257
east_36th_street/east_to_west/021_n00387_W_L.jpg,east_36th_street,east_to_west,21,n00387,W,L,3,5,3,3,4,3,4,4,5,2.8691041180863976,5.021881037391722,2.564668989740312,2.674133882857859,4.209524549543858,3.2924060858786106,3.999680641107261,4.434858976863325,4.711037583649159,3,5,2,2,4,3,4,5,6,0.1319,0.2388,0.3699,0.172,0.0653,0.0196,0.0026,0.0066,0.021,0.105,0.1391,0.378,0.2403,0.11,0.1642,0.4129,0.2504,0.0839,0.0485,0.035,0.005,0.2313,0.3365,0.1746,0.1145,0.0775,0.0585,0.0071,0.0093,0.0494,0.1984,0.365,0.2394,0.1204,0.0182,0.0554,0.2813,0.3138,0.1068,0.1654,0.0628,0.0147,0.0361,0.1496,0.1982,0.2211,0.1951,0.1891,0.0107,0.0142,0.0734,0.1845,0.1788,0.334,0.1706,0.0445,0.0195,0.067,0.1557,0.1533,0.1878,0.3793,0.0376
east_36th_street/east_to_west/021_n00387_W_R.jpg,east_36th_street,east_to_west,21,n00387,W,R,2,5,2,3,4,4,4,5,5,2.2558212969452143,5.226665106602013,2.436401869170368,3.06493563298136,4.2998839020729065,3.637288151308894,4.497690354473889,4.711585656739771,5.423944948473945,1,5,2,2,4,3,6,5,6,0.4227,0.1847,0.2228,0.09,0.0505,0.0224,0.0069,0.0055,0.0177,0.0843,0.1082,0.3386,0.3132,0.1326,0.2327,0.4021,0.2086,0.0677,0.0424,0.0341,0.0123,0.1392,0.2993,0.2025,0.1679,0.1084,0.0733,0.0095,0.0105,0.051,0.1865,0.3325,0.2432,0.1522,0.0241,0.0768,0.1813,0.2722,0.1208,0.2257,0.0926,0.0305,0.0144,0.0831,0.1601,0.2155,0.2024,0.3086,0.0159,0.0072,0.0452,0.1459,0.1816,0.3289,0.2332,0.058,0.0039,0.0179,0.0675,0.0967,0.1645,0.5742,0.0753
east_36th_street/east_to_west/022_n00386_W_L.jpg,east_36th_street,east_to_west,22,n00386,W,L,2,5,3,4,4,3,3,5,4,1.8888341040583327,4.811338832601905,2.582580701448024,3.757090981118381,3.64352747797966,2.92510240431875,3.388718423433602,5.068310532718897,4.084450667724013,1,5,3,4,3,2,3,6,6,0.4091,0.3725,0.1653,0.0336,0.0138,0.0041,0.0016,0.0248,0.0478,0.1451,0.1321,0.2977,0.2283,0.1241,0.2373,0.2774,0.2907,0.1086,0.037,0.0439,0.0051,0.0456,0.1774,0.214,0.2463,0.183,0.1219,0.0119,0.0388,0.1196,0.3302,0.2781,0.1489,0.0725,0.0118,0.0838,0.3474,0.3263,0.095,0.1059,0.0328,0.0087,0.1179,0.2037,0.2615,0.1537,0.1295,0.1197,0.0141,0.0042,0.0239,0.0975,0.197,0.2163,0.3738,0.0874,0.0738,0.1337,0.1976,0.1515,0.1468,0.2659,0.0308
east_36th_street/east_to_west/022_n00386_W_R.jpg,east_36th_street,east_to_west,22,n00386,W,R,2,5,3,4,4,4,5,6,6,1.7113696662709117,4.977629205211997,2.569871401414275,3.839232516475022,4.292428830638528,3.6391995940357447,5.16835492872633,5.742847833666019,5.6411996281240135,1,5,2,4,4,3,6,6,6,0.6323,0.1869,0.1032,0.0261,0.0282,0.0129,0.0104,0.0085,0.0265,0.1224,0.1431,0.3224,0.2758,0.1015,0.1814,0.4089,0.2404,0.0699,0.0452,0.0357,0.0185,0.0248,0.1364,0.2432,0.2934,0.1836,0.1096,0.009,0.0238,0.0791,0.1868,0.2635,0.2254,0.1811,0.0404,0.0623,0.1774,0.288,0.1339,0.2314,0.0838,0.0233,0.0029,0.0162,0.0887,0.144,0.2374,0.4721,0.0388,0.0014,0.006,0.038,0.0842,0.1367,0.5408,0.1928,0.0034,0.0127,0.0501,0.0706,0.1361,0.5911,0.1361
east_36th_street/east_to_west/023_n00385_W_L.jpg,east_36th_street,east_to_west,23,n00385,W,L,3,6,3,3,4,3,4,6,5,2.560283166822046,5.809678059071302,2.5680258851498365,2.974576937034726,3.8307751528918734,3.31139038130641,4.290176432579756,5.50180218485184,4.942717566154897,2,7,2,2,3,3,6,6,6,0.2053,0.3131,0.3034,0.1016,0.0527,0.0182,0.0056,0.0059,0.0135,0.056,0.0645,0.1925,0.2846,0.3829,0.1701,0.3893,0.2761,0.0803,0.0444,0.031,0.0089,0.155,0.313,0.2053,0.1433,0.1048,0.0698,0.0087,0.0722,0.1228,0.248,0.2155,0.1786,0.1267,0.0363,0.086,0.245,0.3049,0.1122,0.1607,0.0702,0.0211,0.0293,0.1022,0.2,0.1793,0.2163,0.2529,0.0201,0.0026,0.0132,0.0612,0.1126,0.1976,0.4384,0.1744,0.0131,0.0496,0.137,0.1267,0.1932,0.4155,0.0647
east_36th_street/east_to_west/023_n00385_W_R.jpg,east_36th_street,east_to_west,23,n00385,W,R,2,5,3,4,4,4,6,6,6,2.1422117222100496,4.857909957878292,2.777989696711302,4.443533711135387,4.365956424735487,4.180860700085759,5.911985556449508,5.785862582270056,6.216783354990184,1,5,2,5,4,5,6,6,6,0.4256,0.2351,0.2107,0.0623,0.0408,0.0173,0.0082,0.0094,0.0236,0.1336,0.1913,0.301,0.2575,0.0836,0.1474,0.3535,0.2796,0.0922,0.0644,0.0464,0.0165,0.0199,0.0753,0.1521,0.2393,0.2547,0.2248,0.0339,0.0111,0.0468,0.166,0.3459,0.2341,0.1634,0.0327,0.0202,0.0863,0.242,0.1563,0.3577,0.1143,0.0232,0.0005,0.0017,0.0133,0.0335,0.0983,0.7265,0.1262,0.0012,0.0053,0.036,0.0799,0.1297,0.5375,0.2105,0.0009,0.0025,0.0124,0.0217,0.0668,0.5173,0.3785
east_36th_street/east_to_west/024_n00384_W_L.jpg,east_36th_street,east_to_west,24,n00384,W,L,3,5,3,4,3,3,4,5,4,2.6192497345618904,4.9072340447455645,2.789862824603915,3.831820889376104,3.426416521891952,3.3396379966288805,3.855992658063769,4.901913433801383,4.353727109730244,2,5,3,4,3,3,3,6,6,0.1414,0.3445,0.3445,0.1101,0.0452,0.0114,0.0029,0.0257,0.0436,0.1409,0.1224,0.2632,0.2632,0.1409,0.1509,0.2776,0.362,0.107,0.0522,0.0432,0.0071,0.0281,0.1694,0.2108,0.2665,0.192,0.1259,0.0073,0.116,0.1662,0.2871,0.1825,0.1274,0.0962,0.0247,0.0638,0.2333,0.3394,0.1192,0.168,0.0599,0.0164,0.055,0.1472,0.2279,0.2141,0.1775,0.1694,0.009,0.0072,0.035,0.1131,0.1985,0.247,0.3376,0.0615,0.0403,0.0997,0.1952,0.1644,0.1696,0.293,0.0378
east_36th_street/east_to_west/024_n00384_W_R.jpg,east_36th_street,east_to_west,24,n00384,W,R,3,5,4,2,4,5,5,5,5,2.8158527091145515,5.367019961122423,3.533015195280313,2.199482834432274,4.084775631316006,4.618969794362783,5.332578481175005,5.304960043635219,5.226247609592974,3,6,3,2,4,5,6,6,6,0.2689,0.1683,0.2774,0.1331,0.0846,0.0513,0.0164,0.0048,0.0132,0.0592,0.0962,0.3305,0.3518,0.1444,0.0615,0.143,0.3594,0.2048,0.1149,0.1014,0.0151,0.2762,0.4484,0.1502,0.0721,0.034,0.0163,0.0028,0.0137,0.0653,0.2279,0.3585,0.2043,0.1111,0.0193,0.0081,0.0413,0.1711,0.1375,0.4235,0.1821,0.0364,0.0023,0.0128,0.0574,0.1197,0.2236,0.5534,0.0307,0.0023,0.0131,0.0674,0.1404,0.2464,0.4325,0.098,0.0069,0.0283,0.0973,0.112,0.1735,0.518,0.0638
east_36th_street/east_to_west/025_n00383_W_L.jpg,east_36th_street,east_to_west,25,n00383,W,L,2,5,3,4,4,4,4,5,5,2.473302541067824,4.644623780623078,2.740503901615739,4.412512463051826,3.5275017209351063,3.7546546291559935,4.0805562464520335,5.23391377273947,4.647872794419527,3,5,2,4,3,3,3,6,6,0.2125,0.319,0.324,0.09,0.0399,0.0111,0.0035,0.0208,0.044,0.1636,0.1769,0.2917,0.2418,0.0611,0.1297,0.3417,0.3312,0.1026,0.0532,0.0333,0.0082,0.0076,0.059,0.1578,0.2857,0.2813,0.1964,0.0124,0.09,0.1508,0.3294,0.1631,0.1331,0.1053,0.0283,0.0369,0.1506,0.3138,0.1329,0.2684,0.0806,0.0169,0.0406,0.1156,0.2263,0.1936,0.2029,0.2061,0.0149,0.003,0.017,0.0799,0.1614,0.2172,0.4252,0.0964,0.0302,0.0747,0.1606,0.1557,0.1631,0.3619,0.0538
east_36th_street/east_to_west/025_n00383_W_R.jpg,east_36th_street,east_to_west,25,n00383,W,R,2,5,3,3,4,4,5,5,6,1.592898807488382,4.97991120070219,2.8067050129175186,2.7034046705812216,4.467938274610788,4.014087870717049,5.2189148721518,5.2568866580259055,5.66306905914098,1,5,2,2,4,5,6,6,6,0.6898,0.1539,0.0948,0.0218,0.0222,0.0094,0.008,0.006,0.0202,0.0994,0.1613,0.3636,0.2745,0.075,0.1428,0.348,0.2796,0.0981,0.0664,0.0509,0.0141,0.2629,0.2798,0.1835,0.1222,0.0765,0.0665,0.0086,0.0069,0.0355,0.1472,0.3423,0.2625,0.1721,0.0334,0.0359,0.1196,0.2532,0.1313,0.3302,0.1055,0.0243,0.0017,0.011,0.0594,0.1494,0.2663,0.4974,0.0148,0.0021,0.0131,0.0676,0.1455,0.2718,0.4144,0.0855,0.0027,0.0103,0.0435,0.0594,0.1339,0.649,0.1011
east_36th_street/east_to_west/026_n00382_W_L.jpg,east_36th_street,east_to_west,26,n00382,W,L,3,5,3,3,4,4,5,5,5,2.83985010208562,4.903039975091815,3.123823461122811,2.9377927663736045,4.118037700653076,4.143872467800975,4.568176508881152,5.362459318479523,5.235408077016473,3,6,3,2,4,5,6,6,6,0.1108,0.2421,0.4316,0.1468,0.0524,0.013,0.0032,0.0142,0.0351,0.1264,0.1525,0.2894,0.294,0.0883,0.0846,0.2374,0.3793,0.1462,0.0846,0.0564,0.0115,0.1362,0.3167,0.239,0.1568,0.0893,0.0568,0.0053,0.0318,0.0891,0.2206,0.2661,0.2041,0.1565,0.0318,0.0164,0.0958,0.2604,0.1555,0.324,0.123,0.025,0.0128,0.0582,0.1658,0.2,0.2528,0.2955,0.0149,0.0025,0.0147,0.0745,0.1328,0.2189,0.4154,0.1413,0.0096,0.032,0.091,0.1169,0.1701,0.4922,0.0882
east_36th_street/east_to_west/026_n00382_W_R.jpg,east_36th_street,east_to_west,26,n00382,W,R,3,5,4,3,5,5,5,5,5,2.983716856688261,5.091073008719832,4.459881651215255,2.7632556343451142,4.777794927358627,4.870629151817411,4.75271365698427,5.235803500050679,5.141545271500945,3,5,6,2,5,5,6,6,6,0.1247,0.2024,0.3962,0.1652,0.0722,0.0315,0.0078,0.0065,0.0194,0.0855,0.1431,0.3713,0.2592,0.115,0.0112,0.0568,0.2109,0.2142,0.2142,0.275,0.0179,0.1794,0.3513,0.1971,0.1354,0.0784,0.0522,0.0061,0.0052,0.0286,0.1095,0.2507,0.2977,0.2627,0.0457,0.0037,0.0261,0.1368,0.1286,0.3898,0.2638,0.0511,0.0116,0.0496,0.1228,0.1843,0.2681,0.3497,0.014,0.0024,0.0148,0.0741,0.1497,0.271,0.3883,0.0997,0.0082,0.0336,0.1052,0.123,0.1935,0.4642,0.0723
east_36th_street/east_to_west/027_n00381_W_L.jpg,east_36th_street,east_to_west,27,n00381,W,L,4,5,3,3,4,4,5,5,5,3.6046398961916566,5.081386143807322,2.996102145407349,2.6794539196416736,4.300142794847488,3.9602755876258016,4.530740223824978,5.183236736804247,5.12836951110512,4,5,3,2,4,5,6,6,6,0.0215,0.0934,0.3416,0.3811,0.1297,0.0303,0.0024,0.0045,0.0154,0.087,0.1327,0.4024,0.2639,0.0941,0.0917,0.278,0.3682,0.1293,0.0772,0.0491,0.0066,0.1818,0.3788,0.1965,0.1192,0.0734,0.0452,0.005,0.0081,0.0432,0.1934,0.3448,0.2407,0.146,0.0238,0.0166,0.1131,0.2981,0.1499,0.3223,0.0881,0.0119,0.009,0.0576,0.1641,0.2278,0.2542,0.2791,0.0082,0.0025,0.0166,0.0868,0.1571,0.259,0.3828,0.0953,0.0086,0.0344,0.1044,0.126,0.1921,0.4681,0.0664
east_36th_street/east_to_west/027_n00381_W_R.jpg,east_36th_street,east_to_west,27,n00381,W,R,3,5,4,3,5,5,4,5,5,3.087484397459775,5.1158000198192894,4.041145822964609,2.9162061759270728,4.681701512075961,4.8356079703662544,4.325028456747532,5.425350591191091,4.9836640655994415,3,5,3,2,6,5,6,6,6,0.071,0.2153,0.4085,0.1991,0.078,0.023,0.0051,0.0069,0.0178,0.0787,0.1258,0.3935,0.2747,0.1026,0.0161,0.0815,0.289,0.2472,0.2049,0.1476,0.0137,0.1682,0.2906,0.2335,0.1484,0.09,0.0619,0.0073,0.0148,0.0516,0.1471,0.2174,0.2279,0.2749,0.0663,0.0027,0.0191,0.1185,0.1242,0.5069,0.1924,0.0362,0.0326,0.09,0.1875,0.1818,0.2408,0.2524,0.0149,0.0018,0.0092,0.0547,0.1312,0.2164,0.4726,0.114,0.0143,0.0475,0.1271,0.1311,0.2031,0.3854,0.0915
east_36th_street/east_to_west/028_n00380_W_L.jpg,east_36th_street,east_to_west,28,n00380,W,L,3,5,3,3,4,4,4,5,5,3.201038063270971,4.835376948583871,2.96683743968606,2.5953820678405464,4.019305942580104,3.830549328587949,4.0605181800201535,4.907911526504904,4.741339739412069,3,5,3,2,4,3,3,6,6,0.068,0.1581,0.41,0.2606,0.0782,0.0224,0.0027,0.0062,0.0193,0.111,0.1693,0.4391,0.201,0.0541,0.1099,0.2256,0.4085,0.1479,0.0636,0.0404,0.0039,0.1876,0.4097,0.1818,0.1103,0.0669,0.0393,0.0046,0.0228,0.0771,0.2451,0.3197,0.2032,0.1122,0.0198,0.0241,0.1284,0.3228,0.1432,0.2939,0.0743,0.0133,0.0254,0.1102,0.237,0.237,0.1965,0.1846,0.0095,0.0041,0.0284,0.1251,0.1908,0.269,0.3145,0.068,0.02,0.0655,0.1621,0.1387,0.1726,0.4013,0.0397
east_36th_street/east_to_west/028_n00380_W_R.jpg,east_36th_street,east_to_west,28,n00380,W,R,2,5,3,3,5,4,4,5,5,2.3334423028863966,4.945832536555827,3.151006286498159,2.5990651939064264,4.591233318205923,4.297434577718377,4.472353335469961,5.171312953811139,4.897462209686637,3,5,3,2,4,5,6,6,6,0.2422,0.3209,0.3363,0.0716,0.0222,0.0046,0.0023,0.0082,0.0237,0.1031,0.1548,0.3771,0.2552,0.0778,0.0855,0.1958,0.3893,0.1989,0.0779,0.0472,0.0054,0.2071,0.3468,0.2275,0.1199,0.0603,0.0343,0.0042,0.0066,0.0287,0.1119,0.3395,0.2859,0.1875,0.0399,0.012,0.0639,0.2336,0.1532,0.4036,0.1103,0.0235,0.0216,0.0752,0.1593,0.2143,0.2246,0.2929,0.0121,0.0019,0.0124,0.0735,0.1763,0.2646,0.4034,0.068,0.0134,0.0467,0.1268,0.1578,0.2027,0.403,0.0497
east_36th_street/east_to_west/029_n00379_W_L.jpg,east_36th_street,east_to_west,29,n00379,W,L,2,5,3,4,4,4,4,5,5,2.47790871700272,4.968257310334593,3.1993222357705235,3.666465613991022,4.279659949243069,3.675783794373274,4.30705380346626,4.917472864501178,4.675088904798031,3,5,3,4,4,3,5,5,6,0.2213,0.3025,0.3271,0.0937,0.0403,0.0115,0.0035,0.0058,0.0169,0.0915,0.131,0.4718,0.2094,0.0735,0.0746,0.2061,0.3973,0.163,0.0929,0.0581,0.0079,0.0447,0.2168,0.2135,0.2237,0.1662,0.1235,0.0115,0.0117,0.0491,0.1883,0.3409,0.2456,0.1377,0.0267,0.0348,0.161,0.3304,0.1421,0.2455,0.0714,0.0147,0.0203,0.0969,0.1754,0.2218,0.2436,0.2324,0.0096,0.0062,0.033,0.1265,0.1702,0.2895,0.285,0.0897,0.0276,0.0774,0.1639,0.1402,0.1745,0.347,0.0694
