file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity
east_38th_street/east_to_west/22_n00480_W_L.jpg,east_38th_street,east_to_west,22,n00480,W,L,1.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0
east_38th_street/east_to_west/22_n00480_W_R.jpg,east_38th_street,east_to_west,22,n00480,W,R,1.0,5.0,1.0,5.0,3.0,2.0,3.0,5.0,3.0
east_38th_street/east_to_west/23_n00479_W_L.jpg,east_38th_street,east_to_west,23,n00479,W,L,1.0,6.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0
east_38th_street/east_to_west/23_n00479_W_R.jpg,east_38th_street,east_to_west,23,n00479,W,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,5.0,5.0
east_38th_street/east_to_west/24_n00478_W_L.jpg,east_38th_street,east_to_west,24,n00478,W,L,1.0,3.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0
east_38th_street/east_to_west/24_n00478_W_R.jpg,east_38th_street,east_to_west,24,n00478,W,R,1.0,6.0,1.0,3.0,6.0,1.0,3.0,3.0,3.0
east_38th_street/east_to_west/25_n00477_W_L.jpg,east_38th_street,east_to_west,25,n00477,W,L,3.0,3.0,3.0,5.0,6.0,3.0,1.0,3.0,1.0
east_38th_street/east_to_west/25_n00477_W_R.jpg,east_38th_street,east_to_west,25,n00477,W,R,3.0,3.0,3.0,3.0,6.0,5.0,1.0,3.0,3.0
east_38th_street/east_to_west/26_n00476_W_L.jpg,east_38th_street,east_to_west,26,n00476,W,L,2.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,1.0
east_38th_street/east_to_west/26_n00476_W_R.jpg,east_38th_street,east_to_west,26,n00476,W,R,3.0,3.0,3.0,3.0,6.0,3.0,1.0,3.0,3.0
east_38th_street/east_to_west/27_n00475_W_L.jpg,east_38th_street,east_to_west,27,n00475,W,L,3.0,3.0,3.0,3.0,3.0,5.0,1.0,5.0,1.0
east_38th_street/east_to_west/27_n00475_W_R.jpg,east_38th_street,east_to_west,27,n00475,W,R,3.0,3.0,6.0,3.0,6.0,6.0,1.0,3.0,3.0
east_38th_street/east_to_west/28_n00474_W_L.jpg,east_38th_street,east_to_west,28,n00474,W,L,1.0,5.0,3.0,3.0,3.0,3.0,1.0,7.0,3.0
east_38th_street/east_to_west/28_n00474_W_R.jpg,east_38th_street,east_to_west,28,n00474,W,R,2.0,3.0,3.0,3.0,6.0,3.0,1.0,5.0,3.0
east_38th_street/east_to_west/29_n00473_W_L.jpg,east_38th_street,east_to_west,29,n00473,W,L,1.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0
east_38th_street/east_to_west/29_n00473_W_R.jpg,east_38th_street,east_to_west,29,n00473,W,R,1.0,5.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0
east_38th_street/east_to_west/30_n00472_W_L.jpg,east_38th_street,east_to_west,30,n00472,W,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
east_38th_street/east_to_west/30_n00472_W_R.jpg,east_38th_street,east_to_west,30,n00472,W,R,1.0,5.0,1.0,5.0,6.0,1.0,3.0,5.0,3.0
east_38th_street/east_to_west/31_n00471_W_L.jpg,east_38th_street,east_to_west,31,n00471,W,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/east_to_west/31_n00471_W_R.jpg,east_38th_street,east_to_west,31,n00471,W,R,1.0,3.0,1.0,5.0,3.0,1.0,1.0,7.0,3.0
east_38th_street/east_to_west/32_n00470_W_L.jpg,east_38th_street,east_to_west,32,n00470,W,L,1.0,6.0,3.0,3.0,6.0,3.0,1.0,7.0,3.0
east_38th_street/east_to_west/32_n00470_W_R.jpg,east_38th_street,east_to_west,32,n00470,W,R,1.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/east_to_west/33_n00469_W_L.jpg,east_38th_street,east_to_west,33,n00469,W,L,2.0,5.0,3.0,3.0,3.0,3.0,1.0,7.0,3.0
east_38th_street/east_to_west/33_n00469_W_R.jpg,east_38th_street,east_to_west,33,n00469,W,R,1.0,3.0,2.0,3.0,6.0,1.0,3.0,5.0,3.0
east_38th_street/east_to_west/34_n00468_W_L.jpg,east_38th_street,east_to_west,34,n00468,W,L,3.0,5.0,2.0,3.0,3.0,3.0,5.0,7.0,3.0
east_38th_street/east_to_west/34_n00468_W_R.jpg,east_38th_street,east_to_west,34,n00468,W,R,3.0,5.0,3.0,3.0,6.0,5.0,1.0,7.0,1.0
east_38th_street/east_to_west/35_n00467_W_L.jpg,east_38th_street,east_to_west,35,n00467,W,L,3.0,6.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0
east_38th_street/east_to_west/35_n00467_W_R.jpg,east_38th_street,east_to_west,35,n00467,W,R,1.0,6.0,2.0,3.0,6.0,2.0,1.0,3.0,3.0
east_38th_street/east_to_west/36_n00466_W_L.jpg,east_38th_street,east_to_west,36,n00466,W,L,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0
east_38th_street/east_to_west/36_n00466_W_R.jpg,east_38th_street,east_to_west,36,n00466,W,R,1.0,5.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0
east_38th_street/east_to_west/37_n00465_W_L.jpg,east_38th_street,east_to_west,37,n00465,W,L,3.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,2.0
east_38th_street/east_to_west/37_n00465_W_R.jpg,east_38th_street,east_to_west,37,n00465,W,R,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0
east_38th_street/east_to_west/38_n00464_W_L.jpg,east_38th_street,east_to_west,38,n00464,W,L,2.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
east_38th_street/east_to_west/38_n00464_W_R.jpg,east_38th_street,east_to_west,38,n00464,W,R,2.0,5.0,3.0,3.0,6.0,3.0,5.0,5.0,3.0
east_38th_street/east_to_west/39_n00463_W_L.jpg,east_38th_street,east_to_west,39,n00463,W,L,1.0,5.0,1.0,3.0,5.0,1.0,3.0,7.0,3.0
east_38th_street/east_to_west/39_n00463_W_R.jpg,east_38th_street,east_to_west,39,n00463,W,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
east_38th_street/east_to_west/40_n00462_W_L.jpg,east_38th_street,east_to_west,40,n00462,W,L,1.0,3.0,1.0,3.0,6.0,1.0,1.0,3.0,3.0
east_38th_street/east_to_west/40_n00462_W_R.jpg,east_38th_street,east_to_west,40,n00462,W,R,1.0,5.0,1.0,3.0,6.0,1.0,3.0,3.0,3.0
east_38th_street/east_to_west/41_n00461_W_L.jpg,east_38th_street,east_to_west,41,n00461,W,L,1.0,5.0,2.0,3.0,3.0,3.0,1.0,7.0,3.0
east_38th_street/east_to_west/41_n00461_W_R.jpg,east_38th_street,east_to_west,41,n00461,W,R,2.0,5.0,3.0,3.0,5.0,3.0,1.0,3.0,3.0
east_38th_street/east_to_west/42_n00460_W_L.jpg,east_38th_street,east_to_west,42,n00460,W,L,1.0,6.0,3.0,3.0,6.0,3.0,1.0,7.0,3.0
east_38th_street/east_to_west/42_n00460_W_R.jpg,east_38th_street,east_to_west,42,n00460,W,R,3.0,3.0,3.0,3.0,6.0,3.0,1.0,3.0,3.0
east_38th_street/east_to_west/43_n00459_W_L.jpg,east_38th_street,east_to_west,43,n00459,W,L,1.0,5.0,2.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/east_to_west/43_n00459_W_R.jpg,east_38th_street,east_to_west,43,n00459,W,R,1.0,5.0,3.0,3.0,6.0,3.0,1.0,3.0,3.0
east_38th_street/east_to_west/44_n00458_W_L.jpg,east_38th_street,east_to_west,44,n00458,W,L,1.0,3.0,1.0,3.0,6.0,1.0,6.0,7.0,3.0
east_38th_street/east_to_west/44_n00458_W_R.jpg,east_38th_street,east_to_west,44,n00458,W,R,1.0,3.0,1.0,3.0,3.0,1.0,1.0,7.0,1.0
east_38th_street/east_to_west/45_n00457_W_L.jpg,east_38th_street,east_to_west,45,n00457,W,L,1.0,3.0,1.0,3.0,6.0,1.0,6.0,7.0,3.0
east_38th_street/east_to_west/45_n00457_W_R.jpg,east_38th_street,east_to_west,45,n00457,W,R,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0
east_38th_street/east_to_west/46_n00456_W_L.jpg,east_38th_street,east_to_west,46,n00456,W,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,7.0,3.0
east_38th_street/east_to_west/46_n00456_W_R.jpg,east_38th_street,east_to_west,46,n00456,W,R,1.0,6.0,1.0,3.0,6.0,1.0,5.0,5.0,3.0
east_38th_street/east_to_west/47_n00455_W_L.jpg,east_38th_street,east_to_west,47,n00455,W,L,1.0,5.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0
east_38th_street/east_to_west/47_n00455_W_R.jpg,east_38th_street,east_to_west,47,n00455,W,R,1.0,6.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0
east_38th_street/west_to_east/01_n00455_E_L.jpg,east_38th_street,west_to_east,1,n00455,E,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/01_n00455_E_R.jpg,east_38th_street,west_to_east,1,n00455,E,R,1.0,5.0,1.0,3.0,6.0,1.0,5.0,7.0,3.0
east_38th_street/west_to_east/02_n00456_E_L.jpg,east_38th_street,west_to_east,2,n00456,E,L,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
east_38th_street/west_to_east/02_n00456_E_R.jpg,east_38th_street,west_to_east,2,n00456,E,R,1.0,3.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0
east_38th_street/west_to_east/03_n00457_E_L.jpg,east_38th_street,west_to_east,3,n00457,E,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0
east_38th_street/west_to_east/03_n00457_E_R.jpg,east_38th_street,west_to_east,3,n00457,E,R,2.0,3.0,2.0,3.0,6.0,3.0,5.0,7.0,3.0
east_38th_street/west_to_east/04_n00458_E_L.jpg,east_38th_street,west_to_east,4,n00458,E,L,1.0,6.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0
east_38th_street/west_to_east/04_n00458_E_R.jpg,east_38th_street,west_to_east,4,n00458,E,R,1.0,5.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0
east_38th_street/west_to_east/05_n00459_E_L.jpg,east_38th_street,west_to_east,5,n00459,E,L,3.0,3.0,3.0,3.0,6.0,3.0,1.0,3.0,3.0
east_38th_street/west_to_east/05_n00459_E_R.jpg,east_38th_street,west_to_east,5,n00459,E,R,3.0,3.0,3.0,3.0,6.0,3.0,1.0,7.0,3.0
east_38th_street/west_to_east/06_n00460_E_L.jpg,east_38th_street,west_to_east,6,n00460,E,L,2.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0
east_38th_street/west_to_east/06_n00460_E_R.jpg,east_38th_street,west_to_east,6,n00460,E,R,1.0,6.0,2.0,3.0,3.0,2.0,1.0,7.0,3.0
east_38th_street/west_to_east/07_n00461_E_L.jpg,east_38th_street,west_to_east,7,n00461,E,L,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
east_38th_street/west_to_east/07_n00461_E_R.jpg,east_38th_street,west_to_east,7,n00461,E,R,1.0,5.0,1.0,3.0,6.0,1.0,1.0,3.0,3.0
east_38th_street/west_to_east/08_n00462_E_L.jpg,east_38th_street,west_to_east,8,n00462,E,L,2.0,3.0,3.0,3.0,6.0,3.0,3.0,5.0,3.0
east_38th_street/west_to_east/08_n00462_E_R.jpg,east_38th_street,west_to_east,8,n00462,E,R,2.0,3.0,3.0,5.0,6.0,3.0,5.0,5.0,3.0
east_38th_street/west_to_east/09_n00463_E_L.jpg,east_38th_street,west_to_east,9,n00463,E,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/09_n00463_E_R.jpg,east_38th_street,west_to_east,9,n00463,E,R,3.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,3.0
east_38th_street/west_to_east/10_n00464_E_L.jpg,east_38th_street,west_to_east,10,n00464,E,L,1.0,6.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
east_38th_street/west_to_east/10_n00464_E_R.jpg,east_38th_street,west_to_east,10,n00464,E,R,3.0,3.0,3.0,3.0,6.0,3.0,1.0,3.0,3.0
east_38th_street/west_to_east/11_n00465_E_L.jpg,east_38th_street,west_to_east,11,n00465,E,L,1.0,6.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
east_38th_street/west_to_east/11_n00465_E_R.jpg,east_38th_street,west_to_east,11,n00465,E,R,3.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0
east_38th_street/west_to_east/12_n00466_E_L.jpg,east_38th_street,west_to_east,12,n00466,E,L,3.0,3.0,3.0,3.0,6.0,3.0,1.0,5.0,3.0
east_38th_street/west_to_east/12_n00466_E_R.jpg,east_38th_street,west_to_east,12,n00466,E,R,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/13_n00467_E_L.jpg,east_38th_street,west_to_east,13,n00467,E,L,3.0,5.0,3.0,3.0,6.0,5.0,1.0,5.0,3.0
east_38th_street/west_to_east/13_n00467_E_R.jpg,east_38th_street,west_to_east,13,n00467,E,R,3.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0
east_38th_street/west_to_east/14_n00468_E_L.jpg,east_38th_street,west_to_east,14,n00468,E,L,1.0,6.0,2.0,3.0,6.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/14_n00468_E_R.jpg,east_38th_street,west_to_east,14,n00468,E,R,1.0,5.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0
east_38th_street/west_to_east/15_n00469_E_L.jpg,east_38th_street,west_to_east,15,n00469,E,L,1.0,3.0,1.0,3.0,3.0,1.0,1.0,7.0,1.0
east_38th_street/west_to_east/15_n00469_E_R.jpg,east_38th_street,west_to_east,15,n00469,E,R,1.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0
east_38th_street/west_to_east/16_n00470_E_L.jpg,east_38th_street,west_to_east,16,n00470,E,L,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
east_38th_street/west_to_east/16_n00470_E_R.jpg,east_38th_street,west_to_east,16,n00470,E,R,1.0,3.0,1.0,3.0,5.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/17_n00471_E_L.jpg,east_38th_street,west_to_east,17,n00471,E,L,2.0,6.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
east_38th_street/west_to_east/17_n00471_E_R.jpg,east_38th_street,west_to_east,17,n00471,E,R,1.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/18_n00472_E_L.jpg,east_38th_street,west_to_east,18,n00472,E,L,1.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,2.0
east_38th_street/west_to_east/18_n00472_E_R.jpg,east_38th_street,west_to_east,18,n00472,E,R,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0
east_38th_street/west_to_east/19_n00473_E_L.jpg,east_38th_street,west_to_east,19,n00473,E,L,3.0,5.0,3.0,3.0,6.0,3.0,1.0,5.0,1.0
east_38th_street/west_to_east/19_n00473_E_R.jpg,east_38th_street,west_to_east,19,n00473,E,R,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0
east_38th_street/west_to_east/20_n00474_E_L.jpg,east_38th_street,west_to_east,20,n00474,E,L,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
east_38th_street/west_to_east/20_n00474_E_R.jpg,east_38th_street,west_to_east,20,n00474,E,R,3.0,3.0,3.0,3.0,3.0,5.0,1.0,7.0,3.0
east_38th_street/west_to_east/21_n00475_E_L.jpg,east_38th_street,west_to_east,21,n00475,E,L,3.0,3.0,3.0,3.0,6.0,5.0,1.0,3.0,1.0
east_38th_street/west_to_east/21_n00475_E_R.jpg,east_38th_street,west_to_east,21,n00475,E,R,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0
east_38th_street/west_to_east/22_n00476_E_L.jpg,east_38th_street,west_to_east,22,n00476,E,L,1.0,5.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0
east_38th_street/west_to_east/22_n00476_E_R.jpg,east_38th_street,west_to_east,22,n00476,E,R,2.0,5.0,3.0,3.0,5.0,3.0,1.0,3.0,2.0
east_38th_street/west_to_east/23_n00477_E_L.jpg,east_38th_street,west_to_east,23,n00477,E,L,1.0,5.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0
east_38th_street/west_to_east/23_n00477_E_R.jpg,east_38th_street,west_to_east,23,n00477,E,R,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0
east_38th_street/west_to_east/24_n00478_E_L.jpg,east_38th_street,west_to_east,24,n00478,E,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/24_n00478_E_R.jpg,east_38th_street,west_to_east,24,n00478,E,R,1.0,5.0,1.0,5.0,5.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/25_n00479_E_L.jpg,east_38th_street,west_to_east,25,n00479,E,L,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
east_38th_street/west_to_east/25_n00479_E_R.jpg,east_38th_street,west_to_east,25,n00479,E,R,1.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0
east_38th_street/west_to_east/26_n00480_E_L.jpg,east_38th_street,west_to_east,26,n00480,E,L,1.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0
east_38th_street/west_to_east/26_n00480_E_R.jpg,east_38th_street,west_to_east,26,n00480,E,R,3.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0
east_38th_street/west_to_east/27_n00481_E_L.jpg,east_38th_street,west_to_east,27,n00481,E,L,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0
east_38th_street/west_to_east/27_n00481_E_R.jpg,east_38th_street,west_to_east,27,n00481,E,R,1.0,3.0,1.0,3.0,3.0,2.0,3.0,5.0,3.0
east_38th_street/west_to_east/28_n00482_E_L.jpg,east_38th_street,west_to_east,28,n00482,E,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0
east_38th_street/west_to_east/28_n00482_E_R.jpg,east_38th_street,west_to_east,28,n00482,E,R,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
east_38th_street/west_to_east/29_n00483_E_L.jpg,east_38th_street,west_to_east,29,n00483,E,L,3.0,3.0,3.0,3.0,6.0,5.0,1.0,3.0,3.0
east_38th_street/west_to_east/29_n00483_E_R.jpg,east_38th_street,west_to_east,29,n00483,E,R,1.0,6.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0
east_38th_street/west_to_east/30_n00484_E_L.jpg,east_38th_street,west_to_east,30,n00484,E,L,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0
east_38th_street/west_to_east/30_n00484_E_R.jpg,east_38th_street,west_to_east,30,n00484,E,R,1.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0
east_38th_street/west_to_east/31_n00485_E_L.jpg,east_38th_street,west_to_east,31,n00485,E,L,1.0,3.0,1.0,3.0,3.0,1.0,1.0,7.0,3.0
east_38th_street/west_to_east/31_n00485_E_R.jpg,east_38th_street,west_to_east,31,n00485,E,R,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0
east_38th_street/west_to_east/32_n00486_E_L.jpg,east_38th_street,west_to_east,32,n00486,E,L,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0
east_38th_street/west_to_east/32_n00486_E_R.jpg,east_38th_street,west_to_east,32,n00486,E,R,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0
east_38th_street/west_to_east/33_n00487_E_L.jpg,east_38th_street,west_to_east,33,n00487,E,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/33_n00487_E_R.jpg,east_38th_street,west_to_east,33,n00487,E,R,1.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0
east_38th_street/west_to_east/34_n00488_E_L.jpg,east_38th_street,west_to_east,34,n00488,E,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/34_n00488_E_R.jpg,east_38th_street,west_to_east,34,n00488,E,R,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
east_38th_street/west_to_east/35_n00489_E_L.jpg,east_38th_street,west_to_east,35,n00489,E,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/35_n00489_E_R.jpg,east_38th_street,west_to_east,35,n00489,E,R,1.0,5.0,1.0,5.0,3.0,1.0,5.0,5.0,3.0
east_38th_street/west_to_east/36_n00490_E_L.jpg,east_38th_street,west_to_east,36,n00490,E,L,1.0,5.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0
east_38th_street/west_to_east/36_n00490_E_R.jpg,east_38th_street,west_to_east,36,n00490,E,R,1.0,3.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0
east_38th_street/west_to_east/37_n00491_E_L.jpg,east_38th_street,west_to_east,37,n00491,E,L,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0
east_38th_street/west_to_east/37_n00491_E_R.jpg,east_38th_street,west_to_east,37,n00491,E,R,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
east_38th_street/west_to_east/38_n00492_E_L.jpg,east_38th_street,west_to_east,38,n00492,E,L,3.0,3.0,3.0,3.0,5.0,5.0,1.0,5.0,3.0
east_38th_street/west_to_east/38_n00492_E_R.jpg,east_38th_street,west_to_east,38,n00492,E,R,1.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/39_n00493_E_L.jpg,east_38th_street,west_to_east,39,n00493,E,L,1.0,5.0,2.0,3.0,3.0,2.0,3.0,5.0,1.0
east_38th_street/west_to_east/39_n00493_E_R.jpg,east_38th_street,west_to_east,39,n00493,E,R,1.0,5.0,1.0,3.0,6.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/40_n00494_E_L.jpg,east_38th_street,west_to_east,40,n00494,E,L,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
east_38th_street/west_to_east/40_n00494_E_R.jpg,east_38th_street,west_to_east,40,n00494,E,R,1.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0
east_38th_street/west_to_east/41_n00495_E_L.jpg,east_38th_street,west_to_east,41,n00495,E,L,1.0,5.0,1.0,3.0,3.0,2.0,3.0,7.0,3.0
east_38th_street/west_to_east/41_n00495_E_R.jpg,east_38th_street,west_to_east,41,n00495,E,R,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0
east_38th_street/west_to_east/42_n00496_E_L.jpg,east_38th_street,west_to_east,42,n00496,E,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0
east_38th_street/west_to_east/42_n00496_E_R.jpg,east_38th_street,west_to_east,42,n00496,E,R,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0
east_38th_street/west_to_east/43_n00497_E_L.jpg,east_38th_street,west_to_east,43,n00497,E,L,1.0,3.0,1.0,3.0,3.0,1.0,5.0,5.0,3.0
east_38th_street/west_to_east/43_n00497_E_R.jpg,east_38th_street,west_to_east,43,n00497,E,R,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0
east_38th_street/west_to_east/44_n00498_E_L.jpg,east_38th_street,west_to_east,44,n00498,E,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,5.0,3.0
east_38th_street/west_to_east/44_n00498_E_R.jpg,east_38th_street,west_to_east,44,n00498,E,R,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0
east_38th_street/west_to_east/45_n00499_E_L.jpg,east_38th_street,west_to_east,45,n00499,E,L,1.0,5.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0
east_38th_street/west_to_east/45_n00499_E_R.jpg,east_38th_street,west_to_east,45,n00499,E,R,3.0,3.0,5.0,5.0,6.0,5.0,1.0,5.0,3.0
east_38th_street/west_to_east/46_n00500_E_L.jpg,east_38th_street,west_to_east,46,n00500,E,L,1.0,1.0,1.0,5.0,3.0,1.0,3.0,3.0,3.0
east_38th_street/west_to_east/46_n00500_E_R.jpg,east_38th_street,west_to_east,46,n00500,E,R,2.0,3.0,3.0,3.0,6.0,3.0,3.0,5.0,3.0
east_38th_street/west_to_east/47_n00501_E_L.jpg,east_38th_street,west_to_east,47,n00501,E,L,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0
east_38th_street/west_to_east/47_n00501_E_R.jpg,east_38th_street,west_to_east,47,n00501,E,R,1.0,5.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0
east_39th_street/east_to_west/01_n00548_W_L.jpg,east_39th_street,east_to_west,1,n00548,W,L,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0
east_39th_street/east_to_west/01_n00548_W_R.jpg,east_39th_street,east_to_west,1,n00548,W,R,1.0,7.0,1.0,3.0,6.0,1.0,3.0,7.0,3.0
east_39th_street/east_to_west/02_n00547_W_L.jpg,east_39th_street,east_to_west,2,n00547,W,L,1.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
east_39th_street/east_to_west/02_n00547_W_R.jpg,east_39th_street,east_to_west,2,n00547,W,R,1.0,7.0,1.0,3.0,3.0,1.0,5.0,7.0,3.0
east_39th_street/east_to_west/03_n00546_W_L.jpg,east_39th_street,east_to_west,3,n00546,W,L,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0
east_39th_street/east_to_west/03_n00546_W_R.jpg,east_39th_street,east_to_west,3,n00546,W,R,1.0,6.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0
east_39th_street/east_to_west/04_n00545_W_L.jpg,east_39th_street,east_to_west,4,n00545,W,L,1.0,6.0,1.0,3.0,3.0,2.0,1.0,7.0,1.0
east_39th_street/east_to_west/04_n00545_W_R.jpg,east_39th_street,east_to_west,4,n00545,W,R,1.0,3.0,1.0,3.0,1.0,1.0,3.0,7.0,3.0
east_39th_street/east_to_west/05_n00544_W_L.jpg,east_39th_street,east_to_west,5,n00544,W,L,1.0,6.0,2.0,3.0,3.0,2.0,1.0,5.0,3.0
east_39th_street/east_to_west/05_n00544_W_R.jpg,east_39th_street,east_to_west,5,n00544,W,R,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
east_39th_street/east_to_west/06_n00543_W_L.jpg,east_39th_street,east_to_west,6,n00543,W,L,1.0,6.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0
east_39th_street/east_to_west/06_n00543_W_R.jpg,east_39th_street,east_to_west,6,n00543,W,R,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
east_39th_street/east_to_west/07_n00542_W_L.jpg,east_39th_street,east_to_west,7,n00542,W,L,2.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0
east_39th_street/east_to_west/07_n00542_W_R.jpg,east_39th_street,east_to_west,7,n00542,W,R,1.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
east_39th_street/east_to_west/08_n00541_W_L.jpg,east_39th_street,east_to_west,8,n00541,W,L,1.0,5.0,1.0,3.0,5.0,1.0,1.0,7.0,3.0
