file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity,vertical_greenery_ev,vertical_hardscape_ev,green_eye_level_ev,sky_openness_ev,walkable_ground_ev,green_softening_ev,signage_detail_ev,facade_variation_ev,ground_floor_activity_ev,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7
east_38th_street/west_to_east/15_n00469_E_L.jpg,east_38th_street,west_to_east,15,n00469,E,L,1,4,2,3,4,3,4,5,4,1.414544090628624,4.06538109946996,1.8468544483184814,3.0504519576206803,3.698384942486882,2.8969775699079037,4.342085666023195,5.072577714454383,4.315563399344683,1,4,1,2,3,2,4,6,6,0.7947,0.1059,0.0516,0.0126,0.0165,0.0108,0.0079,0.0246,0.0885,0.2027,0.3239,0.2124,0.1371,0.0107,0.5395,0.2888,0.0753,0.0269,0.0309,0.0286,0.01,0.151,0.3298,0.1765,0.1252,0.1071,0.099,0.0115,0.0654,0.1301,0.2886,0.2283,0.1521,0.1148,0.0206,0.2083,0.2716,0.2397,0.0855,0.1132,0.0535,0.0282,0.0187,0.0695,0.1831,0.2664,0.214,0.2388,0.0096,0.0066,0.0304,0.1027,0.1616,0.2352,0.37,0.0935,0.0399,0.0988,0.2027,0.1734,0.1603,0.2995,0.0254
east_38th_street/west_to_east/15_n00469_E_R.jpg,east_38th_street,west_to_east,15,n00469,E,R,2,5,2,4,4,3,4,5,5,1.5631030360236764,4.6548451548442245,1.8494248539209366,3.720231198705733,3.829861603677273,3.12848998978734,4.074191076681018,5.456064728088677,5.107902841642499,1,5,1,4,3,3,6,6,6,0.7031,0.1619,0.0753,0.0182,0.0216,0.0105,0.0096,0.0063,0.0333,0.1108,0.283,0.3108,0.2274,0.0285,0.5124,0.3308,0.0715,0.0208,0.0259,0.0215,0.017,0.0758,0.1905,0.1935,0.2059,0.1604,0.1604,0.0136,0.0654,0.1342,0.2469,0.2112,0.1778,0.1301,0.0345,0.1643,0.2428,0.2666,0.0893,0.1362,0.0653,0.0355,0.0581,0.1393,0.2124,0.1483,0.1707,0.2445,0.0266,0.0024,0.0128,0.0693,0.1217,0.1855,0.452,0.1562,0.0187,0.0493,0.1147,0.1094,0.1427,0.4607,0.1044
east_38th_street/west_to_east/16_n00470_E_L.jpg,east_38th_street,west_to_east,16,n00470,E,L,2,4,2,4,4,3,4,5,5,1.895887334831059,4.111181531101465,2.107872220687568,3.794329257681966,3.7996643371880054,3.4506139252334833,4.472200417891145,5.0946197235025465,4.632595766335726,1,4,1,2,3,3,6,6,6,0.5249,0.2366,0.1435,0.0392,0.033,0.014,0.0088,0.0227,0.0842,0.1839,0.349,0.2084,0.1325,0.0194,0.4086,0.3441,0.1153,0.0458,0.0458,0.0296,0.0107,0.0816,0.2051,0.1674,0.1648,0.1727,0.181,0.0273,0.0631,0.1316,0.2536,0.2309,0.1663,0.1236,0.0308,0.1041,0.2037,0.2742,0.1125,0.1975,0.0773,0.0308,0.0205,0.0705,0.1856,0.1827,0.2459,0.2701,0.0247,0.0047,0.0284,0.1106,0.1686,0.2066,0.374,0.1072,0.0382,0.0848,0.1584,0.1377,0.1465,0.3742,0.0601
east_38th_street/west_to_east/16_n00470_E_R.jpg,east_38th_street,west_to_east,16,n00470,E,R,2,4,2,4,5,4,5,5,5,1.8185359286144376,4.231393386609852,2.1747150542214513,3.9446805976331234,4.507384974509478,4.170239368453622,4.944223569240421,5.379014095291495,5.273579413071275,1,4,2,4,4,5,6,6,6,0.5411,0.2477,0.1326,0.0335,0.0269,0.0114,0.0067,0.0136,0.069,0.1734,0.3502,0.2226,0.153,0.0183,0.3358,0.3988,0.1378,0.0515,0.044,0.0229,0.0092,0.0598,0.1551,0.1785,0.2153,0.19,0.1813,0.02,0.0123,0.0526,0.1622,0.2632,0.2512,0.2148,0.0436,0.0223,0.094,0.2439,0.1434,0.3494,0.1208,0.0261,0.0043,0.0251,0.1023,0.1795,0.2824,0.3921,0.0143,0.0021,0.0138,0.0769,0.1192,0.2192,0.4359,0.1329,0.0071,0.0278,0.0883,0.1099,0.1729,0.5161,0.0779
east_38th_street/west_to_east/17_n00471_E_L.jpg,east_38th_street,west_to_east,17,n00471,E,L,3,5,3,4,4,4,5,6,6,3.166743415175006,5.155016660923138,2.890912789385766,4.071107378229499,4.20840872451663,4.1724486500024796,5.364601951558143,5.650982259307057,5.726344239432365,3,6,2,4,4,5,6,6,6,0.041,0.1672,0.4914,0.2114,0.0665,0.0188,0.0038,0.0027,0.0127,0.0503,0.2019,0.3127,0.3329,0.0868,0.1353,0.3146,0.2691,0.1396,0.0944,0.0406,0.0064,0.043,0.1284,0.1868,0.2325,0.1988,0.1868,0.0237,0.0227,0.0769,0.2123,0.2769,0.219,0.1529,0.0393,0.0089,0.0736,0.2821,0.1711,0.3196,0.1252,0.0195,0.0031,0.0139,0.0605,0.0982,0.2356,0.5393,0.0494,0.0015,0.0076,0.0463,0.0892,0.1801,0.4896,0.1858,0.005,0.0154,0.0489,0.0678,0.1172,0.5335,0.2122
east_38th_street/west_to_east/17_n00471_E_R.jpg,east_38th_street,west_to_east,17,n00471,E,R,3,4,2,4,4,3,5,5,5,2.6181411943398416,4.432966244406998,2.106817194726318,3.54736440256238,3.8605121728032827,3.27487316634506,4.933857108699158,5.2886088222730905,5.471710301935673,3,4,2,2,3,3,6,6,6,0.1305,0.3179,0.4082,0.1016,0.0325,0.0074,0.0021,0.0071,0.0442,0.1472,0.3318,0.2666,0.1861,0.017,0.3268,0.4067,0.1695,0.0486,0.0314,0.0125,0.0046,0.0833,0.2194,0.2094,0.2029,0.1373,0.1352,0.0126,0.0328,0.1025,0.2965,0.2658,0.1637,0.1198,0.019,0.0599,0.256,0.3392,0.1172,0.1602,0.0571,0.0104,0.0035,0.0223,0.1066,0.2055,0.2441,0.4024,0.0156,0.0031,0.0172,0.0795,0.1439,0.23,0.3974,0.129,0.004,0.0158,0.0635,0.0803,0.1344,0.6617,0.0404
east_38th_street/west_to_east/18_n00472_E_L.jpg,east_38th_street,west_to_east,18,n00472,E,L,2,4,2,4,4,3,5,5,4,2.0356129175052047,4.430914354976267,2.2885977362748235,3.9626289419829845,4.24574158154428,3.460424952208996,4.704391616396606,5.123822543770075,4.372158350422978,2,4,2,6,4,3,6,6,6,0.347,0.3694,0.2172,0.0434,0.016,0.0045,0.0025,0.0076,0.0358,0.1175,0.3914,0.2732,0.1533,0.0211,0.2255,0.4346,0.2185,0.0817,0.0278,0.0107,0.0012,0.072,0.1727,0.1598,0.1755,0.1839,0.2084,0.0278,0.0184,0.0663,0.2076,0.2927,0.221,0.1617,0.0323,0.0446,0.2094,0.3453,0.1352,0.1877,0.0629,0.0149,0.0118,0.0553,0.1434,0.1757,0.2517,0.3441,0.018,0.0037,0.0223,0.0967,0.157,0.2629,0.3593,0.0982,0.0348,0.096,0.1939,0.1738,0.1711,0.3003,0.0302
east_38th_street/west_to_east/18_n00472_E_R.jpg,east_38th_street,west_to_east,18,n00472,E,R,3,4,2,3,4,3,5,5,5,3.2085349624976516,4.316340474411845,2.2124582901597023,3.3057854333892465,4.154934095218778,3.3862899765372276,5.221883007092401,4.942254601046443,4.996473332867026,3,4,2,2,4,3,6,6,6,0.0831,0.1815,0.3609,0.2404,0.0927,0.0352,0.0062,0.0175,0.066,0.1794,0.2822,0.2452,0.194,0.0157,0.3194,0.3913,0.1557,0.0619,0.0419,0.0224,0.0074,0.105,0.2682,0.2089,0.1786,0.1209,0.1101,0.0084,0.027,0.0793,0.1902,0.3087,0.2294,0.1413,0.0242,0.0984,0.2182,0.2937,0.115,0.1673,0.0778,0.0295,0.0036,0.0217,0.0807,0.127,0.2127,0.5183,0.0358,0.0046,0.0272,0.1108,0.1771,0.292,0.3361,0.0523,0.0082,0.0384,0.1258,0.1403,0.1858,0.4672,0.0344
east_38th_street/west_to_east/19_n00473_E_L.jpg,east_38th_street,west_to_east,19,n00473,E,L,4,4,3,4,5,5,5,5,5,4.0433499799109995,4.486958843655884,3.4048357917927206,3.8461416624486446,4.537398975342512,4.831036866875365,4.606413831468672,5.3902710932306945,4.942343536764383,4,4,4,6,5,5,6,6,6,0.0045,0.0355,0.2243,0.446,0.2314,0.0541,0.0042,0.0056,0.0312,0.1105,0.3979,0.261,0.1659,0.0279,0.0491,0.1941,0.2869,0.296,0.1234,0.0476,0.0029,0.0742,0.1809,0.1896,0.1753,0.1621,0.1956,0.0223,0.0147,0.0512,0.1414,0.2641,0.2725,0.2156,0.0405,0.0026,0.0198,0.1215,0.1334,0.4806,0.2067,0.0354,0.009,0.0441,0.1402,0.2422,0.2744,0.2832,0.007,0.002,0.0107,0.0604,0.1427,0.2108,0.4534,0.1201,0.02,0.0578,0.1282,0.1223,0.1779,0.4137,0.0802
east_38th_street/west_to_east/19_n00473_E_R.jpg,east_38th_street,west_to_east,19,n00473,E,R,4,4,3,3,4,5,4,5,5,3.6673118020407856,4.273396860808134,3.2713479176163673,3.1762381587177515,4.32949741370976,4.572022398002446,4.402957842685282,5.248520698398352,4.850454565137625,4,4,3,2,4,5,6,6,6,0.0171,0.0882,0.3487,0.3541,0.1453,0.0416,0.005,0.0103,0.0491,0.1513,0.3925,0.2534,0.1294,0.0139,0.0726,0.2005,0.3254,0.2381,0.116,0.0427,0.0047,0.1223,0.2935,0.1986,0.1646,0.1223,0.0895,0.0091,0.0158,0.0596,0.1808,0.2934,0.2549,0.1646,0.0309,0.0057,0.0424,0.1899,0.155,0.3896,0.1784,0.0392,0.0184,0.075,0.1771,0.2169,0.2497,0.2536,0.0094,0.0022,0.0139,0.0812,0.1565,0.2107,0.453,0.0825,0.0215,0.0632,0.1401,0.138,0.1717,0.3869,0.0786
east_38th_street/west_to_east/20_n00474_E_L.jpg,east_38th_street,west_to_east,20,n00474,E,L,4,4,3,4,4,5,5,5,5,3.7378849806264043,4.206368109211326,3.1950230794027448,3.68921191804111,4.360789141617715,4.680224700132385,4.780473473947495,4.848764017689973,5.250748883467168,4,4,3,2,4,5,6,5,6,0.0107,0.074,0.3314,0.3815,0.159,0.0402,0.0032,0.0099,0.0465,0.1574,0.4345,0.2326,0.1032,0.0158,0.066,0.2339,0.3099,0.2569,0.0975,0.0337,0.002,0.0837,0.2038,0.1885,0.1856,0.1588,0.1613,0.0184,0.0131,0.0503,0.1839,0.2985,0.2553,0.1674,0.0315,0.0035,0.0285,0.1591,0.1518,0.4393,0.186,0.0318,0.0051,0.0316,0.114,0.2197,0.2956,0.3247,0.0094,0.0041,0.0269,0.1347,0.193,0.2943,0.2852,0.0617,0.0064,0.0265,0.0926,0.1099,0.1929,0.4926,0.0792
east_38th_street/west_to_east/20_n00474_E_R.jpg,east_38th_street,west_to_east,20,n00474,E,R,4,4,3,4,4,5,4,5,5,4.109516314696521,4.330242121126503,3.38190325954929,3.7162997107952833,4.4385685827583075,4.9481724119978026,4.050245080143213,5.159834968857467,5.22201216686517,4,4,3,4,5,5,3,6,6,0.0065,0.042,0.2235,0.3922,0.2416,0.0875,0.0066,0.0046,0.0288,0.1177,0.4582,0.2736,0.1055,0.0117,0.0408,0.207,0.3359,0.2273,0.1295,0.054,0.0055,0.0594,0.1858,0.2105,0.2276,0.1665,0.1402,0.0098,0.0177,0.0598,0.1704,0.2519,0.2599,0.1992,0.0411,0.0016,0.0127,0.0954,0.1187,0.5077,0.2253,0.0385,0.047,0.1239,0.2208,0.1831,0.2074,0.2011,0.0168,0.002,0.0141,0.0878,0.1591,0.2706,0.3876,0.0787,0.007,0.0285,0.0907,0.1259,0.189,0.4751,0.0839
east_38th_street/west_to_east/21_n00475_E_L.jpg,east_38th_street,west_to_east,21,n00475,E,L,4,4,4,4,5,5,4,5,5,4.377552462741733,4.217054215725511,3.5662976098246872,3.9024285711348057,4.732733090408146,5.096101748524234,4.172498289495707,4.983693374786526,4.732423573732376,4,4,4,6,5,5,5,6,6,0.0051,0.0325,0.1526,0.3547,0.3082,0.1389,0.0081,0.0076,0.0359,0.1314,0.4958,0.2306,0.0835,0.0152,0.0449,0.1863,0.2392,0.2977,0.1544,0.0741,0.0034,0.0758,0.1877,0.1631,0.1736,0.1606,0.2094,0.0297,0.0086,0.0328,0.1127,0.2539,0.2968,0.2461,0.0492,0.0017,0.0119,0.0829,0.1099,0.4414,0.2895,0.0626,0.0355,0.1076,0.2043,0.2011,0.2209,0.2141,0.0165,0.004,0.0254,0.1191,0.1761,0.2685,0.3238,0.0832,0.0248,0.0706,0.1591,0.1404,0.186,0.3367,0.0825
east_38th_street/west_to_east/21_n00475_E_R.jpg,east_38th_street,west_to_east,21,n00475,E,R,3,4,3,4,4,4,4,5,5,3.373076791409403,4.203703514300287,2.859320412389934,3.927094828337431,4.357586248777807,4.473517775069922,3.6459919940680265,4.693256061989814,4.6112297512590885,3,4,2,4,4,5,3,6,6,0.0399,0.1707,0.3786,0.2522,0.1085,0.0459,0.0041,0.0081,0.0447,0.1464,0.4581,0.234,0.096,0.0126,0.1118,0.3665,0.2366,0.1626,0.0831,0.0369,0.0025,0.0524,0.1541,0.1918,0.2207,0.1948,0.1692,0.017,0.0136,0.0581,0.1734,0.2996,0.2483,0.1817,0.0254,0.007,0.0524,0.2039,0.1588,0.3809,0.169,0.028,0.0697,0.1809,0.2511,0.1896,0.1596,0.1387,0.0104,0.0062,0.0414,0.1635,0.2133,0.2494,0.2696,0.0565,0.0264,0.0776,0.1644,0.1544,0.1921,0.3372,0.0478
east_38th_street/west_to_east/22_n00476_E_L.jpg,east_38th_street,west_to_east,22,n00476,E,L,3,4,3,3,4,4,3,5,4,3.083060662727803,4.304508646018803,2.6726791649125516,3.2819303879514337,4.260437732562423,4.195585182867944,3.3997945599257946,4.77353888284415,4.236300069838762,3,4,2,2,4,5,3,5,6,0.0513,0.2193,0.4361,0.206,0.0658,0.0192,0.0024,0.0108,0.0525,0.152,0.3704,0.2506,0.1473,0.0163,0.1567,0.376,0.2317,0.1405,0.0664,0.026,0.0027,0.1382,0.2705,0.1774,0.1517,0.1219,0.1278,0.0125,0.0175,0.063,0.1973,0.2961,0.2417,0.1585,0.0259,0.0122,0.0832,0.2564,0.1604,0.3397,0.1289,0.0192,0.0934,0.2348,0.2461,0.1718,0.1199,0.1257,0.0082,0.008,0.0424,0.1367,0.1869,0.2894,0.2805,0.0561,0.0469,0.1091,0.207,0.1663,0.1743,0.2616,0.0349
east_38th_street/west_to_east/22_n00476_E_R.jpg,east_38th_street,west_to_east,22,n00476,E,R,3,4,3,3,5,5,4,5,5,3.4833704656921327,4.480339567642659,3.37880948651582,3.4830642081797123,4.632382415700704,4.603767008520663,3.7331847297027707,4.829949817620218,4.602399498224258,3,4,3,2,5,5,3,5,6,0.022,0.1308,0.4029,0.2813,0.1154,0.0438,0.0037,0.0063,0.0333,0.1199,0.3635,0.2921,0.1613,0.0236,0.0496,0.1933,0.3088,0.2726,0.1308,0.0425,0.0025,0.1012,0.2282,0.2045,0.1777,0.1406,0.1362,0.0115,0.0073,0.0361,0.1406,0.2547,0.2886,0.2392,0.0334,0.0035,0.031,0.1757,0.1526,0.4486,0.1625,0.0261,0.0612,0.1857,0.2348,0.18,0.1639,0.1639,0.0105,0.005,0.0333,0.1297,0.1858,0.3112,0.2746,0.0603,0.021,0.0722,0.1758,0.1601,0.1993,0.3285,0.0431
east_38th_street/west_to_east/23_n00477_E_L.jpg,east_38th_street,west_to_east,23,n00477,E,L,2,4,3,4,4,4,4,4,4,2.382676647976041,4.312123334035277,2.717102751485072,3.7439889926463366,4.353189472109079,3.8542628763243556,3.787092729471624,4.3364892322570086,4.287119001150131,2,4,2,2,4,3,3,4,6,0.237,0.329,0.2996,0.0943,0.0306,0.0077,0.0018,0.0136,0.0446,0.1311,0.4039,0.2608,0.1251,0.0207,0.1689,0.3308,0.2273,0.1855,0.0631,0.0232,0.0011,0.0874,0.2302,0.151,0.1607,0.1487,0.1969,0.025,0.0176,0.0558,0.1718,0.2922,0.2579,0.1829,0.0218,0.0209,0.1222,0.312,0.167,0.2931,0.0741,0.0107,0.0586,0.1385,0.2547,0.2145,0.1806,0.1451,0.0079,0.0247,0.0835,0.2003,0.22,0.2166,0.2035,0.0514,0.049,0.1036,0.2029,0.1556,0.1791,0.2646,0.0453
east_38th_street/west_to_east/23_n00477_E_R.jpg,east_38th_street,west_to_east,23,n00477,E,R,4,4,3,4,5,5,5,5,5,3.996560376137495,4.380458807572722,3.317504577571526,3.8505235370248556,4.576578968204558,4.862859127344564,4.549815347418189,4.837205430492759,4.623800914734602,4,4,3,4,5,5,6,6,6,0.0097,0.0738,0.2495,0.3519,0.2134,0.0962,0.0056,0.0091,0.0455,0.1403,0.3472,0.297,0.1403,0.0205,0.0468,0.2609,0.2777,0.2231,0.1291,0.0591,0.0033,0.0507,0.1612,0.2102,0.2238,0.1855,0.1562,0.0124,0.0125,0.045,0.1385,0.2547,0.2886,0.2283,0.0324,0.0022,0.018,0.1208,0.1266,0.4778,0.2154,0.0392,0.0116,0.0626,0.1598,0.1988,0.276,0.2804,0.0109,0.0049,0.0333,0.136,0.1948,0.2662,0.3064,0.0585,0.0189,0.067,0.1737,0.1658,0.2031,0.3297,0.0419
east_38th_street/west_to_east/24_n00478_E_L.jpg,east_38th_street,west_to_east,24,n00478,E,L,2,5,2,5,4,3,4,6,5,2.036561428103596,4.64049254078418,2.190646787174046,4.758494649082422,4.2536956667900085,3.331173250451684,3.965921448543668,5.537965952185914,4.9710334818810225,1,4,2,6,4,3,3,6,6,0.3763,0.3426,0.2014,0.0442,0.0233,0.0077,0.0044,0.0085,0.0386,0.1118,0.3038,0.2724,0.2121,0.0528,0.3175,0.4013,0.1572,0.056,0.0391,0.0226,0.0062,0.0215,0.0714,0.1178,0.1687,0.2133,0.3517,0.0556,0.0415,0.0839,0.1804,0.2667,0.1833,0.1891,0.055,0.0726,0.2417,0.3153,0.1178,0.1741,0.0621,0.0164,0.0321,0.1194,0.2648,0.2195,0.1792,0.1683,0.0167,0.0026,0.0121,0.0594,0.1127,0.1718,0.467,0.1745,0.02,0.0552,0.1264,0.1264,0.1701,0.408,0.0939
east_38th_street/west_to_east/24_n00478_E_R.jpg,east_38th_street,west_to_east,24,n00478,E,R,2,4,2,5,4,4,5,6,5,2.4205044152913615,4.3992753410711884,2.284441323019564,4.741913011297584,4.345589812844992,3.8023447524756193,4.6922300243750215,5.600993527914397,5.212213755585253,2,4,2,6,4,3,6,6,6,0.1682,0.3732,0.3617,0.0712,0.0198,0.0043,0.0016,0.0083,0.0397,0.1302,0.395,0.2396,0.1672,0.02,0.2767,0.4089,0.1759,0.0647,0.0466,0.0204,0.0069,0.0091,0.0457,0.115,0.2216,0.2758,0.2982,0.0345,0.0147,0.0574,0.1687,0.3252,0.2271,0.1741,0.0327,0.0348,0.1421,0.3055,0.1536,0.2533,0.0889,0.0218,0.0088,0.0408,0.1518,0.2107,0.2425,0.3263,0.019,0.0016,0.0075,0.0462,0.104,0.1636,0.5282,0.149,0.0087,0.0317,0.1025,0.1091,0.1716,0.4966,0.0798
east_38th_street/west_to_east/25_n00479_E_L.jpg,east_38th_street,west_to_east,25,n00479,E,L,3,4,3,4,4,4,4,5,5,3.1298524991143495,4.179940154775977,2.7374951019883156,4.2348978612571955,4.201865538954735,3.8665855415165424,4.408492398448288,5.087221671361476,4.6703864354640245,3,4,2,5,4,3,5,6,6,0.057,0.1869,0.4553,0.1989,0.0779,0.0203,0.0038,0.0229,0.0727,0.1799,0.3108,0.27,0.1275,0.0162,0.1523,0.3275,0.2846,0.1303,0.079,0.0237,0.0025,0.0311,0.1035,0.1706,0.2191,0.2642,0.1933,0.0183,0.0134,0.0564,0.2062,0.3001,0.3001,0.1104,0.0134,0.0197,0.1227,0.3084,0.1677,0.2943,0.0768,0.0106,0.0109,0.0538,0.1909,0.2451,0.2692,0.2197,0.0104,0.0057,0.0267,0.1009,0.1588,0.2421,0.3808,0.085,0.0211,0.0682,0.1611,0.1422,0.2168,0.3574,0.0332
east_38th_street/west_to_east/25_n00479_E_R.jpg,east_38th_street,west_to_east,25,n00479,E,R,3,4,3,3,4,4,5,5,5,3.134842370636761,4.475662283599377,2.669460637960583,3.4927112190052867,4.079080862924457,3.885800002142787,4.6349849021062255,5.0142248147167265,4.920413440093398,3,4,2,3,4,3,6,6,6,0.0785,0.1974,0.3866,0.2203,0.0863,0.0271,0.0038,0.0088,0.0412,0.1311,0.3453,0.2526,0.1999,0.0211,0.2078,0.332,0.2078,0.1341,0.0764,0.0378,0.0041,0.085,0.2137,0.231,0.2007,0.1423,0.118,0.0092,0.02,0.0686,0.2433,0.3076,0.2216,0.1186,0.0203,0.0249,0.1307,0.3038,0.1504,0.2723,0.1002,0.0177,0.0101,0.0475,0.1509,0.2196,0.245,0.3145,0.0124,0.0049,0.0273,0.1063,0.1809,0.2434,0.3653,0.0719,0.0128,0.047,0.1425,0.1318,0.1746,0.4529,0.0384
east_38th_street/west_to_east/26_n00480_E_L.jpg,east_38th_street,west_to_east,26,n00480,E,L,3,4,2,4,4,4,4,5,4,3.17965666949749,4.002192505635321,2.24746150826104,3.8211210686713457,3.5909927673637867,3.5162304546684027,3.5260477354750037,4.9026221400126815,4.145905705168843,3,4,2,2,3,3,3,6,3,0.0782,0.2093,0.3617,0.2061,0.1004,0.0387,0.0056,0.0209,0.0866,0.2145,0.3427,0.2283,0.0967,0.0103,0.1905,0.5427,0.1579,0.0638,0.0288,0.0152,0.0011,0.0657,0.2057,0.1815,0.1705,0.1627,0.1932,0.0207,0.0421,0.1238,0.3472,0.2662,0.1403,0.0694,0.011,0.0434,0.1828,0.3414,0.1539,0.2137,0.0549,0.01,0.0571,0.1678,0.3235,0.2056,0.1436,0.0941,0.0082,0.0065,0.0331,0.1103,0.1936,0.2731,0.3243,0.0591,0.035,0.106,0.228,0.1981,0.195,0.2176,0.0202
east_38th_street/west_to_east/26_n00480_E_R.jpg,east_38th_street,west_to_east,26,n00480,E,R,4,4,3,3,4,5,5,5,5,4.159569315612316,4.414049623068422,2.974804257042706,3.0822743787430227,4.291676050052047,4.661165255587548,4.638307511806488,4.971815001685172,5.380593596957624,4,4,2,2,4,5,6,6,6,0.0131,0.0595,0.2244,0.3215,0.2352,0.1319,0.0143,0.0065,0.0398,0.1264,0.3833,0.2676,0.1573,0.0191,0.1329,0.3042,0.2522,0.1482,0.1003,0.0529,0.0093,0.1471,0.2706,0.2314,0.1542,0.1043,0.0851,0.0072,0.0236,0.0716,0.1773,0.2969,0.2172,0.1745,0.0389,0.0057,0.04,0.1765,0.1396,0.3916,0.1969,0.0498,0.0169,0.0627,0.1481,0.1902,0.2224,0.3391,0.0207,0.0045,0.0291,0.1133,0.1754,0.2717,0.3329,0.0731,0.0047,0.021,0.0781,0.1035,0.1603,0.5424,0.0899
east_38th_street/west_to_east/27_n00481_E_L.jpg,east_38th_street,west_to_east,27,n00481,E,L,3,4,2,3,4,4,3,5,4,3.432606644462794,4.231797743588686,2.2111749844625592,3.4506691796705127,3.511519940569997,3.6806961204856634,3.2057560132816434,4.932597507722676,4.207460284233093,3,5,2,2,3,3,2,6,6,0.0439,0.1763,0.3399,0.2448,0.1395,0.0497,0.0059,0.0306,0.0819,0.1788,0.2482,0.2684,0.1788,0.0134,0.2804,0.4551,0.1432,0.0495,0.0444,0.021,0.0065,0.0754,0.2673,0.2182,0.1621,0.1344,0.1323,0.0102,0.0624,0.1475,0.3323,0.232,0.1385,0.0742,0.0131,0.0453,0.1793,0.3049,0.1312,0.2231,0.0916,0.0246,0.1369,0.2479,0.2479,0.1369,0.1117,0.1083,0.0106,0.0096,0.0373,0.1097,0.1753,0.255,0.3486,0.0645,0.0369,0.1051,0.2332,0.1733,0.1578,0.277,0.0166
east_38th_street/west_to_east/27_n00481_E_R.jpg,east_38th_street,west_to_east,27,n00481,E,R,3,4,2,4,4,4,5,5,5,2.8812027885578573,4.1579077541828156,2.15223795408383,3.8857254218310118,4.247973853722215,3.7823823522776365,4.561957017984241,5.3321044344920665,5.208676407579333,3,4,2,4,4,3,4,6,6,0.1176,0.2451,0.3917,0.1583,0.063,0.0198,0.0045,0.0095,0.0573,0.1633,0.4301,0.2232,0.1088,0.0079,0.287,0.4515,0.1585,0.0507,0.0348,0.0132,0.0044,0.0564,0.1684,0.1908,0.2129,0.1792,0.1737,0.0186,0.0163,0.0676,0.181,0.3226,0.236,0.1524,0.0241,0.0362,0.157,0.298,0.1364,0.263,0.0881,0.0213,0.0054,0.0385,0.1475,0.2755,0.2712,0.2548,0.0072,0.0019,0.0105,0.055,0.1299,0.2707,0.4533,0.0788,0.0048,0.0234,0.0896,0.1244,0.1868,0.5405,0.0305
east_38th_street/west_to_east/28_n00482_E_L.jpg,east_38th_street,west_to_east,28,n00482,E,L,2,4,2,3,4,3,4,5,4,2.336821581237018,3.83626819960773,1.9391930382698774,3.048624997958541,3.5342331137508154,2.8203177005052567,4.283583153039217,4.9195068553090096,4.430318158119917,1,3,1,2,3,2,3,6,6,0.315,0.2653,0.278,0.0772,0.044,0.0152,0.0053,0.0516,0.111,0.2622,0.2387,0.2107,0.1128,0.0131,0.455,0.3329,0.1206,0.034,0.031,0.0197,0.0068,0.1304,0.3277,0.2051,0.1366,0.1081,0.0842,0.008,0.0612,0.1295,0.352,0.2382,0.1255,0.0773,0.0162,0.1527,0.3232,0.2853,0.0912,0.0971,0.0386,0.012,0.0143,0.0631,0.2459,0.231,0.2038,0.231,0.011,0.0131,0.0424,0.1266,0.1552,0.2366,0.3443,0.0818,0.029,0.0839,0.2044,0.1592,0.1748,0.3317,0.017
