vertical_greenery,vertical_hardscape,green_eye_level,green_softening,signage_detail,enclosure,facade_variation,walking_room,ground_floor_activity,street_trees,seating_places,planters,people,greenery_layer,dominant_edge,file,street,direction,node_id,cardinal,seq,nat_built,gvi_eye_n,gmi_n,signage_n,enclosure_vlm,sfv_n,walkroom_vlm,gfapi_n,Imageability_vlm,Identity_vlm,Dependence_vlm,SIM_vlm,VEI,sidewalk,Imageability_hybrid,Identity_hybrid,Dependence_hybrid,SIM_hybrid
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/31_n00391_E.jpg,east_36th_street,west_to_east,n00391,E,31,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.8570872948019603,3.406,0.0425,0.28283880728464694,0.09714611680620104,0.13984502494997986
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/32_n00392_E.jpg,east_36th_street,west_to_east,n00392,E,32,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.8169749306328966,4.9736,0.0425,0.2696017271088559,0.1418572890626311,0.1502314753365907
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_36th_street/west_to_east/33_n00393_E.jpg,east_36th_street,west_to_east,n00393,E,33,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.8078187581241304,2.6628,0.0425,0.266580190180963,0.07594852608090197,0.12748447636641547
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,none,blank_wall,east_36th_street/west_to_east/34_n00394_E.jpg,east_36th_street,west_to_east,n00394,E,34,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0425,0.5533333333333333,0.22333333333333333,0.27075,0.7615069670237822,3.2296,0.0425,0.4746306324511815,0.202114826434911,0.2377760014324105
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/35_n00395_E.jpg,east_36th_street,west_to_east,n00395,E,35,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.6118238276706255,0.4865,0.0425,0.20190186313130642,0.013875979397010216,0.08565668803434451
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,none,blank_wall,east_36th_street/west_to_east/36_n00396_E.jpg,east_36th_street,west_to_east,n00396,E,36,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5391522594144271,3.8871,0.0425,0.17792024560676095,0.1108680771102126,0.10975014649660128
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/37_n00397_E.jpg,east_36th_street,west_to_east,n00397,E,37,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5134875819912038,4.3221,0.0425,0.16945090205709726,0.12327517071288359,0.1110496040140937
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/38_n00398_E.jpg,east_36th_street,west_to_east,n00398,E,38,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.4998497107964835,3.6669,0.0425,0.16495040456283955,0.10458752076237773,0.1033975153573217
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/39_n00399_E.jpg,east_36th_street,west_to_east,n00399,E,39,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5025403972704032,4.5052,0.0425,0.16583833109923307,0.12849755884770903,0.1115808436824909
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/40_n00400_E.jpg,east_36th_street,west_to_east,n00400,E,40,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.4880169207942819,3.8623,0.0425,0.16104558386211304,0.11016073016458904,0.1039480836288117
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/41_n00401_E.jpg,east_36th_street,west_to_east,n00401,E,41,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.4791154717502706,3.758,0.0425,0.1581081056775893,0.1071858799053739,0.10199701524237785
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/42_n00402_E.jpg,east_36th_street,west_to_east,n00402,E,42,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.4713571057628238,3.2252,0.0425,0.15554784490173187,0.09198932939617133,0.09613726751830806
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/43_n00403_E.jpg,east_36th_street,west_to_east,n00403,E,43,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5151572319334534,4.1173,0.0425,0.17000188653803963,0.11743385400063756,0.10930379437776347
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/44_n00404_E.jpg,east_36th_street,west_to_east,n00404,E,44,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5210326484078724,0.7722,0.0425,0.17194077397459792,0.022024730298810465,0.07845861641022478
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/45_n00405_E.jpg,east_36th_street,west_to_east,n00405,E,45,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5364253506433369,4.6475,0.0425,0.17702036571230118,0.13255624716876668,0.1166102822507524
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/46_n00406_E.jpg,east_36th_street,west_to_east,n00406,E,46,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0425,0.5533333333333333,0.22333333333333333,0.27075,0.5657850712920431,2.8432,0.0425,0.4100424068597076,0.19109390466922804,0.21282498280454876
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_36th_street/west_to_east/47_n00407_E.jpg,east_36th_street,west_to_east,n00407,E,47,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0425,0.5533333333333333,0.3333333333333333,0.30705,0.5985825264923436,1.7786,0.0425,0.4208655670758067,0.27072932570508196,0.24267631461769326
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_37th_street/east_to_west/01_n00445_W.jpg,east_37th_street,east_to_west,n00445,W,1,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.5899872469669949,3.991,0.0425,0.19469579149910832,0.11383151854772412,0.11626401231545472
3.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/east_to_west/02_n00444_W.jpg,east_37th_street,east_to_west,n00444,W,2,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.5,0.6666666666666666,0.3333333333333333,0.4983333333333334,0.5533333333333333,0.5016666666666667,0.5175833333333335,0.5775686029736506,4.3206,0.4983333333333334,0.4689309723146381,0.39823238763149504,0.4555972421155573
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_37th_street/east_to_west/03_n00443_W.jpg,east_37th_street,east_to_west,n00443,W,3,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.6026722663640984,3.1833,0.0425,0.19888184790015248,0.09079425532271866,0.11004311406354748
2.0,6.0,3.0,2.0,3.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,hedge,blank_wall,east_37th_street/east_to_west/04_n00442_W.jpg,east_37th_street,east_to_west,n00442,W,4,0.25,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.5,0.16666666666666666,0.25,0.4983333333333334,0.39,0.3781500000000001,0.5533182199788219,0.6732,0.25,0.4609283459263446,0.2392010469271681,0.3160426996416592
3.0,6.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/east_to_west/05_n00441_W.jpg,east_37th_street,east_to_west,n00441,W,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.49833333333333335,0.3333333333333333,0.38778333333333337,0.5754948621666971,5.1985,0.3333333333333333,0.41324663784834337,0.3682718990654833,0.3712344505148961
3.0,6.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,0.0,0.0,1.0,tree_canopy,blank_wall,east_37th_street/east_to_west/06_n00440_W.jpg,east_37th_street,east_to_west,n00440,W,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.44333333333333336,0.335,0.3701833333333334,0.6666678585874586,4.3477,0.3333333333333333,0.44333372666719467,0.2890053353019143,0.3550052237831393
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_37th_street/east_to_west/07_n00439_W.jpg,east_37th_street,east_to_west,n00439,W,7,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0425,0.5533333333333333,0.22333333333333333,0.27075,0.6846331632598647,4.876,0.0425,0.4492622772090887,0.24907353656695136,0.24490081854609322
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_37th_street/east_to_west/08_n00438_W.jpg,east_37th_street,east_to_west,n00438,W,8,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0425,0.5533333333333333,0.22333333333333333,0.27075,0.6968812805053648,5.8285,0.0425,0.45330415590010376,0.276240793248662,0.2551998332190927
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_37th_street/east_to_west/09_n00437_W.jpg,east_37th_street,east_to_west,n00437,W,9,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0425,0.5533333333333333,0.22333333333333333,0.27075,0.7838524535965697,9.5543,0.0425,0.48200464302020135,0.3825082630068956,0.29973925898894205
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,none,blank_wall,east_37th_street/east_to_west/10_n00436_W.jpg,east_37th_street,east_to_west,n00436,W,10,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0425,0.7766666666666666,0.38833333333333336,0.39890000000000003,0.8199215161127529,6.6366,0.0425,0.7172407669838752,0.464289465295371,0.40435497665215125
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_37th_street/east_to_west/11_n00435_W.jpg,east_37th_street,east_to_west,n00435,W,11,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0425,0.5533333333333333,0.22333333333333333,0.27075,0.8505117915007364,2.859,0.0425,0.5040022245285763,0.19154455312652047,0.24398043662618196
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_37th_street/east_to_west/12_n00434_W.jpg,east_37th_street,east_to_west,n00434,W,12,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.936108925126609,0.0899,0.0425,0.308915945291781,0.0025641326778853414,0.11723842572998991
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,none,blank_wall,east_37th_street/east_to_west/13_n00432_W.jpg,east_37th_street,east_to_west,n00432,W,13,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0425,0.7766666666666666,0.38833333333333336,0.39890000000000003,0.8726479949351348,0.6627,0.0425,0.7346405049952611,0.29390156535744844,0.3538688832163942
1.0,7.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,none,blank_wall,east_37th_street/east_to_west/14_n00431_W.jpg,east_37th_street,east_to_west,n00431,W,14,0.125,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0425,0.7766666666666666,0.44333333333333336,0.41705000000000003,0.7917373276611548,0.6434,0.0425,0.7079399847948478,0.3483510897102495,0.3630260545866821
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_37th_street/east_to_west/15_n00430_W.jpg,east_37th_street,east_to_west,n00430,W,15,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.8275278311466224,1.2682,0.0425,0.27308418427838543,0.036171669211281315,0.11650443165159004
3.0,6.0,3.0,3.0,4.0,6.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,tree_canopy,shopfront,east_37th_street/east_to_west/16_n00429_W.jpg,east_37th_street,east_to_west,n00429,W,16,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6100000000000001,0.5566666666666668,0.4983333333333334,0.8626671647708223,1.389,0.3333333333333333,0.6196801643743715,0.3696171333657702,0.43980144158758006
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,tree_canopy,blank_wall,east_37th_street/east_to_west/17_n00428_W.jpg,east_37th_street,east_to_west,n00428,W,17,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.9043656168586084,0.564,0.0425,0.29844065356334076,0.016086438602083787,0.1182439404145901
3.0,6.0,3.0,4.0,3.0,6.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/east_to_west/18_n00427_W.jpg,east_37th_street,east_to_west,n00427,W,18,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3883333333333333,0.6083333333333334,0.5566666666666666,0.5164833333333334,0.9281291690934518,1.1685,0.3883333333333333,0.6396159591341725,0.3633280204016576,0.4630048465801573
3.0,6.0,3.0,3.0,2.0,6.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/east_to_west/19_n00426_W.jpg,east_37th_street,east_to_west,n00426,W,19,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.44166666666666665,0.2783333333333333,0.3509333333333333,0.926801600201834,0.7211,0.3333333333333333,0.47251119473327186,0.18556725332617485,0.3304992211929507
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,none,blank_wall,east_37th_street/east_to_west/20_n00425_W.jpg,east_37th_street,east_to_west,n00425,W,20,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.9267531642313046,2.1497,0.0425,0.30582854419633054,0.06131386004060199,0.13560699339818774
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,none,blank_wall,east_37th_street/east_to_west/21_n00424_W.jpg,east_37th_street,east_to_west,n00424,W,21,0.125,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0425,0.5533333333333333,0.3333333333333333,0.30705,0.8827082526274594,1.4053,0.0425,0.514627056700395,0.2600820428501921,0.2701040028516938
3.0,6.0,3.0,3.0,3.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,hedge,blank_wall,east_37th_street/east_to_west/22_n00423_W.jpg,east_37th_street,east_to_west,n00423,W,22,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.49833333333333335,0.39166666666666666,0.40703333333333336,0.8527596139044261,8.6489,0.3333333333333333,0.504744005921794,0.4116843950807845,0.41575470566418427
3.0,6.0,3.0,4.0,2.0,6.0,4.0,5.0,2.0,10.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/east_to_west/23_n00422_W.jpg,east_37th_street,east_to_west,n00422,W,23,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.8333333333333334,0.5,0.6666666666666666,0.16666666666666666,0.3883333333333333,0.4966666666666667,0.4466666666666667,0.4433333333333334,0.9221170845871512,3.7326,0.3883333333333333,0.5259653045804267,0.32646141972719495,0.4133341523548485
3.0,6.0,5.0,4.0,3.0,6.0,5.0,6.0,3.0,10.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/east_to_west/24_n00421_W.jpg,east_37th_street,east_to_west,n00421,W,24,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.4983333333333334,0.6083333333333334,0.6133333333333334,0.5725833333333334,0.9153726455797264,4.6513,0.4983333333333334,0.6354063063746431,0.4626646309749509,0.5317967426586994
3.0,6.0,3.0,3.0,2.0,6.0,3.0,5.0,2.0,10.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/east_to_west/25_n00420_W.jpg,east_37th_street,east_to_west,n00420,W,25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.44166666666666665,0.39166666666666666,0.3883333333333333,0.9294774972487336,6.0034,0.3333333333333333,0.4733942407587488,0.33622930053856354,0.38050910196144644
3.0,6.0,3.0,4.0,3.0,6.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/east_to_west/26_n00419_W.jpg,east_37th_street,east_to_west,n00419,W,26,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3883333333333333,0.6083333333333334,0.5566666666666666,0.5164833333333334,0.9138400179881052,4.0781,0.3883333333333333,0.634900539269408,0.4463157894736842,0.4888347218185538
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/east_to_west/27_n00418_W.jpg,east_37th_street,east_to_west,n00418,W,27,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.8893334605187865,2.733,0.0425,0.29348004197119953,0.07795077428988474,0.13702216936615783
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_37th_street/east_to_west/28_n00417_W.jpg,east_37th_street,east_to_west,n00417,W,28,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.864045739474949,5.5265,0.0425,0.2851350940267332,0.15762713286243984,0.16056153487342711
3.0,6.0,5.0,4.0,4.0,6.0,5.0,6.0,5.0,10.0,0.0,0.0,20.0,tree_canopy,blank_wall,east_37th_street/east_to_west/29_n00416_W.jpg,east_37th_street,east_to_west,n00416,W,29,0.3333333333333333,0.6666666666666666,0.5,0.5,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.4983333333333334,0.665,0.7233333333333334,0.6275833333333334,0.7964967665432046,0.6601,0.4983333333333334,0.6528439329592575,0.458827408016375,0.536284875855292
3.0,6.0,5.0,4.0,5.0,6.0,5.0,6.0,4.0,10.0,0.0,0.0,15.0,tree_canopy,blank_wall,east_37th_street/east_to_west/30_n00415_W.jpg,east_37th_street,east_to_west,n00415,W,30,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,0.4983333333333334,0.7216666666666667,0.6683333333333334,0.6281333333333334,0.7714976816310198,2.7435,0.4983333333333334,0.7012609016049033,0.46325025585960444,0.5537220152966209
3.0,6.0,3.0,4.0,3.0,6.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/east_to_west/31_n00414_W.jpg,east_37th_street,east_to_west,n00414,W,31,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.5,0.6666666666666666,0.3333333333333333,0.3883333333333333,0.5533333333333333,0.5016666666666667,0.48018333333333335,0.8293558373151777,3.0682,0.3883333333333333,0.552020759647342,0.3625113668775062,0.43382893508653325
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_37th_street/east_to_west/32_n00413_W.jpg,east_37th_street,east_to_west,n00413,W,32,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.9077701776611912,0.5013,0.0425,0.2995641586281931,0.014298105800043624,0.11802454726131811
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,none,blank_wall,east_37th_street/east_to_west/33_n00412_W.jpg,east_37th_street,east_to_west,n00412,W,33,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.8801689452472443,0.2073,0.0425,0.2904557519315906,0.0059126218478935625,0.11225156334722979
3.0,6.0,3.0,4.0,3.0,6.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,hedge,blank_wall,east_37th_street/east_to_west/34_n00411_W.jpg,east_37th_street,east_to_west,n00411,W,34,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3883333333333333,0.6083333333333334,0.5566666666666666,0.5164833333333334,0.907510652905998,2.4092,0.3883333333333333,0.6328118487923127,0.3987153331208161,0.47243730336466583
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/east_to_west/35_n00410_W.jpg,east_37th_street,east_to_west,n00410,W,35,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.919153517979536,3.0422,0.0425,0.3033206609332469,0.08676979346677181,0.1431798499520062
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/east_to_west/36_n00409_W.jpg,east_37th_street,east_to_west,n00409,W,36,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0425,0.33,0.0,0.12335000000000002,0.923079236878206,4.798,0.0425,0.30461614816980803,0.13684881633474827,0.1601334382865036
1.0,7.0,1.0,1.0,3.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,none,blank_wall,east_37th_street/east_to_west/37_n00408_W.jpg,east_37th_street,east_to_west,n00408,W,37,0.125,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0425,0.6633333333333333,0.38833333333333336,0.36150000000000004,0.8572815400260845,0.7681,0.0425,0.6162362415419412,0.2969077898763485,0.31578753036803564
3.0,6.0,3.0,4.0,4.0,6.0,5.0,5.0,4.0,2.0,0.0,0.0,5.0,tree_canopy,blank_wall,east_37th_street/west_to_east/01_n00408_E.jpg,east_37th_street,west_to_east,n00408,E,1,0.3333333333333333,0.3333333333333333,0.5,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.3883333333333333,0.665,0.6116666666666667,0.5533333333333335,0.8572815400260845,3.6589,0.3883333333333333,0.6729029082086079,0.48935934432830563,0.5155798766705147
3.0,6.0,3.0,4.0,4.0,6.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/west_to_east/02_n00409_E.jpg,east_37th_street,west_to_east,n00409,E,2,0.3333333333333333,0.3333333333333333,0.5,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3883333333333333,0.665,0.5566666666666666,0.5351833333333333,0.923079236878206,2.4331,0.3883333333333333,0.694616148169808,0.3993970102176065,0.4930576756011801
3.0,6.0,3.0,4.0,3.0,6.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/west_to_east/03_n00410_E.jpg,east_37th_street,west_to_east,n00410,E,3,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.5,0.6666666666666666,0.3333333333333333,0.3883333333333333,0.5533333333333333,0.5016666666666667,0.48018333333333335,0.919153517979536,2.9978,0.3883333333333333,0.5816539942665803,0.3605034142576716,0.44294527814633644
3.0,6.0,5.0,4.0,3.0,6.0,5.0,5.0,3.0,10.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/west_to_east/04_n00411_E.jpg,east_37th_street,west_to_east,n00411,E,4,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4983333333333334,0.6083333333333334,0.5566666666666666,0.5538833333333334,0.907510652905998,4.1457,0.4983333333333334,0.6328118487923127,0.4482438803415935,0.5261817239475225
3.0,6.0,3.0,4.0,3.0,6.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,tree_canopy,blank_wall,east_37th_street/west_to_east/05_n00412_E.jpg,east_37th_street,west_to_east,n00412,E,5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.5,0.6666666666666666,0.3333333333333333,0.3883333333333333,0.5533333333333333,0.5016666666666667,0.48018333333333335,0.8801689452472443,0.8051,0.3883333333333333,0.568789085264924,0.29796310588393204,0.4180615564124558
