file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity,vertical_greenery_ev,vertical_hardscape_ev,green_eye_level_ev,sky_openness_ev,walkable_ground_ev,green_softening_ev,signage_detail_ev,facade_variation_ev,ground_floor_activity_ev,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,street_dir,walk_dir,arc_veg,arc_sky,arc_bld,face_id
east_39th_street/east_to_west/33_n00516_W_R.jpg,east_39th_street,east_to_west,33,n00516,W,R,4,4,3,3,5,5,4,5,5,3.5782399848103523,4.405863723484799,3.3498657540185377,2.665723342448473,4.531198522076011,4.9268629575381055,4.044724699109793,4.893914203625172,4.907336895354092,3,4,3,2,4,5,3,6,6,0.0348,0.1314,0.3202,0.3152,0.1356,0.0583,0.0045,0.0033,0.0226,0.098,0.4603,0.288,0.1128,0.015,0.034,0.2594,0.2677,0.2554,0.1304,0.0511,0.002,0.2183,0.3277,0.2083,0.1224,0.0687,0.0487,0.006,0.0085,0.0444,0.1526,0.2764,0.2721,0.2119,0.0341,0.0017,0.0137,0.1,0.1116,0.5239,0.2117,0.0374,0.0332,0.1235,0.2272,0.2069,0.2101,0.1884,0.0106,0.0039,0.0272,0.1237,0.204,0.262,0.316,0.0632,0.0117,0.0476,0.1398,0.1314,0.2454,0.3407,0.0835,east_39th_street,east_to_west,0.06817757722342026,0.02475050168116465,0.4897807970632974,f21
east_39th_street/east_to_west/34_n00515_W_L.jpg,east_39th_street,east_to_west,34,n00515,W,L,3,5,3,3,4,4,6,5,5,3.022549906745553,4.603290755301714,3.273537764325738,2.6168075776658952,4.391392113640904,4.2102368557825685,5.537262817611918,5.413924629800022,5.48575809574686,3,5,3,2,4,5,6,6,6,0.092,0.1719,0.4602,0.1979,0.0576,0.016,0.0044,0.0079,0.0416,0.1184,0.2796,0.3071,0.2144,0.0309,0.0544,0.187,0.3494,0.2808,0.0986,0.0274,0.0024,0.2138,0.358,0.1947,0.1181,0.0662,0.0448,0.0044,0.0131,0.0559,0.1805,0.2795,0.2506,0.1891,0.0314,0.0061,0.0557,0.2659,0.1976,0.3578,0.1025,0.0143,0.0014,0.0075,0.0385,0.0827,0.2016,0.6114,0.0569,0.002,0.0116,0.0627,0.1171,0.2365,0.4417,0.1286,0.0035,0.0152,0.0622,0.0891,0.1691,0.5631,0.0979,east_39th_street,east_to_west,0.008423105035782037,0.028431446552516643,0.49172892088931885,f21
east_39th_street/east_to_west/34_n00515_W_R.jpg,east_39th_street,east_to_west,34,n00515,W,R,3,4,3,3,5,4,5,6,5,3.227947623003274,4.471407822798938,2.8267761466559023,2.654856564011425,4.567294711712748,4.485100322868675,5.032221856992692,5.501956816646271,5.452192889759317,3,4,2,2,4,5,6,6,6,0.0395,0.1796,0.4309,0.2417,0.0835,0.0218,0.0031,0.005,0.0298,0.1141,0.3981,0.2652,0.1686,0.0192,0.1229,0.3237,0.2902,0.1603,0.0757,0.0246,0.0027,0.2418,0.3105,0.1974,0.1179,0.0726,0.0531,0.0066,0.0042,0.0225,0.1126,0.3522,0.3108,0.1664,0.0313,0.006,0.0452,0.1962,0.1481,0.4422,0.1392,0.0231,0.0025,0.0159,0.0782,0.1996,0.2728,0.416,0.0149,0.0014,0.0075,0.0461,0.1195,0.2032,0.5029,0.1195,0.0033,0.0149,0.0638,0.0914,0.1734,0.5775,0.0758,east_39th_street,east_to_west,0.01257052093702692,0.025034190992636287,0.5443446462279677,f21
east_39th_street/east_to_west/35_n00514_W_L.jpg,east_39th_street,east_to_west,35,n00514,W,L,3,5,3,3,4,4,4,5,5,3.207454117247835,4.503524388652295,2.7675965756643564,3.040629817172885,4.255789613351226,4.470061747822911,4.2152440175414085,5.256210837513208,4.668005052953959,3,4,2,2,4,5,5,6,6,0.0406,0.1848,0.4165,0.2648,0.0735,0.0175,0.0023,0.0063,0.0317,0.1107,0.3803,0.2739,0.1687,0.0284,0.1152,0.3777,0.2516,0.1625,0.0677,0.023,0.0022,0.1591,0.275,0.2244,0.1495,0.1012,0.0813,0.0096,0.0161,0.0599,0.1905,0.3291,0.2262,0.146,0.0321,0.005,0.0429,0.1982,0.1669,0.4261,0.1405,0.0206,0.0284,0.0962,0.2102,0.2069,0.2273,0.2169,0.0141,0.0029,0.0167,0.0864,0.1516,0.2276,0.3871,0.1277,0.043,0.0868,0.15,0.1303,0.15,0.3488,0.091,east_39th_street,east_to_west,0.017497649676331575,0.03354092808256965,0.4708377654443925,f21
east_39th_street/east_to_west/35_n00514_W_R.jpg,east_39th_street,east_to_west,35,n00514,W,R,2,5,2,3,4,4,5,5,5,2.2237715653609484,4.672967951744795,2.0625348800676875,2.7329321689903736,4.157209053635597,3.821209792047739,5.289595359005034,5.00413429341279,5.023325135931373,2,4,2,2,4,3,6,6,6,0.2472,0.414,0.2472,0.0606,0.0234,0.0058,0.0019,0.0081,0.0416,0.1166,0.2841,0.2468,0.2587,0.0443,0.2121,0.6043,0.1228,0.0374,0.0171,0.0053,0.0009,0.2375,0.305,0.1793,0.1213,0.086,0.0639,0.007,0.0157,0.0641,0.2103,0.3468,0.2103,0.1256,0.0272,0.0239,0.1354,0.3198,0.1559,0.2652,0.0809,0.0189,0.0022,0.013,0.0564,0.1312,0.2303,0.5524,0.0145,0.0021,0.0194,0.0927,0.1814,0.3135,0.3443,0.0466,0.0101,0.0413,0.1194,0.1353,0.1878,0.4506,0.0555,east_39th_street,east_to_west,0.017820269317808366,0.02572445732221974,0.5164392532149596,f21
east_39th_street/east_to_west/36_n00513_W_L.jpg,east_39th_street,east_to_west,36,n00513,W,L,4,4,3,3,5,5,5,5,5,3.661109324777499,4.416393294930458,2.9457768303109333,3.011195642873645,4.514983392786235,4.563280857168138,4.735937060788274,4.641255087219179,5.001715422607958,4,4,2,2,4,5,6,5,6,0.0246,0.0974,0.3243,0.3507,0.1556,0.0439,0.0035,0.0091,0.0355,0.1297,0.3638,0.3016,0.1381,0.0222,0.0832,0.3141,0.3044,0.1966,0.077,0.0231,0.0016,0.1567,0.3068,0.1981,0.1449,0.1027,0.0826,0.0083,0.006,0.0286,0.1341,0.3425,0.2795,0.1833,0.026,0.0046,0.0376,0.182,0.1533,0.4366,0.1606,0.0254,0.0082,0.0478,0.13,0.1892,0.2753,0.3373,0.0121,0.0095,0.0519,0.1625,0.1813,0.3182,0.212,0.0646,0.0091,0.0402,0.1201,0.1382,0.2174,0.4126,0.0623,east_39th_street,east_to_west,0.010846831611477186,0.038513983778543585,0.4908938889316649,f21
east_39th_street/east_to_west/36_n00513_W_R.jpg,east_39th_street,east_to_west,36,n00513,W,R,1,5,2,3,5,3,5,5,5,1.27053029416129,5.048925902228802,1.7627471024170518,2.511636591516435,4.580406797584146,3.117088632658124,5.4332135720178485,4.7801264794543386,5.453517985064536,1,6,1,1,4,2,6,5,6,0.8654,0.071,0.033,0.0076,0.0109,0.0052,0.0068,0.0067,0.0278,0.0927,0.1873,0.2601,0.3186,0.1067,0.5547,0.2833,0.0851,0.0289,0.0255,0.0141,0.0083,0.3145,0.3048,0.1486,0.0959,0.068,0.0591,0.0091,0.005,0.024,0.111,0.3473,0.3017,0.1802,0.0308,0.1118,0.29,0.2811,0.1034,0.1328,0.0617,0.0191,0.0014,0.0086,0.0456,0.0997,0.2211,0.5918,0.0319,0.0082,0.0458,0.1325,0.1574,0.3438,0.2515,0.0607,0.0025,0.0127,0.0606,0.0895,0.1726,0.6119,0.0502,east_39th_street,east_to_west,0.0,0.02707359283671901,0.5383590699830266,f21
east_39th_street/east_to_west/37_n00512_W_L.jpg,east_39th_street,east_to_west,37,n00512,W,L,3,4,2,3,4,4,4,5,5,2.852739656111225,4.140295575372875,2.3278022806043737,2.954328224994242,4.268486040644348,4.111523072235286,4.186760131269693,4.576253164559603,4.565804433077574,3,4,2,2,4,5,5,6,6,0.1314,0.2417,0.3685,0.1796,0.0611,0.0152,0.0024,0.0142,0.0552,0.1674,0.4276,0.2253,0.0954,0.0149,0.1466,0.5534,0.1854,0.0693,0.0317,0.0128,0.0008,0.149,0.3204,0.2135,0.1422,0.1008,0.0672,0.0069,0.0104,0.0494,0.1864,0.3483,0.2432,0.1452,0.0171,0.0097,0.0749,0.2828,0.1715,0.3631,0.0836,0.0143,0.0296,0.0925,0.222,0.2085,0.2255,0.2085,0.0133,0.0129,0.0587,0.1835,0.2112,0.2112,0.2629,0.0596,0.0322,0.0821,0.1766,0.1487,0.1712,0.3352,0.0539,east_39th_street,east_to_west,0.024456436295506794,0.05332189493652169,0.4635358205647077,f21
east_39th_street/east_to_west/37_n00512_W_R.jpg,east_39th_street,east_to_west,37,n00512,W,R,2,5,3,3,4,4,5,5,6,1.903563774190843,5.386118656955659,2.968911756528541,2.753132052719593,4.4707774319686,4.2156630009412766,5.252180361654609,5.240091974847019,5.8045135588618,1,6,3,2,4,5,6,6,6,0.5446,0.2004,0.1536,0.0427,0.0343,0.0159,0.0085,0.0081,0.027,0.0806,0.137,0.2057,0.2856,0.256,0.0961,0.2571,0.3683,0.1713,0.0772,0.0275,0.0025,0.2292,0.3133,0.1785,0.1189,0.0843,0.0657,0.0101,0.007,0.0383,0.1562,0.3057,0.2872,0.1797,0.0259,0.0087,0.0753,0.2589,0.1595,0.3594,0.1223,0.0158,0.0031,0.0172,0.0733,0.1267,0.2224,0.5253,0.032,0.0041,0.0242,0.0927,0.1348,0.2366,0.3664,0.1413,0.0013,0.0051,0.0261,0.0459,0.1067,0.7065,0.1084,east_39th_street,east_to_west,0.00324058032370336,0.025243867254764057,0.5196346881521123,f21
east_39th_street/east_to_west/38_n00511_W_L.jpg,east_39th_street,east_to_west,38,n00511,W,L,3,5,3,3,4,4,5,6,5,2.615441801259294,5.302474023075774,2.745324231684208,3.2187426714226604,4.262720741331577,3.777408918365836,4.710186588577926,5.629620613297448,5.11156159080565,3,6,2,2,3,3,6,6,6,0.1496,0.2795,0.4329,0.0951,0.0324,0.0074,0.003,0.0022,0.0103,0.0426,0.1273,0.325,0.4306,0.062,0.175,0.3169,0.271,0.113,0.0827,0.0319,0.0096,0.1246,0.2639,0.2188,0.1677,0.1208,0.0941,0.0101,0.0286,0.0867,0.2283,0.2111,0.1983,0.1893,0.0577,0.0207,0.1309,0.3558,0.1483,0.2484,0.0794,0.0166,0.0119,0.0549,0.1539,0.1563,0.2618,0.3361,0.0251,0.0021,0.0109,0.0572,0.0974,0.1763,0.4297,0.2264,0.0189,0.0492,0.1108,0.1108,0.1612,0.4313,0.1179,east_39th_street,east_to_west,0.043596355464271576,0.12598710850800435,0.33534003619841446,f21
east_39th_street/east_to_west/38_n00511_W_R.jpg,east_39th_street,east_to_west,38,n00511,W,R,3,6,3,3,5,4,5,6,6,3.3412241919431835,5.700765208806843,3.096886679297313,3.110209794715047,4.5313653238117695,4.230551197193563,5.369667466264218,5.696216011652723,5.7256850195117295,3,7,3,2,4,5,6,6,6,0.0246,0.1153,0.4781,0.281,0.0818,0.0159,0.0034,0.0043,0.0127,0.0452,0.1247,0.1758,0.3038,0.3336,0.0901,0.2689,0.2907,0.1967,0.1156,0.0342,0.0038,0.1239,0.3018,0.214,0.1566,0.1164,0.0787,0.0086,0.0147,0.0548,0.1489,0.2739,0.2379,0.2133,0.0565,0.0049,0.052,0.2602,0.1874,0.3906,0.0957,0.0092,0.0024,0.0122,0.0609,0.1051,0.2226,0.5509,0.0459,0.0019,0.0087,0.045,0.0896,0.15,0.4996,0.2051,0.0034,0.0121,0.0466,0.0667,0.1285,0.5497,0.193,east_39th_street,east_to_west,0.0019943725928756786,0.06469048365030118,0.4079232650790536,f21
east_39th_street/east_to_west/39_n00510_W_L.jpg,east_39th_street,east_to_west,39,n00510,W,L,2,5,3,2,4,4,5,5,5,2.2369044723454863,5.163373983930796,2.523280764464289,2.388790081255138,4.412524593994021,3.842300059273839,5.170251528033987,5.460110425716266,5.073459889739752,2,6,2,2,4,3,6,6,6,0.2831,0.3362,0.2875,0.0593,0.0244,0.0068,0.0027,0.0047,0.0179,0.0623,0.1775,0.2837,0.37,0.0839,0.2119,0.3549,0.2478,0.0986,0.0617,0.0207,0.0045,0.2777,0.3678,0.1738,0.0916,0.0514,0.0337,0.0042,0.0081,0.0439,0.1819,0.2907,0.2731,0.1736,0.0288,0.0244,0.1276,0.3158,0.1469,0.2967,0.0762,0.0124,0.0036,0.0193,0.0812,0.1297,0.258,0.4819,0.0264,0.0027,0.0148,0.0697,0.1167,0.1865,0.4475,0.1621,0.0164,0.049,0.1231,0.1121,0.1556,0.4433,0.1005,east_39th_street,east_to_west,0.007542313157184472,0.07338615783639522,0.4285521909563566,f21
east_39th_street/east_to_west/39_n00510_W_R.jpg,east_39th_street,east_to_west,39,n00510,W,R,4,5,3,3,4,5,6,6,6,3.634697492932901,5.383274636231363,3.146865195827558,2.9938318612985317,4.475090572144836,4.573117938125506,5.5602542423876,5.576881121611223,5.874508503009565,4,6,3,2,4,5,6,6,6,0.0114,0.0778,0.3654,0.3889,0.1263,0.0273,0.003,0.0049,0.0178,0.0613,0.1719,0.2106,0.3162,0.2173,0.0617,0.2765,0.3133,0.1961,0.11,0.0392,0.0033,0.1514,0.3011,0.2135,0.1538,0.1041,0.0683,0.0078,0.0055,0.0298,0.1357,0.3519,0.2917,0.1611,0.0243,0.0024,0.0265,0.1731,0.1677,0.4704,0.1435,0.0164,0.0015,0.007,0.0384,0.0838,0.1859,0.6192,0.0643,0.0016,0.0087,0.0473,0.0986,0.196,0.4927,0.155,0.0015,0.0056,0.0265,0.0458,0.1116,0.6223,0.1868,east_39th_street,east_to_west,0.03807220058118426,0.04815635757715191,0.4319968705823591,f21
east_39th_street/east_to_west/40_n00509_W_L.jpg,east_39th_street,east_to_west,40,n00509,W,L,3,5,4,3,4,4,3,5,4,3.241073004901409,4.617978572845459,3.5008017220534384,2.6236928277648985,4.3562787072733045,4.322749604005367,3.032495285384357,4.944733966141939,4.420843560248613,3,4,4,2,4,5,2,6,6,0.0286,0.1593,0.4608,0.2626,0.0729,0.0144,0.0015,0.0093,0.0268,0.095,0.3368,0.3066,0.1889,0.0366,0.0303,0.1589,0.2968,0.3416,0.1402,0.0308,0.0015,0.2407,0.3448,0.1707,0.1068,0.0746,0.0554,0.0069,0.0094,0.0437,0.1809,0.3328,0.2435,0.1597,0.03,0.0048,0.0489,0.2367,0.1787,0.4027,0.1154,0.0127,0.1971,0.2531,0.2165,0.1106,0.1141,0.0931,0.0154,0.0072,0.0336,0.1268,0.1846,0.2297,0.3239,0.0943,0.0598,0.1002,0.1843,0.1391,0.1481,0.2682,0.1002,east_39th_street,east_to_west,0.012856768003268767,0.030486221345869244,0.5189073505647555,f21
east_39th_street/east_to_west/40_n00509_W_R.jpg,east_39th_street,east_to_west,40,n00509,W,R,2,5,2,2,4,4,5,5,5,1.5066604581661522,5.448357809334993,1.795921285636723,2.4615110717713837,4.107280142605305,3.5788107123225927,4.837466440629214,5.143463337793946,5.439659798052162,1,6,1,2,4,3,6,6,6,0.7264,0.1499,0.0719,0.0168,0.0194,0.0087,0.0069,0.004,0.0163,0.0595,0.122,0.2389,0.3643,0.195,0.4674,0.3998,0.0706,0.0212,0.0212,0.0123,0.0076,0.2983,0.3277,0.1648,0.0939,0.0616,0.0465,0.0074,0.0187,0.0751,0.2501,0.2704,0.2277,0.1381,0.0199,0.0606,0.2019,0.2847,0.1168,0.2398,0.0791,0.0171,0.006,0.0344,0.1297,0.1773,0.2703,0.3637,0.0187,0.0042,0.0243,0.096,0.1534,0.234,0.398,0.0902,0.0027,0.0141,0.0718,0.088,0.1697,0.583,0.0707,east_39th_street,east_to_west,0.0,0.02664596890320452,0.48866975753298947,f21
east_39th_street/east_to_west/41_n00508_W_L.jpg,east_39th_street,east_to_west,41,n00508,W,L,3,4,2,3,4,4,5,5,5,2.99801746965386,4.393143073655665,2.365953150903806,3.0963513758033514,4.048131147399545,4.220668634399772,4.55496165715158,5.079878344666213,4.800349690020084,3,4,2,2,4,5,6,6,6,0.0845,0.2334,0.4033,0.1818,0.0746,0.0198,0.0026,0.0041,0.0269,0.1097,0.4475,0.2672,0.1323,0.0123,0.1896,0.4918,0.1647,0.0896,0.0472,0.0158,0.0014,0.1672,0.2671,0.2016,0.1475,0.1096,0.0967,0.0102,0.0264,0.0801,0.2587,0.2797,0.1922,0.1342,0.0286,0.0115,0.0741,0.2508,0.1545,0.3824,0.1079,0.0187,0.0081,0.0491,0.1636,0.2344,0.2574,0.2783,0.0091,0.0031,0.0192,0.0944,0.1906,0.2264,0.4035,0.0629,0.0186,0.0591,0.1533,0.1396,0.1878,0.3853,0.0564,east_39th_street,east_to_west,0.01630630326574271,0.032217169431475075,0.5083040094891668,f21
east_39th_street/east_to_west/41_n00508_W_R.jpg,east_39th_street,east_to_west,41,n00508,W,R,1,5,2,2,4,3,5,5,5,1.4016201682388785,5.27151706488803,1.7900110771879554,2.389050784055144,4.194466946646571,3.348339047282934,4.705765783786774,4.967235189862549,5.176775722298771,1,6,1,2,4,3,6,6,6,0.8033,0.099,0.0514,0.0116,0.0175,0.0086,0.0086,0.0056,0.0235,0.0808,0.1353,0.2568,0.3349,0.1632,0.5129,0.3417,0.0739,0.0205,0.0255,0.0157,0.0097,0.3122,0.3483,0.1429,0.0881,0.0578,0.045,0.0058,0.0174,0.0754,0.2081,0.28,0.251,0.1499,0.0182,0.107,0.2129,0.2864,0.1122,0.2,0.0629,0.0186,0.0148,0.0594,0.1493,0.1665,0.2241,0.3637,0.0222,0.0054,0.0327,0.1197,0.1662,0.2615,0.3358,0.0785,0.0044,0.0235,0.1023,0.1196,0.2002,0.5113,0.0388,east_39th_street,east_to_west,0.0,0.027715212826354647,0.4920164326869309,f21
east_39th_street/east_to_west/42_n00507_W_L.jpg,east_39th_street,east_to_west,42,n00507,W,L,2,4,2,3,4,4,5,5,5,2.146682516206056,4.4232183787971735,2.360962050035596,2.9625370698049664,4.252176878042519,4.090334068983793,5.010319657856599,5.151266822824255,4.841608513146639,1,4,2,2,4,5,6,6,6,0.3551,0.3233,0.2154,0.0553,0.0335,0.0121,0.0053,0.0098,0.0434,0.1276,0.3693,0.2538,0.1745,0.0215,0.2823,0.3624,0.191,0.0772,0.0573,0.0232,0.0066,0.1657,0.3193,0.1877,0.1395,0.0989,0.0795,0.0093,0.0116,0.0562,0.2189,0.3135,0.2189,0.1435,0.0374,0.0208,0.1008,0.2615,0.1422,0.3519,0.104,0.0187,0.0035,0.0205,0.0877,0.1828,0.2744,0.4183,0.0128,0.0035,0.0218,0.0934,0.1745,0.2139,0.3933,0.0995,0.0202,0.0576,0.1404,0.1382,0.1802,0.4126,0.0508,east_39th_street,east_to_west,0.010728067613402906,0.03165148417566199,0.48351924191624496,f21
east_39th_street/east_to_west/42_n00507_W_R.jpg,east_39th_street,east_to_west,42,n00507,W,R,2,5,2,3,4,3,5,5,5,1.5470829084515572,5.20442759199068,1.5468712355941534,2.551030554808676,3.766394583508372,2.941805547103286,4.502529298886657,5.237505870871246,5.264569492079318,1,6,1,2,3,2,6,6,6,0.7126,0.1494,0.08,0.0193,0.0222,0.0084,0.0082,0.0048,0.0216,0.0817,0.117,0.2988,0.3836,0.0926,0.6693,0.2387,0.0402,0.0125,0.0176,0.0107,0.0112,0.2452,0.3568,0.1685,0.1158,0.063,0.0461,0.0046,0.029,0.0936,0.332,0.284,0.1644,0.0826,0.0144,0.1742,0.2828,0.2699,0.0798,0.1143,0.0515,0.0276,0.0199,0.0811,0.1857,0.1691,0.2104,0.3014,0.0323,0.0044,0.023,0.0969,0.1389,0.2254,0.3659,0.1455,0.0085,0.0311,0.0957,0.1035,0.1553,0.5254,0.0806,east_39th_street,east_to_west,0.0,0.02792840280435969,0.3023560432276184,f21
east_39th_street/east_to_west/43_n00506_W_L.jpg,east_39th_street,east_to_west,43,n00506,W,L,4,4,3,3,4,5,5,5,5,3.5642225123010576,4.359603720717132,3.3220000127330422,3.158556955866516,4.439900445751846,4.67204374470748,4.791838590987027,5.2319113777484745,5.275732796639204,3,4,3,2,4,5,6,6,6,0.0178,0.1011,0.3755,0.3473,0.1238,0.0318,0.0027,0.0055,0.029,0.1185,0.4541,0.2508,0.1242,0.0179,0.0544,0.1898,0.3229,0.285,0.1099,0.0362,0.0018,0.143,0.263,0.2146,0.1646,0.1114,0.0938,0.0097,0.0105,0.0421,0.1615,0.3163,0.2542,0.1831,0.0323,0.0034,0.029,0.1543,0.145,0.4679,0.1749,0.0256,0.0083,0.0365,0.1295,0.1914,0.2657,0.3521,0.0165,0.0025,0.0139,0.0802,0.1645,0.2214,0.4267,0.0909,0.0079,0.028,0.0931,0.1089,0.1634,0.5113,0.0875,east_39th_street,east_to_west,0.020417640871064634,0.031750898941136245,0.5039989820457736,f21
east_39th_street/east_to_west/43_n00506_W_R.jpg,east_39th_street,east_to_west,43,n00506,W,R,2,5,2,3,4,4,5,5,6,1.8260420933365824,4.734726364724338,1.8630219837650657,2.893683834001422,4.2973413169384,3.9775356482714415,5.230638985522091,5.342786995810457,5.591647664317861,1,5,1,2,4,5,6,6,6,0.5833,0.1985,0.1204,0.0356,0.0391,0.0151,0.0081,0.004,0.0268,0.0982,0.2753,0.332,0.2247,0.039,0.4595,0.3869,0.0738,0.0247,0.0298,0.0162,0.009,0.1848,0.3,0.203,0.1417,0.0974,0.0659,0.0073,0.0144,0.058,0.1842,0.3085,0.2557,0.1527,0.0265,0.0393,0.1248,0.2561,0.1288,0.3237,0.1051,0.0224,0.003,0.0202,0.0822,0.1254,0.2167,0.5117,0.0407,0.0019,0.0119,0.0623,0.12,0.2791,0.4189,0.1059,0.0023,0.0104,0.0464,0.0719,0.1452,0.6508,0.073,east_39th_street,east_to_west,0.0,0.02886924789722999,0.501766655052335,f21
east_39th_street/east_to_west/44_n00505_W_L.jpg,east_39th_street,east_to_west,44,n00505,W,L,3,4,3,3,4,4,6,5,5,3.187581254635006,4.41126711294055,2.987924505956471,2.8631884255446494,4.45213938690722,4.264687359333038,5.5840258713578805,5.494275428820401,5.449128340464085,3,4,3,2,4,5,6,6,6,0.1059,0.1565,0.3697,0.2313,0.0906,0.0402,0.0057,0.0095,0.0516,0.1693,0.2971,0.2581,0.1888,0.0256,0.1135,0.2329,0.3233,0.2366,0.0721,0.0194,0.0022,0.2032,0.291,0.2,0.1375,0.0888,0.0724,0.0071,0.0088,0.0368,0.1551,0.3183,0.2853,0.1651,0.0305,0.0121,0.0685,0.2506,0.1696,0.3373,0.1342,0.0277,0.0019,0.0098,0.0447,0.0773,0.1489,0.647,0.0704,0.0016,0.0088,0.0504,0.1118,0.2188,0.478,0.1307,0.0046,0.019,0.0707,0.0867,0.1645,0.5563,0.0982,east_39th_street,east_to_west,0.01442347815485532,0.03222849690001298,0.46235544122904104,f21
east_39th_street/east_to_west/44_n00505_W_R.jpg,east_39th_street,east_to_west,44,n00505,W,R,2,5,2,3,4,4,5,5,6,1.887973596341908,4.872443044092506,2.2032712008804083,2.801373550668359,4.30200275266543,4.1842057555913925,5.471668311511166,5.426089844899252,5.526052461005747,1,5,2,2,4,5,6,6,6,0.5573,0.1987,0.1387,0.043,0.0373,0.0166,0.0085,0.0042,0.0221,0.0849,0.2697,0.2826,0.2782,0.0583,0.3224,0.4012,0.1387,0.0615,0.0472,0.023,0.0061,0.2279,0.2881,0.1889,0.1298,0.0892,0.0674,0.0087,0.0076,0.0409,0.192,0.3423,0.2584,0.1362,0.0226,0.0203,0.0954,0.236,0.1454,0.3543,0.1283,0.0203,0.0012,0.0056,0.0354,0.0976,0.2306,0.598,0.0317,0.0015,0.008,0.052,0.1246,0.2329,0.4778,0.1033,0.0025,0.011,0.0519,0.0779,0.1501,0.6622,0.0444,east_39th_street,east_to_west,0.0,0.02981886835812987,0.5001071894734312,f21
east_39th_street/east_to_west/45_n00504_W_L.jpg,east_39th_street,east_to_west,45,n00504,W,L,3,4,2,2,4,4,4,5,5,2.780920946970582,4.430597061291337,2.156175293028354,2.4140578415244818,3.8942458797246218,3.811767641454935,4.106525994837284,5.035612377338111,4.541111089289188,1,5,1,2,3,3,3,6,6,0.2894,0.1701,0.2437,0.141,0.091,0.0527,0.0121,0.0236,0.0632,0.1692,0.2424,0.2501,0.2073,0.0441,0.3959,0.3231,0.1411,0.0561,0.0451,0.0301,0.0086,0.3087,0.3444,0.1505,0.0805,0.0608,0.0466,0.0085,0.0342,0.099,0.2866,0.2609,0.1765,0.1232,0.0195,0.0496,0.1529,0.2812,0.1414,0.2368,0.1034,0.0347,0.035,0.1164,0.228,0.189,0.2076,0.2076,0.0165,0.0066,0.0332,0.1107,0.1561,0.2533,0.3409,0.0992,0.0245,0.0778,0.1838,0.1622,0.1867,0.3277,0.0373,east_39th_street,east_to_west,0.0,0.03085925859124925,0.49595282362863136,f21
east_39th_street/east_to_west/45_n00504_W_R.jpg,east_39th_street,east_to_west,45,n00504,W,R,4,5,4,3,5,5,5,5,6,3.7233642861247054,4.542411170899868,3.713595076464117,2.782542953267693,4.71624400280416,4.833452238002792,5.018635815009475,5.130009078420699,5.822798523120582,4,4,4,2,5,5,6,6,6,0.0272,0.0838,0.3018,0.3756,0.1541,0.0524,0.0051,0.0058,0.0327,0.1123,0.3514,0.2824,0.1911,0.0243,0.0126,0.0932,0.3009,0.4049,0.1399,0.0461,0.0022,0.2113,0.298,0.2113,0.1302,0.0815,0.0615,0.0064,0.004,0.0217,0.1101,0.2725,0.3338,0.2259,0.032,0.0022,0.0173,0.1198,0.1357,0.4887,0.2037,0.0327,0.004,0.022,0.0858,0.1845,0.2643,0.4223,0.0172,0.0029,0.0188,0.0882,0.1623,0.2848,0.349,0.0939,0.0012,0.0045,0.0235,0.0431,0.1191,0.6856,0.1229,east_39th_street,east_to_west,0.018852790618240627,0.029907187432920212,0.4888662333800673,f21
