file,street,direction,seq,node_id,cardinal,vlm_p_yes
east_36th_street/east_to_west/44_n00364_W.jpg,east_36th_street,east_to_west,44,n00364,W,0.67918
east_36th_street/east_to_west/45_n00363_W.jpg,east_36th_street,east_to_west,45,n00363,W,0.70579
east_36th_street/east_to_west/46_n00362_W.jpg,east_36th_street,east_to_west,46,n00362,W,0.79819
east_36th_street/east_to_west/47_n00361_W.jpg,east_36th_street,east_to_west,47,n00361,W,0.86704
east_36th_street/west_to_east/01_n00361_E.jpg,east_36th_street,west_to_east,1,n00361,E,0.16452
east_36th_street/west_to_east/02_n00362_E.jpg,east_36th_street,west_to_east,2,n00362,E,0.32082
east_36th_street/west_to_east/03_n00363_E.jpg,east_36th_street,west_to_east,3,n00363,E,0.18243
east_36th_street/west_to_east/04_n00364_E.jpg,east_36th_street,west_to_east,4,n00364,E,0.20181
east_36th_street/west_to_east/05_n00365_E.jpg,east_36th_street,west_to_east,5,n00365,E,0.37754
east_36th_street/west_to_east/06_n00366_E.jpg,east_36th_street,west_to_east,6,n00366,E,0.2227
east_36th_street/west_to_east/07_n00367_E.jpg,east_36th_street,west_to_east,7,n00367,E,0.20181
east_36th_street/west_to_east/08_n00368_E.jpg,east_36th_street,west_to_east,8,n00368,E,0.26894
east_36th_street/west_to_east/09_n00369_E.jpg,east_36th_street,west_to_east,9,n00369,E,0.1192
east_36th_street/west_to_east/10_n00370_E.jpg,east_36th_street,west_to_east,10,n00370,E,0.18243
east_36th_street/west_to_east/11_n00371_E.jpg,east_36th_street,west_to_east,11,n00371,E,0.20181
east_36th_street/west_to_east/12_n00372_E.jpg,east_36th_street,west_to_east,12,n00372,E,0.24509
east_36th_street/west_to_east/13_n00373_E.jpg,east_36th_street,west_to_east,13,n00373,E,0.14805
east_36th_street/west_to_east/14_n00374_E.jpg,east_36th_street,west_to_east,14,n00374,E,0.18243
east_36th_street/west_to_east/15_n00375_E.jpg,east_36th_street,west_to_east,15,n00375,E,0.2227
east_36th_street/west_to_east/16_n00376_E.jpg,east_36th_street,west_to_east,16,n00376,E,0.16452
east_36th_street/west_to_east/17_n00377_E.jpg,east_36th_street,west_to_east,17,n00377,E,0.46879
east_36th_street/west_to_east/18_n00378_E.jpg,east_36th_street,west_to_east,18,n00378,E,0.32082
east_36th_street/west_to_east/19_n00379_E.jpg,east_36th_street,west_to_east,19,n00379,E,0.29421
east_36th_street/west_to_east/20_n00380_E.jpg,east_36th_street,west_to_east,20,n00380,E,0.26894
east_36th_street/west_to_east/21_n00381_E.jpg,east_36th_street,west_to_east,21,n00381,E,0.18243
east_36th_street/west_to_east/22_n00382_E.jpg,east_36th_street,west_to_east,22,n00382,E,0.40733
east_36th_street/west_to_east/23_n00383_E.jpg,east_36th_street,west_to_east,23,n00383,E,0.40733
east_36th_street/west_to_east/24_n00384_E.jpg,east_36th_street,west_to_east,24,n00384,E,0.53121
east_36th_street/west_to_east/25_n00385_E.jpg,east_36th_street,west_to_east,25,n00385,E,0.18243
east_36th_street/west_to_east/26_n00386_E.jpg,east_36th_street,west_to_east,26,n00386,E,0.40733
east_36th_street/west_to_east/27_n00387_E.jpg,east_36th_street,west_to_east,27,n00387,E,0.89331
east_36th_street/west_to_east/28_n00388_E.jpg,east_36th_street,west_to_east,28,n00388,E,0.86704
east_36th_street/west_to_east/29_n00389_E.jpg,east_36th_street,west_to_east,29,n00389,E,0.89331
east_36th_street/west_to_east/30_n00390_E.jpg,east_36th_street,west_to_east,30,n00390,E,0.83548
east_36th_street/west_to_east/31_n00391_E.jpg,east_36th_street,west_to_east,31,n00391,E,0.86704
east_36th_street/west_to_east/32_n00392_E.jpg,east_36th_street,west_to_east,32,n00392,E,0.62246
east_36th_street/west_to_east/33_n00393_E.jpg,east_36th_street,west_to_east,33,n00393,E,0.2227
east_36th_street/west_to_east/34_n00394_E.jpg,east_36th_street,west_to_east,34,n00394,E,0.24509
east_36th_street/west_to_east/35_n00395_E.jpg,east_36th_street,west_to_east,35,n00395,E,0.29421
east_36th_street/west_to_east/36_n00396_E.jpg,east_36th_street,west_to_east,36,n00396,E,0.43782
east_36th_street/west_to_east/37_n00397_E.jpg,east_36th_street,west_to_east,37,n00397,E,0.2227
east_36th_street/west_to_east/38_n00398_E.jpg,east_36th_street,west_to_east,38,n00398,E,0.2227
east_36th_street/west_to_east/39_n00399_E.jpg,east_36th_street,west_to_east,39,n00399,E,0.43782
east_36th_street/west_to_east/40_n00400_E.jpg,east_36th_street,west_to_east,40,n00400,E,0.40733
east_36th_street/west_to_east/41_n00401_E.jpg,east_36th_street,west_to_east,41,n00401,E,0.79819
east_36th_street/west_to_east/42_n00402_E.jpg,east_36th_street,west_to_east,42,n00402,E,0.79819
east_36th_street/west_to_east/43_n00403_E.jpg,east_36th_street,west_to_east,43,n00403,E,0.73106
east_36th_street/west_to_east/44_n00404_E.jpg,east_36th_street,west_to_east,44,n00404,E,0.81757
east_36th_street/west_to_east/45_n00405_E.jpg,east_36th_street,west_to_east,45,n00405,E,0.40733
east_36th_street/west_to_east/46_n00406_E.jpg,east_36th_street,west_to_east,46,n00406,E,0.34865
east_36th_street/west_to_east/47_n00407_E.jpg,east_36th_street,west_to_east,47,n00407,E,0.32082
east_37th_street/east_to_west/01_n00445_W.jpg,east_37th_street,east_to_west,1,n00445,W,0.29421
east_37th_street/east_to_west/02_n00444_W.jpg,east_37th_street,east_to_west,2,n00444,W,0.18243
east_37th_street/east_to_west/03_n00443_W.jpg,east_37th_street,east_to_west,3,n00443,W,0.18243
east_37th_street/east_to_west/04_n00442_W.jpg,east_37th_street,east_to_west,4,n00442,W,0.2227
east_37th_street/east_to_west/05_n00441_W.jpg,east_37th_street,east_to_west,5,n00441,W,0.24509
east_37th_street/east_to_west/06_n00440_W.jpg,east_37th_street,east_to_west,6,n00440,W,0.75491
east_37th_street/east_to_west/07_n00439_W.jpg,east_37th_street,east_to_west,7,n00439,W,0.70579
east_37th_street/east_to_west/08_n00438_W.jpg,east_37th_street,east_to_west,8,n00438,W,0.67918
east_37th_street/east_to_west/09_n00437_W.jpg,east_37th_street,east_to_west,9,n00437,W,0.18243
east_37th_street/east_to_west/10_n00436_W.jpg,east_37th_street,east_to_west,10,n00436,W,0.20181
east_37th_street/east_to_west/11_n00435_W.jpg,east_37th_street,east_to_west,11,n00435,W,0.56218
east_37th_street/east_to_west/12_n00434_W.jpg,east_37th_street,east_to_west,12,n00434,W,0.9466
east_37th_street/east_to_west/13_n00432_W.jpg,east_37th_street,east_to_west,13,n00432,W,0.43782
east_37th_street/east_to_west/14_n00431_W.jpg,east_37th_street,east_to_west,14,n00431,W,0.40733
east_37th_street/east_to_west/15_n00430_W.jpg,east_37th_street,east_to_west,15,n00430,W,0.73106
east_37th_street/east_to_west/16_n00429_W.jpg,east_37th_street,east_to_west,16,n00429,W,0.85195
east_37th_street/east_to_west/17_n00428_W.jpg,east_37th_street,east_to_west,17,n00428,W,0.34865
east_37th_street/east_to_west/18_n00427_W.jpg,east_37th_street,east_to_west,18,n00427,W,0.18243
east_37th_street/east_to_west/19_n00426_W.jpg,east_37th_street,east_to_west,19,n00426,W,0.18243
east_37th_street/east_to_west/20_n00425_W.jpg,east_37th_street,east_to_west,20,n00425,W,0.2227
east_37th_street/east_to_west/21_n00424_W.jpg,east_37th_street,east_to_west,21,n00424,W,0.1192
east_37th_street/east_to_west/22_n00423_W.jpg,east_37th_street,east_to_west,22,n00423,W,0.2227
east_37th_street/east_to_west/23_n00422_W.jpg,east_37th_street,east_to_west,23,n00422,W,0.34865
east_37th_street/east_to_west/24_n00421_W.jpg,east_37th_street,east_to_west,24,n00421,W,0.26894
east_37th_street/east_to_west/25_n00420_W.jpg,east_37th_street,east_to_west,25,n00420,W,0.24509
east_37th_street/east_to_west/26_n00419_W.jpg,east_37th_street,east_to_west,26,n00419,W,0.62246
east_37th_street/east_to_west/27_n00418_W.jpg,east_37th_street,east_to_west,27,n00418,W,0.24509
east_37th_street/east_to_west/28_n00417_W.jpg,east_37th_street,east_to_west,28,n00417,W,0.09535
east_37th_street/east_to_west/29_n00416_W.jpg,east_37th_street,east_to_west,29,n00416,W,0.16452
east_37th_street/east_to_west/30_n00415_W.jpg,east_37th_street,east_to_west,30,n00415,W,0.32082
east_37th_street/east_to_west/31_n00414_W.jpg,east_37th_street,east_to_west,31,n00414,W,0.46879
east_37th_street/east_to_west/32_n00413_W.jpg,east_37th_street,east_to_west,32,n00413,W,0.20181
east_37th_street/east_to_west/33_n00412_W.jpg,east_37th_street,east_to_west,33,n00412,W,0.26894
east_37th_street/east_to_west/34_n00411_W.jpg,east_37th_street,east_to_west,34,n00411,W,0.43782
east_37th_street/east_to_west/35_n00410_W.jpg,east_37th_street,east_to_west,35,n00410,W,0.81757
east_37th_street/east_to_west/36_n00409_W.jpg,east_37th_street,east_to_west,36,n00409,W,0.8808
east_37th_street/east_to_west/37_n00408_W.jpg,east_37th_street,east_to_west,37,n00408,W,0.16452
east_37th_street/west_to_east/01_n00408_E.jpg,east_37th_street,west_to_east,1,n00408,E,0.90465
east_37th_street/west_to_east/02_n00409_E.jpg,east_37th_street,west_to_east,2,n00409,E,0.92414
east_37th_street/west_to_east/03_n00410_E.jpg,east_37th_street,west_to_east,3,n00410,E,0.20181
east_37th_street/west_to_east/04_n00411_E.jpg,east_37th_street,west_to_east,4,n00411,E,0.20181
east_37th_street/west_to_east/05_n00412_E.jpg,east_37th_street,west_to_east,5,n00412,E,0.20181
east_37th_street/west_to_east/06_n00413_E.jpg,east_37th_street,west_to_east,6,n00413,E,0.46879
east_37th_street/west_to_east/07_n00414_E.jpg,east_37th_street,west_to_east,7,n00414,E,0.1192
east_37th_street/west_to_east/08_n00415_E.jpg,east_37th_street,west_to_east,8,n00415,E,0.16452
east_37th_street/west_to_east/09_n00416_E.jpg,east_37th_street,west_to_east,9,n00416,E,0.09535
east_37th_street/west_to_east/10_n00417_E.jpg,east_37th_street,west_to_east,10,n00417,E,0.13296
east_37th_street/west_to_east/11_n00418_E.jpg,east_37th_street,west_to_east,11,n00418,E,0.2227
east_37th_street/west_to_east/12_n00419_E.jpg,east_37th_street,west_to_east,12,n00419,E,0.56218
east_37th_street/west_to_east/13_n00420_E.jpg,east_37th_street,west_to_east,13,n00420,E,0.32082
east_37th_street/west_to_east/14_n00421_E.jpg,east_37th_street,west_to_east,14,n00421,E,0.26894
east_37th_street/west_to_east/15_n00422_E.jpg,east_37th_street,west_to_east,15,n00422,E,0.29421
east_37th_street/west_to_east/16_n00423_E.jpg,east_37th_street,west_to_east,16,n00423,E,0.13296
east_37th_street/west_to_east/17_n00424_E.jpg,east_37th_street,west_to_east,17,n00424,E,0.2227
east_37th_street/west_to_east/18_n00425_E.jpg,east_37th_street,west_to_east,18,n00425,E,0.32082
east_37th_street/west_to_east/19_n00426_E.jpg,east_37th_street,west_to_east,19,n00426,E,0.32082
east_37th_street/west_to_east/20_n00427_E.jpg,east_37th_street,west_to_east,20,n00427,E,0.62246
east_37th_street/west_to_east/21_n00428_E.jpg,east_37th_street,west_to_east,21,n00428,E,0.67918
east_37th_street/west_to_east/22_n00429_E.jpg,east_37th_street,west_to_east,22,n00429,E,0.83548
east_37th_street/west_to_east/23_n00430_E.jpg,east_37th_street,west_to_east,23,n00430,E,0.81757
east_37th_street/west_to_east/24_n00431_E.jpg,east_37th_street,west_to_east,24,n00431,E,0.2227
east_37th_street/west_to_east/25_n00432_E.jpg,east_37th_street,west_to_east,25,n00432,E,0.26894
east_37th_street/west_to_east/26_n00434_E.jpg,east_37th_street,west_to_east,26,n00434,E,0.70579
east_37th_street/west_to_east/27_n00435_E.jpg,east_37th_street,west_to_east,27,n00435,E,0.32082
east_37th_street/west_to_east/28_n00436_E.jpg,east_37th_street,west_to_east,28,n00436,E,0.29421
east_37th_street/west_to_east/29_n00437_E.jpg,east_37th_street,west_to_east,29,n00437,E,0.59267
east_37th_street/west_to_east/30_n00438_E.jpg,east_37th_street,west_to_east,30,n00438,E,0.83548
east_37th_street/west_to_east/31_n00439_E.jpg,east_37th_street,west_to_east,31,n00439,E,0.73106
east_37th_street/west_to_east/32_n00440_E.jpg,east_37th_street,west_to_east,32,n00440,E,0.67918
east_37th_street/west_to_east/33_n00441_E.jpg,east_37th_street,west_to_east,33,n00441,E,0.20181
east_37th_street/west_to_east/34_n00442_E.jpg,east_37th_street,west_to_east,34,n00442,E,0.29421
east_37th_street/west_to_east/35_n00443_E.jpg,east_37th_street,west_to_east,35,n00443,E,0.2227
east_37th_street/west_to_east/36_n00444_E.jpg,east_37th_street,west_to_east,36,n00444,E,0.24509
east_37th_street/west_to_east/37_n00445_E.jpg,east_37th_street,west_to_east,37,n00445,E,0.34865
east_38th_street/east_to_west/01_n00501_W.jpg,east_38th_street,east_to_west,1,n00501,W,0.62246
east_38th_street/east_to_west/02_n00500_W.jpg,east_38th_street,east_to_west,2,n00500,W,0.40733
east_38th_street/east_to_west/03_n00499_W.jpg,east_38th_street,east_to_west,3,n00499,W,0.53121
east_38th_street/east_to_west/04_n00498_W.jpg,east_38th_street,east_to_west,4,n00498,W,0.34865
east_38th_street/east_to_west/05_n00497_W.jpg,east_38th_street,east_to_west,5,n00497,W,0.24509
east_38th_street/east_to_west/06_n00496_W.jpg,east_38th_street,east_to_west,6,n00496,W,0.16452
east_38th_street/east_to_west/07_n00495_W.jpg,east_38th_street,east_to_west,7,n00495,W,0.5
east_38th_street/east_to_west/08_n00494_W.jpg,east_38th_street,east_to_west,8,n00494,W,0.2227
east_38th_street/east_to_west/09_n00493_W.jpg,east_38th_street,east_to_west,9,n00493,W,0.20181
east_38th_street/east_to_west/10_n00492_W.jpg,east_38th_street,east_to_west,10,n00492,W,0.32082
east_38th_street/east_to_west/11_n00491_W.jpg,east_38th_street,east_to_west,11,n00491,W,0.32082
east_38th_street/east_to_west/12_n00490_W.jpg,east_38th_street,east_to_west,12,n00490,W,0.14805
east_38th_street/east_to_west/13_n00489_W.jpg,east_38th_street,east_to_west,13,n00489,W,0.2227
east_38th_street/east_to_west/14_n00488_W.jpg,east_38th_street,east_to_west,14,n00488,W,0.46879
east_38th_street/east_to_west/15_n00487_W.jpg,east_38th_street,east_to_west,15,n00487,W,0.73106
east_38th_street/east_to_west/16_n00486_W.jpg,east_38th_street,east_to_west,16,n00486,W,0.79819
east_38th_street/east_to_west/17_n00485_W.jpg,east_38th_street,east_to_west,17,n00485,W,0.89331
east_38th_street/east_to_west/18_n00484_W.jpg,east_38th_street,east_to_west,18,n00484,W,0.40733
east_38th_street/east_to_west/19_n00483_W.jpg,east_38th_street,east_to_west,19,n00483,W,0.67918
east_38th_street/east_to_west/20_n00482_W.jpg,east_38th_street,east_to_west,20,n00482,W,0.37754
east_38th_street/east_to_west/21_n00481_W.jpg,east_38th_street,east_to_west,21,n00481,W,0.73106
east_38th_street/east_to_west/22_n00480_W.jpg,east_38th_street,east_to_west,22,n00480,W,0.53121
east_38th_street/east_to_west/23_n00479_W.jpg,east_38th_street,east_to_west,23,n00479,W,0.24509
east_38th_street/east_to_west/24_n00478_W.jpg,east_38th_street,east_to_west,24,n00478,W,0.20181
east_38th_street/east_to_west/25_n00477_W.jpg,east_38th_street,east_to_west,25,n00477,W,0.46879
east_38th_street/east_to_west/26_n00476_W.jpg,east_38th_street,east_to_west,26,n00476,W,0.16452
east_38th_street/east_to_west/27_n00475_W.jpg,east_38th_street,east_to_west,27,n00475,W,0.37754
east_38th_street/east_to_west/28_n00474_W.jpg,east_38th_street,east_to_west,28,n00474,W,0.20181
east_38th_street/east_to_west/29_n00473_W.jpg,east_38th_street,east_to_west,29,n00473,W,0.73106
east_38th_street/east_to_west/30_n00472_W.jpg,east_38th_street,east_to_west,30,n00472,W,0.83548
east_38th_street/east_to_west/31_n00471_W.jpg,east_38th_street,east_to_west,31,n00471,W,0.5
east_38th_street/east_to_west/32_n00470_W.jpg,east_38th_street,east_to_west,32,n00470,W,0.67918
east_38th_street/east_to_west/33_n00469_W.jpg,east_38th_street,east_to_west,33,n00469,W,0.40733
east_38th_street/east_to_west/34_n00468_W.jpg,east_38th_street,east_to_west,34,n00468,W,0.24509
east_38th_street/east_to_west/35_n00467_W.jpg,east_38th_street,east_to_west,35,n00467,W,0.5
east_38th_street/east_to_west/36_n00466_W.jpg,east_38th_street,east_to_west,36,n00466,W,0.56218
east_38th_street/east_to_west/37_n00465_W.jpg,east_38th_street,east_to_west,37,n00465,W,0.26894
east_38th_street/east_to_west/38_n00464_W.jpg,east_38th_street,east_to_west,38,n00464,W,0.14805
east_38th_street/east_to_west/39_n00463_W.jpg,east_38th_street,east_to_west,39,n00463,W,0.20181
east_38th_street/east_to_west/40_n00462_W.jpg,east_38th_street,east_to_west,40,n00462,W,0.13296
east_38th_street/east_to_west/41_n00461_W.jpg,east_38th_street,east_to_west,41,n00461,W,0.24509
east_38th_street/east_to_west/42_n00460_W.jpg,east_38th_street,east_to_west,42,n00460,W,0.2227
east_38th_street/east_to_west/43_n00459_W.jpg,east_38th_street,east_to_west,43,n00459,W,0.20181
east_38th_street/east_to_west/44_n00458_W.jpg,east_38th_street,east_to_west,44,n00458,W,0.67918
east_38th_street/east_to_west/45_n00457_W.jpg,east_38th_street,east_to_west,45,n00457,W,0.89331
east_38th_street/east_to_west/46_n00456_W.jpg,east_38th_street,east_to_west,46,n00456,W,0.70579
east_38th_street/east_to_west/47_n00455_W.jpg,east_38th_street,east_to_west,47,n00455,W,0.8808
east_38th_street/west_to_east/01_n00455_E.jpg,east_38th_street,west_to_east,1,n00455,E,0.65135
east_38th_street/west_to_east/02_n00456_E.jpg,east_38th_street,west_to_east,2,n00456,E,0.86704
east_38th_street/west_to_east/03_n00457_E.jpg,east_38th_street,west_to_east,3,n00457,E,0.53121
east_38th_street/west_to_east/04_n00458_E.jpg,east_38th_street,west_to_east,4,n00458,E,0.34865
east_38th_street/west_to_east/05_n00459_E.jpg,east_38th_street,west_to_east,5,n00459,E,0.32082
east_38th_street/west_to_east/06_n00460_E.jpg,east_38th_street,west_to_east,6,n00460,E,0.20181
east_38th_street/west_to_east/07_n00461_E.jpg,east_38th_street,west_to_east,7,n00461,E,0.1192
east_38th_street/west_to_east/08_n00462_E.jpg,east_38th_street,west_to_east,8,n00462,E,0.16452
east_38th_street/west_to_east/09_n00463_E.jpg,east_38th_street,west_to_east,9,n00463,E,0.14805
east_38th_street/west_to_east/10_n00464_E.jpg,east_38th_street,west_to_east,10,n00464,E,0.34865
east_38th_street/west_to_east/11_n00465_E.jpg,east_38th_street,west_to_east,11,n00465,E,0.24509
east_38th_street/west_to_east/12_n00466_E.jpg,east_38th_street,west_to_east,12,n00466,E,0.56218
east_38th_street/west_to_east/13_n00467_E.jpg,east_38th_street,west_to_east,13,n00467,E,0.70579
east_38th_street/west_to_east/14_n00468_E.jpg,east_38th_street,west_to_east,14,n00468,E,0.29421
east_38th_street/west_to_east/15_n00469_E.jpg,east_38th_street,west_to_east,15,n00469,E,0.75491
east_38th_street/west_to_east/16_n00470_E.jpg,east_38th_street,west_to_east,16,n00470,E,0.75491
east_38th_street/west_to_east/17_n00471_E.jpg,east_38th_street,west_to_east,17,n00471,E,0.56218
east_38th_street/west_to_east/18_n00472_E.jpg,east_38th_street,west_to_east,18,n00472,E,0.86704
east_38th_street/west_to_east/19_n00473_E.jpg,east_38th_street,west_to_east,19,n00473,E,0.75491
east_38th_street/west_to_east/20_n00474_E.jpg,east_38th_street,west_to_east,20,n00474,E,0.34865
east_38th_street/west_to_east/21_n00475_E.jpg,east_38th_street,west_to_east,21,n00475,E,0.24509
east_38th_street/west_to_east/22_n00476_E.jpg,east_38th_street,west_to_east,22,n00476,E,0.32082
east_38th_street/west_to_east/23_n00477_E.jpg,east_38th_street,west_to_east,23,n00477,E,0.26894
east_38th_street/west_to_east/24_n00478_E.jpg,east_38th_street,west_to_east,24,n00478,E,0.26894
east_38th_street/west_to_east/25_n00479_E.jpg,east_38th_street,west_to_east,25,n00479,E,0.73106
east_38th_street/west_to_east/26_n00480_E.jpg,east_38th_street,west_to_east,26,n00480,E,0.53121
east_38th_street/west_to_east/27_n00481_E.jpg,east_38th_street,west_to_east,27,n00481,E,0.70579
east_38th_street/west_to_east/28_n00482_E.jpg,east_38th_street,west_to_east,28,n00482,E,0.81757
east_38th_street/west_to_east/29_n00483_E.jpg,east_38th_street,west_to_east,29,n00483,E,0.20181
east_38th_street/west_to_east/30_n00484_E.jpg,east_38th_street,west_to_east,30,n00484,E,0.18243
east_38th_street/west_to_east/31_n00485_E.jpg,east_38th_street,west_to_east,31,n00485,E,0.85195
east_38th_street/west_to_east/32_n00486_E.jpg,east_38th_street,west_to_east,32,n00486,E,0.59267
east_38th_street/west_to_east/33_n00487_E.jpg,east_38th_street,west_to_east,33,n00487,E,0.73106
east_38th_street/west_to_east/34_n00488_E.jpg,east_38th_street,west_to_east,34,n00488,E,0.32082
east_38th_street/west_to_east/35_n00489_E.jpg,east_38th_street,west_to_east,35,n00489,E,0.18243
east_38th_street/west_to_east/36_n00490_E.jpg,east_38th_street,west_to_east,36,n00490,E,0.53121
east_38th_street/west_to_east/37_n00491_E.jpg,east_38th_street,west_to_east,37,n00491,E,0.26894
east_38th_street/west_to_east/38_n00492_E.jpg,east_38th_street,west_to_east,38,n00492,E,0.62246
east_38th_street/west_to_east/39_n00493_E.jpg,east_38th_street,west_to_east,39,n00493,E,0.26894
east_38th_street/west_to_east/40_n00494_E.jpg,east_38th_street,west_to_east,40,n00494,E,0.18243
east_38th_street/west_to_east/41_n00495_E.jpg,east_38th_street,west_to_east,41,n00495,E,0.1192
east_38th_street/west_to_east/42_n00496_E.jpg,east_38th_street,west_to_east,42,n00496,E,0.16452
east_38th_street/west_to_east/43_n00497_E.jpg,east_38th_street,west_to_east,43,n00497,E,0.24509
east_38th_street/west_to_east/44_n00498_E.jpg,east_38th_street,west_to_east,44,n00498,E,0.32082
east_38th_street/west_to_east/45_n00499_E.jpg,east_38th_street,west_to_east,45,n00499,E,0.26894
east_38th_street/west_to_east/46_n00500_E.jpg,east_38th_street,west_to_east,46,n00500,E,0.46879
east_38th_street/west_to_east/47_n00501_E.jpg,east_38th_street,west_to_east,47,n00501,E,0.67918
east_39th_street/east_to_west/01_n00548_W.jpg,east_39th_street,east_to_west,1,n00548,W,0.7773
east_39th_street/east_to_west/02_n00547_W.jpg,east_39th_street,east_to_west,2,n00547,W,0.75491
east_39th_street/east_to_west/03_n00546_W.jpg,east_39th_street,east_to_west,3,n00546,W,0.79819
east_39th_street/east_to_west/04_n00545_W.jpg,east_39th_street,east_to_west,4,n00545,W,0.53121
east_39th_street/east_to_west/05_n00544_W.jpg,east_39th_street,east_to_west,5,n00544,W,0.67918
east_39th_street/east_to_west/06_n00543_W.jpg,east_39th_street,east_to_west,6,n00543,W,0.65135
east_39th_street/east_to_west/07_n00542_W.jpg,east_39th_street,east_to_west,7,n00542,W,0.34865
east_39th_street/east_to_west/08_n00541_W.jpg,east_39th_street,east_to_west,8,n00541,W,0.75491
east_39th_street/east_to_west/09_n00540_W.jpg,east_39th_street,east_to_west,9,n00540,W,0.7773
east_39th_street/east_to_west/10_n00539_W.jpg,east_39th_street,east_to_west,10,n00539,W,0.73106
east_39th_street/east_to_west/11_n00538_W.jpg,east_39th_street,east_to_west,11,n00538,W,0.75491
east_39th_street/east_to_west/12_n00537_W.jpg,east_39th_street,east_to_west,12,n00537,W,0.32082
east_39th_street/east_to_west/13_n00536_W.jpg,east_39th_street,east_to_west,13,n00536,W,0.37754
east_39th_street/east_to_west/14_n00535_W.jpg,east_39th_street,east_to_west,14,n00535,W,0.65135
east_39th_street/east_to_west/15_n00534_W.jpg,east_39th_street,east_to_west,15,n00534,W,0.1192
east_39th_street/east_to_west/16_n00533_W.jpg,east_39th_street,east_to_west,16,n00533,W,0.2227
east_39th_street/east_to_west/17_n00532_W.jpg,east_39th_street,east_to_west,17,n00532,W,0.40733
east_39th_street/east_to_west/18_n00531_W.jpg,east_39th_street,east_to_west,18,n00531,W,0.20181
east_39th_street/east_to_west/19_n00530_W.jpg,east_39th_street,east_to_west,19,n00530,W,0.24509
east_39th_street/east_to_west/20_n00529_W.jpg,east_39th_street,east_to_west,20,n00529,W,0.32082
east_39th_street/east_to_west/21_n00528_W.jpg,east_39th_street,east_to_west,21,n00528,W,0.2227
east_39th_street/east_to_west/22_n00527_W.jpg,east_39th_street,east_to_west,22,n00527,W,0.18243
east_39th_street/east_to_west/23_n00526_W.jpg,east_39th_street,east_to_west,23,n00526,W,0.24509
east_39th_street/east_to_west/24_n00525_W.jpg,east_39th_street,east_to_west,24,n00525,W,0.26894
east_39th_street/east_to_west/25_n00524_W.jpg,east_39th_street,east_to_west,25,n00524,W,0.2227
east_39th_street/east_to_west/26_n00523_W.jpg,east_39th_street,east_to_west,26,n00523,W,0.32082
east_39th_street/east_to_west/27_n00522_W.jpg,east_39th_street,east_to_west,27,n00522,W,0.32082
east_39th_street/east_to_west/28_n00521_W.jpg,east_39th_street,east_to_west,28,n00521,W,0.5
east_39th_street/east_to_west/29_n00520_W.jpg,east_39th_street,east_to_west,29,n00520,W,0.18243
east_39th_street/east_to_west/30_n00519_W.jpg,east_39th_street,east_to_west,30,n00519,W,0.1192
east_39th_street/east_to_west/31_n00518_W.jpg,east_39th_street,east_to_west,31,n00518,W,0.16452
east_39th_street/east_to_west/32_n00517_W.jpg,east_39th_street,east_to_west,32,n00517,W,0.43782
east_39th_street/east_to_west/33_n00516_W.jpg,east_39th_street,east_to_west,33,n00516,W,0.18243
east_39th_street/east_to_west/34_n00515_W.jpg,east_39th_street,east_to_west,34,n00515,W,0.2227
east_39th_street/east_to_west/35_n00514_W.jpg,east_39th_street,east_to_west,35,n00514,W,0.16452
east_39th_street/east_to_west/36_n00513_W.jpg,east_39th_street,east_to_west,36,n00513,W,0.34865
east_39th_street/east_to_west/37_n00512_W.jpg,east_39th_street,east_to_west,37,n00512,W,0.16452
east_39th_street/east_to_west/38_n00511_W.jpg,east_39th_street,east_to_west,38,n00511,W,0.14805
east_39th_street/east_to_west/39_n00510_W.jpg,east_39th_street,east_to_west,39,n00510,W,0.13296
east_39th_street/east_to_west/40_n00509_W.jpg,east_39th_street,east_to_west,40,n00509,W,0.24509
east_39th_street/east_to_west/41_n00508_W.jpg,east_39th_street,east_to_west,41,n00508,W,0.10669
east_39th_street/east_to_west/42_n00507_W.jpg,east_39th_street,east_to_west,42,n00507,W,0.10669
east_39th_street/east_to_west/43_n00506_W.jpg,east_39th_street,east_to_west,43,n00506,W,0.14805
east_39th_street/east_to_west/44_n00505_W.jpg,east_39th_street,east_to_west,44,n00505,W,0.32082
east_39th_street/east_to_west/45_n00504_W.jpg,east_39th_street,east_to_west,45,n00504,W,0.83548
east_39th_street/east_to_west/46_n00503_W.jpg,east_39th_street,east_to_west,46,n00503,W,0.9149
east_39th_street/east_to_west/47_n00502_W.jpg,east_39th_street,east_to_west,47,n00502,W,0.73106
east_39th_street/west_to_east/01_n00502_E.jpg,east_39th_street,west_to_east,1,n00502,E,0.65135
east_39th_street/west_to_east/02_n00503_E.jpg,east_39th_street,west_to_east,2,n00503,E,0.8808
east_39th_street/west_to_east/03_n00504_E.jpg,east_39th_street,west_to_east,3,n00504,E,0.59267
east_39th_street/west_to_east/04_n00505_E.jpg,east_39th_street,west_to_east,4,n00505,E,0.16452
east_39th_street/west_to_east/05_n00506_E.jpg,east_39th_street,west_to_east,5,n00506,E,0.20181
east_39th_street/west_to_east/06_n00507_E.jpg,east_39th_street,west_to_east,6,n00507,E,0.32082
east_39th_street/west_to_east/07_n00508_E.jpg,east_39th_street,west_to_east,7,n00508,E,0.14805
east_39th_street/west_to_east/08_n00509_E.jpg,east_39th_street,west_to_east,8,n00509,E,0.18243
