file,street,walk,seq,node_id,cardinal,side,resting_affordance,resting_affordance_ev,resting_affordance_argmax,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7
east_37th_street/east_to_west/023_n00432_W_L.jpg,east_37th_street,east_to_west,23,n00432,W,L,3,2.631694482639432,1,0.3372,0.1982,0.2143,0.0951,0.0776,0.0559,0.0216
east_37th_street/east_to_west/023_n00432_W_R.jpg,east_37th_street,east_to_west,23,n00432,W,R,3,2.518823239952326,1,0.3761,0.2143,0.1669,0.0966,0.0707,0.0542,0.0212
east_37th_street/east_to_west/024_n00431_W_L.jpg,east_37th_street,east_to_west,24,n00431,W,L,3,3.4895715415477753,3,0.1184,0.128,0.2841,0.2111,0.1474,0.0952,0.0158
east_37th_street/east_to_west/024_n00431_W_R.jpg,east_37th_street,east_to_west,24,n00431,W,R,3,2.6655619498342276,1,0.3196,0.2064,0.2064,0.1158,0.0783,0.0555,0.018
east_37th_street/east_to_west/025_n00430_W_L.jpg,east_37th_street,east_to_west,25,n00430,W,L,2,1.933218851685524,1,0.5203,0.2238,0.1538,0.0441,0.0303,0.0181,0.0097
east_37th_street/east_to_west/025_n00430_W_R.jpg,east_37th_street,east_to_west,25,n00430,W,R,2,2.391995770856738,1,0.3597,0.2287,0.2287,0.0841,0.0495,0.0404,0.009
east_37th_street/east_to_west/026_n00429_W_L.jpg,east_37th_street,east_to_west,26,n00429,W,L,3,2.588596665300429,3,0.2875,0.1915,0.3108,0.1108,0.0622,0.0289,0.0083
east_37th_street/east_to_west/026_n00429_W_R.jpg,east_37th_street,east_to_west,26,n00429,W,R,3,3.0028629871085286,3,0.2017,0.1808,0.2844,0.1646,0.0938,0.0645,0.0104
east_37th_street/east_to_west/027_n00428_W_L.jpg,east_37th_street,east_to_west,27,n00428,W,L,2,2.1248602783307433,1,0.4745,0.2009,0.1746,0.0694,0.0455,0.0259,0.0091
east_37th_street/east_to_west/027_n00428_W_R.jpg,east_37th_street,east_to_west,27,n00428,W,R,4,3.9976611314341426,5,0.0357,0.0804,0.2401,0.2596,0.272,0.1032,0.009
east_37th_street/east_to_west/028_n00427_W_L.jpg,east_37th_street,east_to_west,28,n00427,W,L,3,3.4325979072600603,3,0.1119,0.1459,0.2903,0.2058,0.153,0.0819,0.0113
east_37th_street/east_to_west/028_n00427_W_R.jpg,east_37th_street,east_to_west,28,n00427,W,R,4,3.808561809360981,3,0.051,0.0952,0.2933,0.2357,0.2146,0.0998,0.0104
east_37th_street/east_to_west/029_n00426_W_L.jpg,east_37th_street,east_to_west,29,n00426,W,L,4,3.625154120847583,3,0.0898,0.1135,0.2899,0.2188,0.1731,0.1066,0.0084
east_37th_street/east_to_west/029_n00426_W_R.jpg,east_37th_street,east_to_west,29,n00426,W,R,3,3.119785969145596,3,0.1704,0.1731,0.2991,0.1678,0.1153,0.0617,0.0125
east_37th_street/east_to_west/030_n00425_W_L.jpg,east_37th_street,east_to_west,30,n00425,W,L,3,3.2765522683039308,3,0.1486,0.1486,0.2691,0.2338,0.1194,0.0724,0.0081
east_37th_street/east_to_west/030_n00425_W_R.jpg,east_37th_street,east_to_west,30,n00425,W,R,3,2.8504049070179462,3,0.2296,0.2156,0.2684,0.1329,0.0806,0.0608,0.0122
east_37th_street/east_to_west/031_n00424_W_L.jpg,east_37th_street,east_to_west,31,n00424,W,L,2,2.1708509661257267,1,0.4787,0.1934,0.1707,0.0599,0.0474,0.0331,0.0169
east_37th_street/east_to_west/031_n00424_W_R.jpg,east_37th_street,east_to_west,31,n00424,W,R,3,2.973666273057461,3,0.2286,0.1895,0.2591,0.1323,0.1015,0.0708,0.0182
east_37th_street/east_to_west/032_n00423_W_L.jpg,east_37th_street,east_to_west,32,n00423,W,L,4,3.674326440319419,3,0.0847,0.1038,0.2865,0.2231,0.1938,0.096,0.0122
east_37th_street/east_to_west/032_n00423_W_R.jpg,east_37th_street,east_to_west,32,n00423,W,R,3,3.4227332323789597,3,0.1141,0.1355,0.2959,0.2199,0.1465,0.0796,0.0087
east_37th_street/east_to_west/033_n00422_W_L.jpg,east_37th_street,east_to_west,33,n00422,W,L,3,3.2980484860017896,3,0.1396,0.1375,0.3247,0.1765,0.1418,0.0649,0.0149
east_37th_street/east_to_west/033_n00422_W_R.jpg,east_37th_street,east_to_west,33,n00422,W,R,3,3.204027734696865,3,0.1536,0.1635,0.296,0.1852,0.1253,0.0671,0.0094
east_37th_street/east_to_west/034_n00421_W_L.jpg,east_37th_street,east_to_west,34,n00421,W,L,4,3.815443233586848,3,0.055,0.0951,0.2668,0.2586,0.2212,0.0936,0.0097
east_37th_street/east_to_west/034_n00421_W_R.jpg,east_37th_street,east_to_west,34,n00421,W,R,3,3.4537510657683015,3,0.0879,0.13,0.3216,0.2428,0.1427,0.0685,0.0065
east_37th_street/east_to_west/035_n00420_W_L.jpg,east_37th_street,east_to_west,35,n00420,W,L,3,2.741765691898763,3,0.2699,0.1637,0.3155,0.1198,0.081,0.0371,0.013
east_37th_street/east_to_west/035_n00420_W_R.jpg,east_37th_street,east_to_west,35,n00420,W,R,4,3.7615589322522283,3,0.062,0.1023,0.2653,0.2572,0.2165,0.0889,0.0078
east_37th_street/east_to_west/036_n00419_W_L.jpg,east_37th_street,east_to_west,36,n00419,W,L,3,2.555626636836678,3,0.294,0.1928,0.3129,0.1065,0.0588,0.0278,0.0072
east_37th_street/east_to_west/036_n00419_W_R.jpg,east_37th_street,east_to_west,36,n00419,W,R,4,3.687629692722112,3,0.0664,0.1095,0.2753,0.2627,0.1983,0.0801,0.0076
east_37th_street/east_to_west/037_n00418_W_L.jpg,east_37th_street,east_to_west,37,n00418,W,L,3,2.6954497704282403,1,0.2769,0.209,0.2601,0.1191,0.0781,0.0445,0.0124
east_37th_street/east_to_west/037_n00418_W_R.jpg,east_37th_street,east_to_west,37,n00418,W,R,4,3.5293727284297347,3,0.0875,0.1253,0.3005,0.2415,0.1559,0.0809,0.0084
east_37th_street/east_to_west/038_n00417_W_L.jpg,east_37th_street,east_to_west,38,n00417,W,L,2,2.4805509634315968,1,0.3285,0.2056,0.2723,0.0956,0.0545,0.0357,0.0078
east_37th_street/east_to_west/038_n00417_W_R.jpg,east_37th_street,east_to_west,38,n00417,W,R,3,2.744112089276314,3,0.2342,0.2066,0.3151,0.1273,0.0671,0.0413,0.0084
east_37th_street/east_to_west/039_n00416_W_L.jpg,east_37th_street,east_to_west,39,n00416,W,L,3,3.1489547472447157,3,0.1885,0.169,0.2659,0.169,0.1108,0.0824,0.0143
east_37th_street/east_to_west/039_n00416_W_R.jpg,east_37th_street,east_to_west,39,n00416,W,R,3,3.029605284333229,3,0.2191,0.1874,0.2642,0.1308,0.0928,0.0845,0.0214
east_37th_street/east_to_west/040_n00415_W_L.jpg,east_37th_street,east_to_west,40,n00415,W,L,3,2.9835946280509233,3,0.2302,0.1909,0.2489,0.1353,0.1022,0.0747,0.0178
east_37th_street/east_to_west/040_n00415_W_R.jpg,east_37th_street,east_to_west,40,n00415,W,R,3,3.3989810943603516,3,0.1113,0.1386,0.3172,0.208,0.1322,0.0827,0.0099
east_37th_street/east_to_west/041_n00414_W_L.jpg,east_37th_street,east_to_west,41,n00414,W,L,2,2.461638141423464,1,0.3883,0.1952,0.2014,0.0827,0.0685,0.0416,0.0223
east_37th_street/east_to_west/041_n00414_W_R.jpg,east_37th_street,east_to_west,41,n00414,W,R,3,3.05604853015393,3,0.1746,0.1666,0.3314,0.159,0.1011,0.0585,0.0088
east_37th_street/east_to_west/042_n00413_W_L.jpg,east_37th_street,east_to_west,42,n00413,W,L,3,3.0093037197366357,3,0.2102,0.1855,0.2575,0.1637,0.1108,0.0593,0.013
east_37th_street/east_to_west/042_n00413_W_R.jpg,east_37th_street,east_to_west,42,n00413,W,R,3,3.3046946451067924,3,0.1346,0.1624,0.2849,0.1989,0.1325,0.0743,0.0123
east_37th_street/east_to_west/043_n00412_W_L.jpg,east_37th_street,east_to_west,43,n00412,W,L,3,2.846130975522101,3,0.2424,0.183,0.279,0.1493,0.0851,0.0508,0.0105
east_37th_street/east_to_west/043_n00412_W_R.jpg,east_37th_street,east_to_west,43,n00412,W,R,3,2.863035134971142,1,0.2804,0.1782,0.2474,0.1048,0.1,0.0597,0.0296
east_37th_street/east_to_west/044_n00411_W_L.jpg,east_37th_street,east_to_west,44,n00411,W,L,3,2.55189770180732,1,0.322,0.2248,0.2283,0.1013,0.0654,0.0443,0.0139
east_37th_street/east_to_west/044_n00411_W_R.jpg,east_37th_street,east_to_west,44,n00411,W,R,4,3.840227168984711,3,0.0597,0.0984,0.2551,0.2512,0.2115,0.1132,0.011
east_37th_street/east_to_west/045_n00410_W_L.jpg,east_37th_street,east_to_west,45,n00410,W,L,2,2.3832332296296954,1,0.3479,0.2354,0.2506,0.0718,0.0501,0.0339,0.0102
east_37th_street/east_to_west/045_n00410_W_R.jpg,east_37th_street,east_to_west,45,n00410,W,R,2,2.171163182705641,1,0.4875,0.2097,0.1375,0.0547,0.049,0.0433,0.0183
east_37th_street/east_to_west/046_n00409_W_L.jpg,east_37th_street,east_to_west,46,n00409,W,L,3,2.6605730252340436,1,0.2949,0.1874,0.2813,0.1068,0.07,0.0474,0.0122
east_37th_street/east_to_west/046_n00409_W_R.jpg,east_37th_street,east_to_west,46,n00409,W,R,2,2.119153502397239,1,0.4564,0.2481,0.1529,0.0589,0.0411,0.0311,0.0114
east_37th_street/east_to_west/047_n00408_W_L.jpg,east_37th_street,east_to_west,47,n00408,W,L,3,3.2125541046261787,3,0.173,0.1575,0.2765,0.1757,0.1266,0.0756,0.0151
east_37th_street/east_to_west/047_n00408_W_R.jpg,east_37th_street,east_to_west,47,n00408,W,R,3,3.1160715967416763,3,0.1889,0.1747,0.2582,0.1831,0.1128,0.0695,0.0129
east_37th_street/west_to_east/001_n00408_E_L.jpg,east_37th_street,west_to_east,1,n00408,E,L,2,2.166673017665744,1,0.4721,0.2162,0.1509,0.0619,0.0467,0.037,0.0152
east_37th_street/west_to_east/001_n00408_E_R.jpg,east_37th_street,west_to_east,1,n00408,E,R,3,3.2417443562299013,3,0.138,0.1446,0.3362,0.1828,0.1256,0.0632,0.0097
east_37th_street/west_to_east/002_n00409_E_L.jpg,east_37th_street,west_to_east,2,n00409,E,L,2,2.245857114903629,1,0.4403,0.2146,0.1671,0.0777,0.0494,0.0385,0.0123
east_37th_street/west_to_east/002_n00409_E_R.jpg,east_37th_street,west_to_east,2,n00409,E,R,3,3.0542117320001125,3,0.1954,0.1865,0.2756,0.1546,0.103,0.0686,0.0163
east_37th_street/west_to_east/003_n00410_E_L.jpg,east_37th_street,west_to_east,3,n00410,E,L,4,4.411724401637912,5,0.0207,0.0496,0.1504,0.2519,0.3443,0.1704,0.0127
east_37th_street/west_to_east/003_n00410_E_R.jpg,east_37th_street,west_to_east,3,n00410,E,R,3,2.5428805500268936,1,0.3404,0.2376,0.188,0.0945,0.0714,0.0483,0.0198
east_37th_street/west_to_east/004_n00411_E_L.jpg,east_37th_street,west_to_east,4,n00411,E,L,5,4.562988288700581,5,0.017,0.04,0.1376,0.2165,0.3626,0.2098,0.0164
east_37th_street/west_to_east/004_n00411_E_R.jpg,east_37th_street,west_to_east,4,n00411,E,R,3,3.483133375644684,3,0.0982,0.1342,0.293,0.2247,0.1696,0.0718,0.0086
east_37th_street/west_to_east/005_n00412_E_L.jpg,east_37th_street,west_to_east,5,n00412,E,L,3,2.8125749453902245,3,0.2512,0.1926,0.2759,0.1303,0.0855,0.051,0.0133
east_37th_street/west_to_east/005_n00412_E_R.jpg,east_37th_street,west_to_east,5,n00412,E,R,3,3.0358530869707465,3,0.1849,0.1878,0.2908,0.1631,0.1021,0.0591,0.0122
east_37th_street/west_to_east/006_n00413_E_L.jpg,east_37th_street,west_to_east,6,n00413,E,L,3,3.2980720810592175,3,0.1031,0.1431,0.3713,0.1896,0.1283,0.0569,0.0076
east_37th_street/west_to_east/006_n00413_E_R.jpg,east_37th_street,west_to_east,6,n00413,E,R,3,3.16168811917305,3,0.1589,0.1665,0.311,0.1745,0.1109,0.0632,0.015
east_37th_street/west_to_east/007_n00414_E_L.jpg,east_37th_street,west_to_east,7,n00414,E,L,3,2.7760971784591675,1,0.2702,0.2008,0.2499,0.1257,0.0811,0.0594,0.0128
east_37th_street/west_to_east/007_n00414_E_R.jpg,east_37th_street,west_to_east,7,n00414,E,R,3,2.6514936899766326,1,0.284,0.2144,0.2627,0.1147,0.0664,0.0449,0.0129
east_37th_street/west_to_east/008_n00415_E_L.jpg,east_37th_street,west_to_east,8,n00415,E,L,3,2.8937615528702736,3,0.252,0.1873,0.2641,0.1209,0.0844,0.07,0.0213
east_37th_street/west_to_east/008_n00415_E_R.jpg,east_37th_street,west_to_east,8,n00415,E,R,3,2.942741194739938,3,0.2473,0.1867,0.2512,0.1244,0.0939,0.0743,0.0223
east_37th_street/west_to_east/009_n00416_E_L.jpg,east_37th_street,west_to_east,9,n00416,E,L,3,3.180367274209857,3,0.1675,0.1599,0.2987,0.1675,0.1245,0.0688,0.0131
east_37th_street/west_to_east/009_n00416_E_R.jpg,east_37th_street,west_to_east,9,n00416,E,R,3,3.02610781788826,3,0.2139,0.1858,0.2621,0.147,0.0979,0.0763,0.017
east_37th_street/west_to_east/010_n00417_E_L.jpg,east_37th_street,west_to_east,10,n00417,E,L,4,3.8506317026913166,3,0.0542,0.0923,0.2588,0.2588,0.2248,0.1013,0.0097
east_37th_street/west_to_east/010_n00417_E_R.jpg,east_37th_street,west_to_east,10,n00417,E,R,3,2.9110093666240573,3,0.2255,0.1959,0.2678,0.1479,0.0911,0.0597,0.0121
east_37th_street/west_to_east/011_n00418_E_L.jpg,east_37th_street,west_to_east,11,n00418,E,L,4,3.978688891045749,4,0.0455,0.0811,0.2309,0.27,0.2458,0.1179,0.0088
east_37th_street/west_to_east/011_n00418_E_R.jpg,east_37th_street,west_to_east,11,n00418,E,R,3,2.6099560875445604,1,0.3197,0.2032,0.249,0.0902,0.0725,0.044,0.0214
east_37th_street/west_to_east/012_n00419_E_L.jpg,east_37th_street,west_to_east,12,n00419,E,L,4,4.129147383384407,5,0.0369,0.0701,0.206,0.2645,0.2687,0.1438,0.0099
east_37th_street/west_to_east/012_n00419_E_R.jpg,east_37th_street,west_to_east,12,n00419,E,R,3,3.103824932128191,3,0.1823,0.1634,0.32,0.1398,0.1089,0.0681,0.0175
east_37th_street/west_to_east/013_n00420_E_L.jpg,east_37th_street,west_to_east,13,n00420,E,L,4,3.5991437919437885,3,0.0861,0.1159,0.2959,0.2305,0.166,0.0976,0.008
east_37th_street/west_to_east/013_n00420_E_R.jpg,east_37th_street,west_to_east,13,n00420,E,R,4,3.752915224991739,3,0.0622,0.1026,0.2878,0.2277,0.2172,0.092,0.0105
east_37th_street/west_to_east/014_n00421_E_L.jpg,east_37th_street,west_to_east,14,n00421,E,L,3,3.326971661299467,3,0.129,0.1439,0.3047,0.2062,0.1352,0.0713,0.0096
east_37th_street/west_to_east/014_n00421_E_R.jpg,east_37th_street,west_to_east,14,n00421,E,R,3,3.005647260695696,3,0.1926,0.1781,0.3127,0.1477,0.0999,0.0543,0.0146
east_37th_street/west_to_east/015_n00422_E_L.jpg,east_37th_street,west_to_east,15,n00422,E,L,4,3.648455301299691,3,0.0768,0.11,0.299,0.2365,0.1677,0.1001,0.0099
east_37th_street/west_to_east/015_n00422_E_R.jpg,east_37th_street,west_to_east,15,n00422,E,R,3,3.3395066908560693,3,0.1118,0.137,0.3286,0.2122,0.1505,0.0528,0.0071
east_37th_street/west_to_east/016_n00423_E_L.jpg,east_37th_street,west_to_east,16,n00423,E,L,3,2.7670546267181635,1,0.2728,0.2124,0.2333,0.1269,0.0819,0.0563,0.0164
east_37th_street/west_to_east/016_n00423_E_R.jpg,east_37th_street,west_to_east,16,n00423,E,R,3,2.6590672517195344,1,0.2953,0.2161,0.23,0.1231,0.077,0.0453,0.0132
east_37th_street/west_to_east/017_n00424_E_L.jpg,east_37th_street,west_to_east,17,n00424,E,L,3,3.2371624521911144,3,0.1528,0.1652,0.2766,0.1992,0.1208,0.0745,0.0109
east_37th_street/west_to_east/017_n00424_E_R.jpg,east_37th_street,west_to_east,17,n00424,E,R,3,2.936312908306718,3,0.2399,0.1868,0.2475,0.1455,0.0969,0.0698,0.0135
east_37th_street/west_to_east/018_n00425_E_L.jpg,east_37th_street,west_to_east,18,n00425,E,L,3,3.1553522888571024,3,0.1629,0.1629,0.3043,0.1817,0.1137,0.0628,0.0116
east_37th_street/west_to_east/018_n00425_E_R.jpg,east_37th_street,west_to_east,18,n00425,E,R,3,2.972199691925198,3,0.1662,0.1825,0.3518,0.1662,0.0849,0.0427,0.0058
east_37th_street/west_to_east/019_n00426_E_L.jpg,east_37th_street,west_to_east,19,n00426,E,L,4,3.835690033622086,3,0.0545,0.0884,0.2767,0.2559,0.2088,0.1034,0.0123
east_37th_street/west_to_east/019_n00426_E_R.jpg,east_37th_street,west_to_east,19,n00426,E,R,4,4.266728423535824,5,0.0209,0.0569,0.1987,0.2633,0.2892,0.1597,0.0112
east_37th_street/west_to_east/020_n00427_E_L.jpg,east_37th_street,west_to_east,20,n00427,E,L,4,3.9749898221343756,4,0.0355,0.0729,0.2245,0.3215,0.2465,0.0921,0.007
east_37th_street/west_to_east/020_n00427_E_R.jpg,east_37th_street,west_to_east,20,n00427,E,R,3,3.17439404129982,3,0.1784,0.165,0.2679,0.1813,0.1189,0.0767,0.0118
east_37th_street/west_to_east/021_n00428_E_L.jpg,east_37th_street,west_to_east,21,n00428,E,L,3,3.408092866651714,3,0.1183,0.1495,0.275,0.228,0.132,0.0865,0.0107
east_37th_street/west_to_east/021_n00428_E_R.jpg,east_37th_street,west_to_east,21,n00428,E,R,4,4.1076311226934195,4,0.0385,0.0753,0.2178,0.2628,0.2319,0.1619,0.0119
east_37th_street/west_to_east/022_n00429_E_L.jpg,east_37th_street,west_to_east,22,n00429,E,L,2,2.396589388139546,1,0.3613,0.2261,0.2261,0.0872,0.0497,0.0393,0.0103
east_37th_street/west_to_east/022_n00429_E_R.jpg,east_37th_street,west_to_east,22,n00429,E,R,2,2.3932343432679772,1,0.3626,0.2305,0.2199,0.0848,0.0539,0.037,0.0113
east_37th_street/west_to_east/023_n00430_E_L.jpg,east_37th_street,west_to_east,23,n00430,E,L,3,2.8433825382962823,3,0.244,0.212,0.2479,0.1369,0.0857,0.0589,0.0147
east_37th_street/west_to_east/023_n00430_E_R.jpg,east_37th_street,west_to_east,23,n00430,E,R,2,2.228075312450528,1,0.3968,0.2444,0.2157,0.0658,0.0405,0.0279,0.0089
east_37th_street/west_to_east/024_n00431_E_L.jpg,east_37th_street,west_to_east,24,n00431,E,L,3,2.6029215715825558,1,0.3288,0.209,0.2191,0.1019,0.0734,0.0504,0.0174
east_37th_street/west_to_east/024_n00431_E_R.jpg,east_37th_street,west_to_east,24,n00431,E,R,3,3.3566114334389567,3,0.1283,0.1366,0.2937,0.2217,0.1387,0.0731,0.0078
east_37th_street/west_to_east/025_n00432_E_L.jpg,east_37th_street,west_to_east,25,n00432,E,L,3,2.970600888133049,3,0.2311,0.1916,0.2499,0.1359,0.1058,0.0662,0.0196
east_37th_street/west_to_east/025_n00432_E_R.jpg,east_37th_street,west_to_east,25,n00432,E,R,2,2.4281554659828544,1,0.3554,0.219,0.2259,0.0972,0.0571,0.0352,0.0102
east_37th_street/west_to_east/026_n00433_E_L.jpg,east_37th_street,west_to_east,26,n00433,E,L,2,2.3265741001814604,1,0.3824,0.2283,0.2079,0.0908,0.0509,0.0319,0.0078
east_37th_street/west_to_east/026_n00433_E_R.jpg,east_37th_street,west_to_east,26,n00433,E,R,3,2.6145612690597773,1,0.3002,0.2231,0.2375,0.1087,0.0713,0.0498,0.0094
east_37th_street/west_to_east/027_n00434_E_L.jpg,east_37th_street,west_to_east,27,n00434,E,L,3,3.236782733350992,3,0.1426,0.1616,0.2881,0.2141,0.1201,0.0643,0.0091
east_37th_street/west_to_east/027_n00434_E_R.jpg,east_37th_street,west_to_east,27,n00434,E,R,2,1.8767325719818473,1,0.5374,0.2311,0.138,0.0402,0.0259,0.019,0.0084
east_37th_street/west_to_east/028_n00435_E_L.jpg,east_37th_street,west_to_east,28,n00435,E,L,2,2.1064668279141188,1,0.4724,0.2451,0.1418,0.0506,0.0419,0.0307,0.0175
east_37th_street/west_to_east/028_n00435_E_R.jpg,east_37th_street,west_to_east,28,n00435,E,R,2,2.3899701293557882,1,0.4304,0.2097,0.1419,0.076,0.064,0.0556,0.0225
east_37th_street/west_to_east/029_n00436_E_L.jpg,east_37th_street,west_to_east,29,n00436,E,L,2,2.212134667672217,1,0.4382,0.2309,0.1663,0.0704,0.0469,0.0333,0.0139
east_37th_street/west_to_east/029_n00436_E_R.jpg,east_37th_street,west_to_east,29,n00436,E,R,2,2.20456706546247,1,0.4832,0.2178,0.1222,0.0551,0.0517,0.0501,0.0199
east_37th_street/west_to_east/030_n00437_E_L.jpg,east_37th_street,west_to_east,30,n00437,E,L,2,2.0875683035701513,1,0.4655,0.2492,0.1488,0.0574,0.0376,0.0307,0.0108
east_37th_street/west_to_east/030_n00437_E_R.jpg,east_37th_street,west_to_east,30,n00437,E,R,2,2.2588103767484426,1,0.4343,0.2436,0.141,0.0687,0.0503,0.0465,0.0156
east_37th_street/west_to_east/031_n00438_E_L.jpg,east_37th_street,west_to_east,31,n00438,E,L,3,3.1195344226434827,3,0.1919,0.1721,0.2665,0.1721,0.1044,0.0776,0.0155
east_37th_street/west_to_east/031_n00438_E_R.jpg,east_37th_street,west_to_east,31,n00438,E,R,4,3.7875163815915585,3,0.0995,0.1239,0.235,0.1979,0.1382,0.1859,0.0196
east_37th_street/west_to_east/032_n00439_E_L.jpg,east_37th_street,west_to_east,32,n00439,E,L,3,2.531043069437146,1,0.296,0.2132,0.2914,0.1089,0.0523,0.0298,0.0084
east_37th_street/west_to_east/032_n00439_E_R.jpg,east_37th_street,west_to_east,32,n00439,E,R,3,3.2391130588948727,3,0.2003,0.1713,0.2379,0.142,0.0976,0.1293,0.0214
east_37th_street/west_to_east/033_n00440_E_L.jpg,east_37th_street,west_to_east,33,n00440,E,L,3,3.023661432787776,3,0.179,0.1484,0.3561,0.1682,0.0929,0.0453,0.0101
east_37th_street/west_to_east/033_n00440_E_R.jpg,east_37th_street,west_to_east,33,n00440,E,R,2,2.1902250796556473,1,0.4718,0.2299,0.1331,0.0538,0.0432,0.0497,0.0186
east_37th_street/west_to_east/034_n00441_E_L.jpg,east_37th_street,west_to_east,34,n00441,E,L,3,2.6053757490590215,1,0.296,0.2166,0.2572,0.1106,0.065,0.0447,0.0098
east_37th_street/west_to_east/034_n00441_E_R.jpg,east_37th_street,west_to_east,34,n00441,E,R,2,1.9184351600706577,1,0.5702,0.2233,0.0861,0.0332,0.0332,0.0332,0.0208
east_37th_street/west_to_east/035_n00442_E_L.jpg,east_37th_street,west_to_east,35,n00442,E,L,3,2.930958293378353,3,0.2391,0.1805,0.2667,0.1341,0.0997,0.0634,0.0165
east_37th_street/west_to_east/035_n00442_E_R.jpg,east_37th_street,west_to_east,35,n00442,E,R,2,1.9781384896486998,1,0.5634,0.2009,0.101,0.0402,0.0389,0.0344,0.0212
east_37th_street/west_to_east/036_n00443_E_L.jpg,east_37th_street,west_to_east,36,n00443,E,L,3,3.1600189469754696,3,0.1497,0.1644,0.3219,0.1806,0.1148,0.0605,0.0081
east_37th_street/west_to_east/036_n00443_E_R.jpg,east_37th_street,west_to_east,36,n00443,E,R,2,2.3858563378453255,1,0.4049,0.2307,0.1714,0.0611,0.0515,0.0592,0.0211
east_37th_street/west_to_east/037_n00444_E_L.jpg,east_37th_street,west_to_east,37,n00444,E,L,3,2.7853847667574883,3,0.2517,0.16,0.3282,0.1306,0.0817,0.0368,0.0111
east_37th_street/west_to_east/037_n00444_E_R.jpg,east_37th_street,west_to_east,37,n00444,E,R,2,2.378416582942009,1,0.436,0.2092,0.1531,0.059,0.0537,0.0628,0.0262
east_37th_street/west_to_east/038_n00445_E_L.jpg,east_37th_street,west_to_east,38,n00445,E,L,3,2.925892760977149,3,0.1997,0.1847,0.3191,0.1508,0.0872,0.0489,0.0095
east_37th_street/west_to_east/038_n00445_E_R.jpg,east_37th_street,west_to_east,38,n00445,E,R,2,1.979029256850481,1,0.5326,0.2438,0.1001,0.0357,0.0325,0.034,0.0213
east_37th_street/west_to_east/039_n00446_E_L.jpg,east_37th_street,west_to_east,39,n00446,E,L,2,2.203930951654911,1,0.4351,0.2329,0.1731,0.0689,0.0424,0.0369,0.0107
east_37th_street/west_to_east/039_n00446_E_R.jpg,east_37th_street,west_to_east,39,n00446,E,R,2,1.9422257877886295,1,0.5544,0.2311,0.0934,0.0349,0.0313,0.0354,0.0196
east_37th_street/west_to_east/040_n00447_E_L.jpg,east_37th_street,west_to_east,40,n00447,E,L,3,2.7148795258253813,3,0.2601,0.1933,0.3041,0.1191,0.07,0.0438,0.0095
east_37th_street/west_to_east/040_n00447_E_R.jpg,east_37th_street,west_to_east,40,n00447,E,R,3,2.6397832110524178,1,0.3746,0.2005,0.1715,0.0704,0.0661,0.081,0.0359
east_37th_street/west_to_east/041_n00448_E_L.jpg,east_37th_street,west_to_east,41,n00448,E,L,3,2.8429013956338167,3,0.2383,0.1975,0.2742,0.1445,0.075,0.0593,0.0111
east_37th_street/west_to_east/041_n00448_E_R.jpg,east_37th_street,west_to_east,41,n00448,E,R,2,2.241855612024665,1,0.4947,0.1937,0.1251,0.0546,0.0505,0.0564,0.025
east_37th_street/west_to_east/042_n00449_E_L.jpg,east_37th_street,west_to_east,42,n00449,E,L,3,2.9005249105393887,3,0.207,0.1915,0.3108,0.1491,0.0798,0.0499,0.0119
east_37th_street/west_to_east/042_n00449_E_R.jpg,east_37th_street,west_to_east,42,n00449,E,R,3,3.1211222670972347,1,0.2388,0.1747,0.2314,0.111,0.0995,0.1146,0.0299
east_37th_street/west_to_east/043_n00450_E_L.jpg,east_37th_street,west_to_east,43,n00450,E,L,2,1.7186439521610737,1,0.6849,0.1759,0.0452,0.0149,0.0213,0.0242,0.0336
east_37th_street/west_to_east/043_n00450_E_R.jpg,east_37th_street,west_to_east,43,n00450,E,R,2,2.1195235401391983,1,0.5255,0.2157,0.1019,0.0369,0.0438,0.0431,0.0331
east_37th_street/west_to_east/044_n00451_E_L.jpg,east_37th_street,west_to_east,44,n00451,E,L,3,2.726316886022687,1,0.2906,0.2193,0.2335,0.0989,0.069,0.0648,0.0239
east_37th_street/west_to_east/044_n00451_E_R.jpg,east_37th_street,west_to_east,44,n00451,E,R,3,2.6405134852975607,1,0.3151,0.2235,0.22,0.0917,0.0681,0.0601,0.0214
east_37th_street/west_to_east/045_n00452_E_L.jpg,east_37th_street,west_to_east,45,n00452,E,L,2,1.9779798071831465,1,0.5294,0.2277,0.1181,0.0455,0.0349,0.0281,0.0162
east_37th_street/west_to_east/045_n00452_E_R.jpg,east_37th_street,west_to_east,45,n00452,E,R,2,2.175747135654092,1,0.4613,0.232,0.1474,0.0596,0.0443,0.0397,0.0158
east_37th_street/west_to_east/046_n00453_E_L.jpg,east_37th_street,west_to_east,46,n00453,E,L,2,1.940747682005167,1,0.5896,0.2169,0.0672,0.0236,0.0308,0.036,0.036
east_37th_street/west_to_east/046_n00453_E_R.jpg,east_37th_street,west_to_east,46,n00453,E,R,2,2.037987507879734,1,0.5486,0.2149,0.0999,0.0295,0.0345,0.0385,0.034
east_37th_street/west_to_east/047_n00454_E_L.jpg,east_37th_street,west_to_east,47,n00454,E,L,2,1.610411612316966,1,0.707,0.1577,0.0599,0.0174,0.0238,0.0197,0.0144
