vertical_greenery,vertical_hardscape,green_eye_level,green_softening,signage_detail,enclosure,facade_variation,walking_room,ground_floor_activity,rest_affordance,greenery_layer,dominant_edge,file,street,direction,node_id,cardinal,side,seq
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/24_n00337_W_R.jpg,east_35th_street,east_to_west,n00337,W,R,24
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/east_to_west/25_n00336_W_L.jpg,east_35th_street,east_to_west,n00336,W,L,25
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,1.0,tree_canopy,blank_wall,east_35th_street/east_to_west/25_n00336_W_R.jpg,east_35th_street,east_to_west,n00336,W,R,25
3.0,6.0,2.0,3.0,2.0,6.0,4.0,4.0,3.0,2.0,tree_canopy,blank_wall,east_35th_street/east_to_west/26_n00335_W_L.jpg,east_35th_street,east_to_west,n00335,W,L,26
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,1.0,tree_canopy,blank_wall,east_35th_street/east_to_west/26_n00335_W_R.jpg,east_35th_street,east_to_west,n00335,W,R,26
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/east_to_west/27_n00334_W_L.jpg,east_35th_street,east_to_west,n00334,W,L,27
3.0,6.0,2.0,3.0,2.0,6.0,4.0,4.0,3.0,2.0,hedge,blank_wall,east_35th_street/east_to_west/27_n00334_W_R.jpg,east_35th_street,east_to_west,n00334,W,R,27
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/east_to_west/28_n00333_W_L.jpg,east_35th_street,east_to_west,n00333,W,L,28
3.0,6.0,2.0,3.0,4.0,6.0,3.0,4.0,3.0,2.0,hedge,blank_wall,east_35th_street/east_to_west/28_n00333_W_R.jpg,east_35th_street,east_to_west,n00333,W,R,28
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/29_n00332_W_L.jpg,east_35th_street,east_to_west,n00332,W,L,29
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/east_to_west/29_n00332_W_R.jpg,east_35th_street,east_to_west,n00332,W,R,29
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/30_n00331_W_L.jpg,east_35th_street,east_to_west,n00331,W,L,30
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/east_to_west/30_n00331_W_R.jpg,east_35th_street,east_to_west,n00331,W,R,30
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/31_n00330_W_L.jpg,east_35th_street,east_to_west,n00330,W,L,31
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/31_n00330_W_R.jpg,east_35th_street,east_to_west,n00330,W,R,31
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/east_to_west/32_n00329_W_L.jpg,east_35th_street,east_to_west,n00329,W,L,32
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/32_n00329_W_R.jpg,east_35th_street,east_to_west,n00329,W,R,32
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,tree_canopy,blank_wall,east_35th_street/east_to_west/33_n00328_W_L.jpg,east_35th_street,east_to_west,n00328,W,L,33
3.0,6.0,2.0,3.0,1.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,planting,east_35th_street/east_to_west/33_n00328_W_R.jpg,east_35th_street,east_to_west,n00328,W,R,33
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,1.0,tree_canopy,blank_wall,east_35th_street/east_to_west/34_n00327_W_L.jpg,east_35th_street,east_to_west,n00327,W,L,34
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_35th_street/east_to_west/34_n00327_W_R.jpg,east_35th_street,east_to_west,n00327,W,R,34
1.0,7.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/east_to_west/35_n00326_W_L.jpg,east_35th_street,east_to_west,n00326,W,L,35
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,hedge,planting,east_35th_street/east_to_west/35_n00326_W_R.jpg,east_35th_street,east_to_west,n00326,W,R,35
3.0,6.0,2.0,3.0,3.0,6.0,3.0,4.0,3.0,2.0,hedge,blank_wall,east_35th_street/east_to_west/36_n00325_W_L.jpg,east_35th_street,east_to_west,n00325,W,L,36
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/east_to_west/36_n00325_W_R.jpg,east_35th_street,east_to_west,n00325,W,R,36
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/37_n00324_W_L.jpg,east_35th_street,east_to_west,n00324,W,L,37
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/37_n00324_W_R.jpg,east_35th_street,east_to_west,n00324,W,R,37
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/east_to_west/38_n00323_W_L.jpg,east_35th_street,east_to_west,n00323,W,L,38
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,1.0,hedge,blank_wall,east_35th_street/east_to_west/38_n00323_W_R.jpg,east_35th_street,east_to_west,n00323,W,R,38
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/39_n00322_W_L.jpg,east_35th_street,east_to_west,n00322,W,L,39
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,planting,east_35th_street/east_to_west/39_n00322_W_R.jpg,east_35th_street,east_to_west,n00322,W,R,39
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/40_n00321_W_L.jpg,east_35th_street,east_to_west,n00321,W,L,40
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,1.0,tree_canopy,blank_wall,east_35th_street/east_to_west/40_n00321_W_R.jpg,east_35th_street,east_to_west,n00321,W,R,40
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/east_to_west/41_n00320_W_L.jpg,east_35th_street,east_to_west,n00320,W,L,41
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/41_n00320_W_R.jpg,east_35th_street,east_to_west,n00320,W,R,41
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/42_n00319_W_L.jpg,east_35th_street,east_to_west,n00319,W,L,42
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/42_n00319_W_R.jpg,east_35th_street,east_to_west,n00319,W,R,42
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/43_n00318_W_L.jpg,east_35th_street,east_to_west,n00318,W,L,43
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/east_to_west/43_n00318_W_R.jpg,east_35th_street,east_to_west,n00318,W,R,43
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/44_n00317_W_L.jpg,east_35th_street,east_to_west,n00317,W,L,44
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,1.0,hedge,blank_wall,east_35th_street/east_to_west/44_n00317_W_R.jpg,east_35th_street,east_to_west,n00317,W,R,44
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/45_n00316_W_L.jpg,east_35th_street,east_to_west,n00316,W,L,45
3.0,6.0,5.0,4.0,2.0,6.0,3.0,5.0,2.0,1.0,tree_canopy,planting,east_35th_street/east_to_west/45_n00316_W_R.jpg,east_35th_street,east_to_west,n00316,W,R,45
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/46_n00315_W_L.jpg,east_35th_street,east_to_west,n00315,W,L,46
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/46_n00315_W_R.jpg,east_35th_street,east_to_west,n00315,W,R,46
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/east_to_west/47_n00314_W_L.jpg,east_35th_street,east_to_west,n00314,W,L,47
1.0,7.0,1.0,1.0,5.0,7.0,5.0,5.0,5.0,1.0,hedge,blank_wall,east_35th_street/east_to_west/47_n00314_W_R.jpg,east_35th_street,east_to_west,n00314,W,R,47
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/01_n00314_E_L.jpg,east_35th_street,west_to_east,n00314,E,L,1
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/01_n00314_E_R.jpg,east_35th_street,west_to_east,n00314,E,R,1
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,hedge,planting,east_35th_street/west_to_east/02_n00315_E_L.jpg,east_35th_street,west_to_east,n00315,E,L,2
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/02_n00315_E_R.jpg,east_35th_street,west_to_east,n00315,E,R,2
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/03_n00316_E_L.jpg,east_35th_street,west_to_east,n00316,E,L,3
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/03_n00316_E_R.jpg,east_35th_street,west_to_east,n00316,E,R,3
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/04_n00317_E_L.jpg,east_35th_street,west_to_east,n00317,E,L,4
,,,,,,,,,,none,blank_wall,east_35th_street/west_to_east/04_n00317_E_R.jpg,east_35th_street,west_to_east,n00317,E,R,4
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/05_n00318_E_L.jpg,east_35th_street,west_to_east,n00318,E,L,5
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/05_n00318_E_R.jpg,east_35th_street,west_to_east,n00318,E,R,5
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/06_n00319_E_L.jpg,east_35th_street,west_to_east,n00319,E,L,6
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/06_n00319_E_R.jpg,east_35th_street,west_to_east,n00319,E,R,6
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/07_n00320_E_L.jpg,east_35th_street,west_to_east,n00320,E,L,7
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/07_n00320_E_R.jpg,east_35th_street,west_to_east,n00320,E,R,7
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/08_n00321_E_L.jpg,east_35th_street,west_to_east,n00321,E,L,8
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/08_n00321_E_R.jpg,east_35th_street,west_to_east,n00321,E,R,8
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/09_n00322_E_L.jpg,east_35th_street,west_to_east,n00322,E,L,9
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/09_n00322_E_R.jpg,east_35th_street,west_to_east,n00322,E,R,9
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/10_n00323_E_L.jpg,east_35th_street,west_to_east,n00323,E,L,10
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/10_n00323_E_R.jpg,east_35th_street,west_to_east,n00323,E,R,10
3.0,6.0,2.0,3.0,2.0,6.0,4.0,5.0,3.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/11_n00324_E_L.jpg,east_35th_street,west_to_east,n00324,E,L,11
3.0,6.0,2.0,3.0,3.0,6.0,3.0,4.0,3.0,2.0,hedge,blank_wall,east_35th_street/west_to_east/11_n00324_E_R.jpg,east_35th_street,west_to_east,n00324,E,R,11
3.0,6.0,2.0,3.0,2.0,6.0,4.0,4.0,3.0,2.0,hedge,blank_wall,east_35th_street/west_to_east/12_n00325_E_L.jpg,east_35th_street,west_to_east,n00325,E,L,12
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/12_n00325_E_R.jpg,east_35th_street,west_to_east,n00325,E,R,12
3.0,6.0,2.0,3.0,1.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,planting,east_35th_street/west_to_east/13_n00326_E_L.jpg,east_35th_street,west_to_east,n00326,E,L,13
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/13_n00326_E_R.jpg,east_35th_street,west_to_east,n00326,E,R,13
3.0,6.0,2.0,3.0,1.0,6.0,5.0,4.0,3.0,1.0,tree_canopy,planting,east_35th_street/west_to_east/14_n00327_E_L.jpg,east_35th_street,west_to_east,n00327,E,L,14
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/14_n00327_E_R.jpg,east_35th_street,west_to_east,n00327,E,R,14
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,tree_canopy,planting,east_35th_street/west_to_east/15_n00328_E_L.jpg,east_35th_street,west_to_east,n00328,E,L,15
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/15_n00328_E_R.jpg,east_35th_street,west_to_east,n00328,E,R,15
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/16_n00329_E_L.jpg,east_35th_street,west_to_east,n00329,E,L,16
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/16_n00329_E_R.jpg,east_35th_street,west_to_east,n00329,E,R,16
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/17_n00330_E_L.jpg,east_35th_street,west_to_east,n00330,E,L,17
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/17_n00330_E_R.jpg,east_35th_street,west_to_east,n00330,E,R,17
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,tree_canopy,blank_wall,east_35th_street/west_to_east/18_n00331_E_L.jpg,east_35th_street,west_to_east,n00331,E,L,18
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/18_n00331_E_R.jpg,east_35th_street,west_to_east,n00331,E,R,18
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/19_n00332_E_L.jpg,east_35th_street,west_to_east,n00332,E,L,19
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/19_n00332_E_R.jpg,east_35th_street,west_to_east,n00332,E,R,19
3.0,6.0,2.0,3.0,2.0,6.0,4.0,4.0,3.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/20_n00333_E_L.jpg,east_35th_street,west_to_east,n00333,E,L,20
1.0,6.0,1.0,1.0,3.0,6.0,3.0,3.0,2.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/20_n00333_E_R.jpg,east_35th_street,west_to_east,n00333,E,R,20
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/21_n00334_E_L.jpg,east_35th_street,west_to_east,n00334,E,L,21
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/21_n00334_E_R.jpg,east_35th_street,west_to_east,n00334,E,R,21
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/22_n00335_E_L.jpg,east_35th_street,west_to_east,n00335,E,L,22
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/22_n00335_E_R.jpg,east_35th_street,west_to_east,n00335,E,R,22
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/23_n00336_E_L.jpg,east_35th_street,west_to_east,n00336,E,L,23
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/23_n00336_E_R.jpg,east_35th_street,west_to_east,n00336,E,R,23
1.0,7.0,1.0,1.0,5.0,7.0,1.0,3.0,3.0,1.0,none,blank_wall,east_35th_street/west_to_east/24_n00337_E_L.jpg,east_35th_street,west_to_east,n00337,E,L,24
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/24_n00337_E_R.jpg,east_35th_street,west_to_east,n00337,E,R,24
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/25_n00338_E_L.jpg,east_35th_street,west_to_east,n00338,E,L,25
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/25_n00338_E_R.jpg,east_35th_street,west_to_east,n00338,E,R,25
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/26_n00339_E_L.jpg,east_35th_street,west_to_east,n00339,E,L,26
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/26_n00339_E_R.jpg,east_35th_street,west_to_east,n00339,E,R,26
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/27_n00340_E_L.jpg,east_35th_street,west_to_east,n00340,E,L,27
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/27_n00340_E_R.jpg,east_35th_street,west_to_east,n00340,E,R,27
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/28_n00341_E_L.jpg,east_35th_street,west_to_east,n00341,E,L,28
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/28_n00341_E_R.jpg,east_35th_street,west_to_east,n00341,E,R,28
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/29_n00342_E_L.jpg,east_35th_street,west_to_east,n00342,E,L,29
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/29_n00342_E_R.jpg,east_35th_street,west_to_east,n00342,E,R,29
3.0,6.0,2.0,3.0,2.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/30_n00343_E_L.jpg,east_35th_street,west_to_east,n00343,E,L,30
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/30_n00343_E_R.jpg,east_35th_street,west_to_east,n00343,E,R,30
3.0,6.0,2.0,3.0,2.0,6.0,3.0,3.0,2.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/31_n00344_E_L.jpg,east_35th_street,west_to_east,n00344,E,L,31
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/31_n00344_E_R.jpg,east_35th_street,west_to_east,n00344,E,R,31
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/32_n00345_E_L.jpg,east_35th_street,west_to_east,n00345,E,L,32
3.0,6.0,2.0,3.0,1.0,6.0,3.0,4.0,2.0,1.0,tree_canopy,planting,east_35th_street/west_to_east/32_n00345_E_R.jpg,east_35th_street,west_to_east,n00345,E,R,32
1.0,7.0,1.0,1.0,3.0,7.0,3.0,3.0,3.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/33_n00346_E_L.jpg,east_35th_street,west_to_east,n00346,E,L,33
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/33_n00346_E_R.jpg,east_35th_street,west_to_east,n00346,E,R,33
1.0,7.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/34_n00347_E_L.jpg,east_35th_street,west_to_east,n00347,E,L,34
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/34_n00347_E_R.jpg,east_35th_street,west_to_east,n00347,E,R,34
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/35_n00348_E_L.jpg,east_35th_street,west_to_east,n00348,E,L,35
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/35_n00348_E_R.jpg,east_35th_street,west_to_east,n00348,E,R,35
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/36_n00349_E_L.jpg,east_35th_street,west_to_east,n00349,E,L,36
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/36_n00349_E_R.jpg,east_35th_street,west_to_east,n00349,E,R,36
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/37_n00350_E_L.jpg,east_35th_street,west_to_east,n00350,E,L,37
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/37_n00350_E_R.jpg,east_35th_street,west_to_east,n00350,E,R,37
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/38_n00351_E_L.jpg,east_35th_street,west_to_east,n00351,E,L,38
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/38_n00351_E_R.jpg,east_35th_street,west_to_east,n00351,E,R,38
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,tree_canopy,east_35th_street/west_to_east/39_n00352_E_L.jpg,east_35th_street,west_to_east,n00352,E,L,39
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/39_n00352_E_R.jpg,east_35th_street,west_to_east,n00352,E,R,39
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/40_n00353_E_L.jpg,east_35th_street,west_to_east,n00353,E,L,40
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/40_n00353_E_R.jpg,east_35th_street,west_to_east,n00353,E,R,40
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/41_n00354_E_L.jpg,east_35th_street,west_to_east,n00354,E,L,41
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,hedge,blank_wall,east_35th_street/west_to_east/41_n00354_E_R.jpg,east_35th_street,west_to_east,n00354,E,R,41
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,tree_canopy,east_35th_street/west_to_east/42_n00355_E_L.jpg,east_35th_street,west_to_east,n00355,E,L,42
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/42_n00355_E_R.jpg,east_35th_street,west_to_east,n00355,E,R,42
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/43_n00356_E_L.jpg,east_35th_street,west_to_east,n00356,E,L,43
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/43_n00356_E_R.jpg,east_35th_street,west_to_east,n00356,E,R,43
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/44_n00357_E_L.jpg,east_35th_street,west_to_east,n00357,E,L,44
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/44_n00357_E_R.jpg,east_35th_street,west_to_east,n00357,E,R,44
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,tree_canopy,blank_wall,east_35th_street/west_to_east/45_n00358_E_L.jpg,east_35th_street,west_to_east,n00358,E,L,45
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/45_n00358_E_R.jpg,east_35th_street,west_to_east,n00358,E,R,45
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/46_n00359_E_L.jpg,east_35th_street,west_to_east,n00359,E,L,46
1.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,none,blank_wall,east_35th_street/west_to_east/46_n00359_E_R.jpg,east_35th_street,west_to_east,n00359,E,R,46
